img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40
Pieza_02_foto470;2;470;0.0;0.0;0.0;12.1875;20.9375;35.104166666666664;57.447916666666664;69.6875;69.6875;66.51041666666667;50.625;50.625;50.625;60.625;65.625;78.72395833333333;90.078125;79.53125;68.22916666666667;47.1875;0.0;0.0;0.0;0.0;22.864583333333332;50.3125;50.3125;73.72395833333333;86.5625;86.5625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.52083333333333;86.5625;78.4375
Pieza_02_foto471;2;471;0.0;0.0;0.0;0.0;36.85267857142857;57.5;56.339285714285715;53.4375;53.4375;54.620535714285715;54.84375;54.84375;59.84375;72.34375;80.24553571428571;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;18.080357142857142;57.5;57.5;63.705357142857146;67.8125;76.83035714285714;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto472;2;472;0.0;0.0;0.0;0.0;0.0;18.22265625;71.015625;87.5;87.5;87.5;93.75;100.0;100.0;100.0;100.0;100.0;100.0;90.15625;80.3125;80.3125;0.0;0.0;0.0;2.79296875;39.78515625;40.9375;45.64453125;54.8046875;55.625;55.625;55.625;67.71484375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto473;2;473;0.0;0.0;0.0;0.0;0.0;0.0;11.875;38.59375;80.28125;90.9375;90.9375;90.9375;94.5625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;7.25;23.125;70.625;90.15625;90.15625;100.0;100.0;100.0;100.0;93.90625;93.90625;93.90625;93.90625;96.34375;100.0
Pieza_02_foto474;2;474;0.0;0.0;0.0;0.0;8.541666666666666;18.4375;19.609375;20.78125;73.09895833333333;91.09375;91.09375;81.40625;81.40625;81.40625;92.70833333333333;92.8125;92.8125;90.0;90.0;90.0;0.0;0.0;0.0;0.0;1.953125;7.03125;7.03125;7.03125;12.890625;61.692708333333336;71.40625;71.40625;71.40625;86.51041666666667;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto475;2;475;0.0;0.0;0.0;0.0;0.0;9.75;17.65625;17.65625;17.65625;13.28125;13.28125;16.25;56.5;86.15625;88.90625;88.90625;88.90625;88.90625;89.6875;97.6875;0.0;0.0;0.0;0.0;0.0;6.375;54.25;85.21875;85.46875;85.46875;71.65625;58.28125;58.28125;58.28125;85.71875;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto476;2;476;0.0;0.0;0.0;0.0;0.0;16.6875;80.8125;82.65625;93.0625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;6.125;22.59375;42.03125;47.03125;75.78125;78.65625;100.0;100.0;100.0;98.46875;92.34375;92.34375;92.34375;92.34375
Pieza_02_foto477;2;477;0.0;0.0;0.0;0.0;0.0;0.0;32.78125;77.59375;79.84375;83.875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.3125;41.375;77.28125;90.0;90.0;90.0;83.46875;79.375;79.375;79.375;79.375;91.25;91.25
Pieza_02_foto478;2;478;0.0;0.0;0.0;0.0;0.0;5.21875;18.28125;18.28125;41.46875;87.9375;90.0;90.0;98.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;6.40625;35.46875;35.46875;38.96875;50.3125;92.96875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto479;2;479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.984375;20.6640625;29.609375;64.53125;84.609375;91.875;91.875;91.875;92.2265625;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.9609375;36.5625;36.5625;38.125;42.8125;48.984375;78.3984375;87.1875;87.96875;87.96875;87.96875;88.4765625;97.8125
Pieza_02_foto480;2;480;0.0;0.0;0.0;0.0;29.453125;38.28125;38.28125;67.03125;76.40625;96.06770833333333;100.0;100.0;100.0;94.53125;83.59375;83.59375;83.59375;44.375;40.416666666666664;40.3125;0.0;0.0;0.0;0.0;0.0;0.0;25.130208333333332;36.458333333333336;64.47916666666667;67.65625;67.65625;67.65625;68.48958333333333;84.453125;90.83333333333333;93.4375;93.4375;92.13541666666667;91.875;91.875
Pieza_02_foto481;2;481;0.0;0.0;0.0;0.0;7.5;36.276041666666664;42.578125;55.833333333333336;66.40625;72.03125;73.90625;64.53125;62.65625;77.08333333333333;81.953125;82.8125;82.8125;71.61458333333333;69.375;69.375;0.0;0.0;0.0;0.0;0.0;0.0;25.494791666666668;42.421875;66.640625;78.28125;78.28125;78.48958333333333;92.44791666666667;100.0;100.0;100.0;100.0;97.65625;77.5;77.5
Pieza_02_foto482;2;482;0.0;0.0;0.0;0.0;0.0;0.0;25.6875;33.4375;54.4375;61.78125;69.53125;71.40625;80.96875;93.4375;93.4375;93.4375;93.4375;97.375;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.5;20.46875;42.1875;57.625;58.4375;89.21875;79.78125;61.09375;54.40625;44.375;61.09375
Pieza_02_foto483;2;483;0.0;0.0;0.0;0.0;0.0;21.53125;44.59375;61.875;64.3125;66.28125;66.40625;84.90625;89.53125;89.53125;85.1875;67.8125;67.8125;67.125;54.15625;54.0625;0.0;0.0;0.0;0.0;0.0;38.5;56.28125;63.875;73.375;73.59375;73.59375;73.59375;93.0;100.0;100.0;100.0;94.21875;94.21875;94.21875;94.21875
Pieza_02_foto484;2;484;0.0;0.0;0.0;0.0;7.083333333333333;21.25;26.614583333333332;38.4375;43.697916666666664;65.15625;77.76041666666667;93.07291666666667;63.28125;63.28125;49.453125;62.005208333333336;70.46875;70.46875;83.25520833333333;97.5;0.0;0.0;0.0;0.0;1.0416666666666667;6.276041666666667;38.671875;58.75;58.75;58.75;58.75;81.82291666666667;100.0;100.0;100.0;91.71875;90.3125;87.5;87.5;83.09895833333333
Pieza_02_foto485;2;485;0.0;0.0;25.355113636363637;45.29829545454545;72.5;87.65625;44.75852272727273;17.357954545454547;68.19602272727273;81.40625;59.26136363636363;53.93465909090909;56.73295454545455;91.80397727272727;100.0;100.0;100.0;59.09090909090909;53.92045454545455;52.03125;0.0;0.0;16.960227272727273;33.86363636363637;59.53125;79.3465909090909;81.26420454545455;82.88352272727273;87.96875;90.6534090909091;100.0;77.59943181818181;53.4375;64.88636363636364;80.85227272727273;98.80681818181819;100.0;97.35795454545455;85.46875;85.46875
Pieza_02_foto486;2;486;0.0;0.0;0.0;0.0;0.0;63.697916666666664;68.59375;66.61458333333333;34.557291666666664;23.125;23.125;27.526041666666668;50.15625;70.36458333333333;78.48958333333333;78.75;78.75;76.25;76.25;76.25;0.0;0.0;0.0;0.0;0.0;1.4322916666666667;17.8125;18.020833333333332;42.526041666666664;78.125;78.125;76.171875;74.21875;74.21875;74.21875;74.21875;74.21875;77.03125;80.46875;80.46875
Pieza_02_foto487;2;487;0.0;0.0;0.0;0.0;49.765625;69.21875;69.21875;67.03125;51.5625;57.03125;57.239583333333336;64.63541666666667;87.5;87.99479166666667;90.72916666666667;90.78125;90.78125;79.73958333333333;76.25;76.25;0.0;0.0;16.875;17.8125;17.8125;32.369791666666664;38.28125;43.880208333333336;47.005208333333336;46.5625;60.885416666666664;65.88541666666667;65.9375;86.30208333333333;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto488;2;488;0.0;0.0;0.0;0.0;48.10267857142857;55.46875;55.46875;56.450892857142854;62.34375;63.25892857142857;68.75;68.75;68.41517857142857;68.28125;60.111607142857146;58.75;58.75;58.75;65.69196428571429;79.12946428571429;0.0;0.0;0.0;2.65625;81.33928571428571;84.375;83.16964285714286;81.5625;81.5625;81.5625;80.89285714285714;80.78125;80.78125;80.78125;89.01785714285714;100.0;100.0;84.35267857142857;75.78125;75.78125
Pieza_02_foto489;2;489;0.0;0.0;0.0;17.36111111111111;28.125;22.63888888888889;21.89236111111111;37.88194444444444;66.70138888888889;61.076388888888886;59.0625;62.673611111111114;71.99652777777777;72.5;67.62152777777777;61.197916666666664;60.9375;60.9375;68.09027777777777;80.625;0.0;0.0;0.0;51.47569444444444;65.15625;60.0;50.833333333333336;53.4375;60.295138888888886;67.91666666666667;68.09027777777777;85.06944444444444;87.03125;87.03125;89.91319444444444;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto490;2;490;0.0;0.0;0.0;3.1473214285714284;16.5625;16.5625;16.5625;17.098214285714285;28.75;49.776785714285715;60.267857142857146;80.78125;66.18303571428571;64.73214285714286;65.0;67.65625;58.683035714285715;56.71875;56.71875;56.71875;0.0;0.0;0.0;7.232142857142857;25.46875;25.46875;51.69642857142857;73.4375;73.03571428571429;64.12946428571429;51.674107142857146;51.40625;51.40625;71.85267857142857;97.43303571428571;100.0;89.66517857142857;49.464285714285715;40.15625;40.15625
Pieza_02_foto491;2;491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.1328125;62.109375;84.296875;86.25;86.25;77.8125;50.3125;50.3125;41.171875;32.03125;32.03125;32.03125;37.3828125;0.0;0.0;0.0;0.0;0.0;13.7109375;15.4296875;15.46875;15.46875;46.9140625;52.734375;71.484375;75.46875;75.46875;75.46875;77.1875;82.265625;82.5;82.5;82.5
Pieza_02_foto492;2;492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.515625;32.1875;32.1875;32.1875;32.1875;35.1171875;54.921875;56.09375;56.09375;56.09375;56.09375;56.09375;61.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.078125;73.4375;73.4375;79.84375;93.125;93.125;93.125;93.125;80.0;70.46875;70.46875;70.46875;70.46875
Pieza_02_foto493;2;493;0.0;0.0;0.0;0.0;0.0;2.28125;12.5625;21.9375;40.9375;40.9375;52.84375;66.125;69.21875;69.21875;70.78125;72.8125;72.8125;72.8125;72.8125;78.875;0.0;0.0;0.0;0.0;0.0;0.0;7.90625;43.28125;43.28125;56.59375;65.75;96.5;100.0;94.78125;89.84375;89.84375;89.84375;89.84375;91.875;100.0
Pieza_02_foto52;2;52;0.0;0.0;2.829861111111111;18.90625;19.375;33.68055555555556;65.0;70.29513888888889;79.96527777777777;75.17361111111111;46.388888888888886;50.520833333333336;80.45138888888889;100.0;88.4375;87.44791666666667;83.125;61.90972222222222;17.03125;17.03125;0.0;0.0;19.20138888888889;79.56597222222223;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;78.76736111111111;59.583333333333336
Pieza_02_foto53;2;53;92.65625;92.65625;92.65625;92.65625;92.65625;98.53125;100.0;100.0;100.0;82.40625;64.8125;51.53125;48.125;45.15625;35.46875;12.5;12.5;12.5;12.34375;2.3125;89.375;89.1875;74.71875;71.09375;71.09375;80.34375;82.65625;82.65625;93.75;100.0;100.0;100.0;100.0;100.0;68.9375;23.8125;20.15625;15.40625;5.21875;0.0
Pieza_02_foto65;2;65;0.0;0.0;0.0;0.0;0.0;0.0;2.890625;14.84375;48.828125;65.0390625;90.234375;100.0;94.296875;88.59375;80.234375;71.875;71.875;62.34375;28.515625;25.46875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.34375;15.4296875;22.5;32.9296875;84.3359375;85.5859375;85.78125;85.3515625;65.078125;57.1875;57.1875
Pieza_02_foto66;2;66;0.0;0.0;0.0;0.0;0.0;69.625;100.0;100.0;100.0;59.46875;58.90625;58.90625;58.90625;75.34375;100.0;100.0;100.0;100.0;99.375;99.375;0.0;0.0;0.0;0.0;0.0;0.8125;22.59375;44.96875;55.46875;72.40625;100.0;100.0;100.0;100.0;100.0;100.0;88.96875;55.625;21.21875;20.46875
Pieza_02_foto79;2;79;87.1875;87.1875;87.1875;87.1875;97.86458333333333;100.0;100.0;90.3125;65.05208333333333;64.375;64.609375;69.94791666666667;95.57291666666667;100.0;75.10416666666667;24.739583333333332;10.208333333333334;0.0;0.0;0.0;99.53125;99.53125;99.53125;99.53125;99.921875;100.0;100.0;76.51041666666667;27.395833333333332;12.239583333333334;15.078125;30.989583333333332;61.588541666666664;72.21354166666667;70.234375;39.479166666666664;13.541666666666666;0.0;0.0;0.0
Pieza_02_foto80;2;80;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;93.8125;91.40625;91.40625;71.6875;39.125;17.25;12.71875;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.4375;72.53125;26.625;14.0625;12.1875;1.78125;0.0
Pieza_02_foto92;2;92;0.0;0.0;0.0;14.263392857142858;14.6875;9.933035714285714;16.5625;28.75;35.44642857142857;44.375;44.375;44.375;44.754464285714285;47.03125;47.03125;45.33482142857143;43.4375;34.620535714285715;24.84375;24.84375;0.0;0.0;0.0;10.513392857142858;46.58482142857143;55.691964285714285;73.59375;74.6875;51.986607142857146;43.90625;52.03125;52.03125;56.71875;61.09375;62.433035714285715;57.8125;48.41517857142857;0.0;0.0;0.0
Pieza_02_foto93;2;93;0.0;0.0;53.950892857142854;76.99776785714286;52.32142857142857;35.625;49.486607142857146;92.52232142857143;75.55803571428571;56.015625;56.77455357142857;3.2142857142857144;13.002232142857142;42.65625;68.97321428571429;22.65625;33.10267857142857;63.25892857142857;48.113839285714285;40.625;0.0;0.0;13.28125;31.919642857142858;16.685267857142858;35.435267857142854;46.473214285714285;51.85267857142857;49.86607142857143;96.5625;75.95982142857143;29.319196428571427;35.066964285714285;51.5625;48.448660714285715;6.138392857142857;3.549107142857143;16.5625;11.194196428571429;3.158482142857143
Pieza_03_foto0;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.015625;51.354166666666664;70.10416666666667;76.328125;48.463541666666664;35.338541666666664;29.296875;20.755208333333332;6.432291666666667;0.0;0.0;0.0;0.0;0.0;0.0;2.03125;18.28125;44.270833333333336;51.666666666666664;55.338541666666664;57.682291666666664;41.822916666666664;48.411458333333336;46.744791666666664;44.21875;58.151041666666664;61.380208333333336;57.916666666666664;27.604166666666668;0.0;0.0;0.0;0.0
Pieza_03_foto100;3;100;0.0;0.0;0.0;0.0;0.0;1.5104166666666667;32.65625;38.255208333333336;62.395833333333336;67.8125;68.203125;53.463541666666664;65.0;65.0;67.265625;69.53125;69.53125;52.213541666666664;33.333333333333336;32.760416666666664;0.0;0.0;0.0;0.0;31.588541666666668;52.395833333333336;64.21875;64.296875;68.95833333333333;72.5;72.5;83.41145833333333;87.78645833333333;87.96875;87.96875;87.8125;87.8125;84.03645833333333;83.28125;85.3125
Pieza_03_foto107;3;107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.541666666666668;25.0;25.0;25.0;25.0;29.375;34.322916666666664;38.59375;38.59375;38.59375;38.59375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8020833333333335;34.375;46.25;46.25;46.25;46.25;46.25;41.770833333333336;23.854166666666668;19.375;19.375;19.375
Pieza_03_foto112;3;112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.515625;20.9375;41.276041666666664;49.348958333333336;43.90625;25.46875;14.401041666666666;10.572916666666666;8.046875;7.005208333333333;4.296875;0.0;0.0;0.0;0.0;20.052083333333332;80.65104166666667;86.796875;82.63020833333333;60.182291666666664;40.755208333333336;39.583333333333336;44.895833333333336;52.005208333333336;50.0;47.760416666666664;37.5;35.703125;33.90625;25.104166666666668;5.130208333333333
Pieza_03_foto113;3;113;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.2578125;59.8828125;70.5859375;100.0;100.0;100.0;100.0;100.0;87.34375;79.7265625;78.59375;78.59375;78.59375;0.0;0.0;0.0;0.0;0.0;0.0;2.96875;30.703125;63.4765625;78.5546875;81.171875;85.15625;100.0;100.0;100.0;100.0;90.859375;73.7109375;47.5;47.5
Pieza_03_foto126;3;126;92.65625;92.65625;92.65625;88.42013888888889;83.125;83.125;84.82638888888889;79.67013888888889;75.15625;83.03819444444444;92.03125;88.28125;83.59375;80.50347222222223;77.96875;78.40277777777777;87.27430555555556;75.60763888888889;67.34375;79.84375;74.53125;74.53125;74.53125;93.07291666666667;100.0;100.0;88.21180555555556;82.06597222222223;82.15277777777777;89.23611111111111;100.0;100.0;97.43055555555556;77.15277777777777;66.04166666666667;75.9375;66.70138888888889;44.670138888888886;42.65625;42.65625
Pieza_03_foto127;3;127;0.0;0.0;0.0;0.0;0.0;0.0;4.375;15.28125;16.40625;20.96875;51.1875;71.75;73.84375;61.71875;58.0625;57.40625;56.09375;57.71875;63.53125;63.59375;0.0;0.0;0.0;4.71875;14.46875;48.875;81.3125;100.0;100.0;100.0;100.0;100.0;100.0;96.875;94.46875;74.21875;61.0;61.375;61.5625;61.5625
Pieza_03_foto138;3;138;0.0;0.0;0.0;0.0;0.0;25.111607142857142;34.35267857142857;79.6875;85.15625;86.47321428571429;90.06696428571429;90.15625;90.13392857142857;89.21875;86.96428571428571;81.00446428571429;76.96428571428571;70.53571428571429;68.88392857142857;68.28125;0.0;0.0;0.0;4.754464285714286;61.38392857142857;78.01339285714286;82.99107142857143;83.4375;86.45089285714286;74.12946428571429;73.90625;74.39732142857143;93.25892857142857;100.0;100.0;87.1875;82.03125;82.03125;54.732142857142854;36.160714285714285
Pieza_03_foto139;3;139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0390625;45.3125;75.2734375;100.0;100.0;100.0;100.0;100.0;91.09375;81.796875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.203125;67.109375;70.7421875;73.359375;75.15625;85.234375;100.0;100.0;100.0;100.0;100.0;100.0;81.171875
Pieza_03_foto15;3;15;0.0;0.0;0.0;0.0;17.942708333333332;29.557291666666668;31.71875;58.59375;54.309895833333336;51.25;49.1015625;40.130208333333336;34.791666666666664;47.1484375;54.0625;62.786458333333336;77.96875;100.0;79.97395833333333;71.09375;0.0;0.0;64.77864583333333;87.86458333333333;99.30989583333333;95.7421875;90.625;61.536458333333336;51.614583333333336;42.239583333333336;55.7421875;36.40625;16.796875;14.21875;14.21875;13.28125;18.268229166666668;22.7734375;18.958333333333332;14.0625
Pieza_03_foto152;3;152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6145833333333333;5.364583333333333;11.09375;23.072916666666668;26.25;29.479166666666668;31.40625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5416666666666665;25.833333333333332;53.125;67.91666666666667;71.66666666666667;73.28125;76.82291666666667;82.70833333333333;83.28125;50.416666666666664;48.489583333333336;40.260416666666664;36.71875
Pieza_03_foto153;3;153;0.0;0.0;0.0;2.1875;18.5546875;42.65625;72.36328125;78.2421875;97.71484375;98.18359375;84.6484375;55.60546875;50.390625;53.9453125;48.10546875;31.93359375;32.8125;39.609375;41.5234375;50.15625;0.0;0.0;0.0;30.1953125;96.875;100.0;92.265625;70.4296875;69.0234375;63.02734375;54.55078125;64.55078125;85.64453125;100.0;100.0;100.0;100.0;96.8359375;87.34375;84.6484375
Pieza_03_foto16;3;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.1328125;49.7265625;55.625;55.625;55.625;55.5078125;68.4375;72.2265625;61.5625;58.90625;58.90625;58.90625;58.90625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.125;27.96875;31.40625;50.078125;51.796875;56.71875;56.71875;51.328125;42.96875;42.96875;42.96875;42.96875
Pieza_03_foto165;3;165;61.40625;61.40625;61.770833333333336;64.375;64.375;63.125;36.09375;36.09375;43.880208333333336;60.15625;57.265625;60.104166666666664;62.96875;64.66145833333333;60.104166666666664;46.171875;29.270833333333332;17.03125;16.25;16.09375;0.78125;0.78125;0.78125;19.895833333333332;51.692708333333336;95.02604166666667;89.921875;67.08333333333333;36.432291666666664;18.28125;18.28125;18.28125;15.625;15.46875;15.46875;15.46875;0.0;0.0;0.0;0.0
Pieza_03_foto166;3;166;0.0;0.0;5.9375;14.21875;32.890625;58.854166666666664;62.34375;59.739583333333336;43.489583333333336;34.375;34.375;45.625;46.197916666666664;47.96875;46.25;45.78125;44.84375;44.84375;44.84375;45.677083333333336;0.0;0.0;0.0;0.0;2.7864583333333335;53.489583333333336;78.69791666666667;96.25;97.99479166666667;53.255208333333336;32.34375;27.239583333333332;25.78125;25.78125;24.401041666666668;17.630208333333332;16.71875;14.453125;10.364583333333334;10.15625
Pieza_03_foto176;3;176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.828125;60.8984375;67.8125;68.90625;68.90625;72.5;80.0;80.0;80.0;76.953125;52.5390625;44.84375;44.84375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.984375;49.9609375;92.96875;100.0;100.0;93.1640625;71.6796875;48.7890625;33.046875;27.65625;27.65625
Pieza_03_foto177;3;177;0.0;0.0;0.0;0.10416666666666667;7.421875;14.0625;14.0625;24.84375;37.8125;35.625;53.958333333333336;60.989583333333336;63.333333333333336;77.55208333333333;77.96875;78.828125;66.51041666666667;63.59375;47.96875;31.432291666666668;0.0;0.0;0.0;4.036458333333333;16.276041666666668;56.588541666666664;88.75;100.0;85.390625;75.15625;75.15625;64.84375;56.510416666666664;55.182291666666664;43.463541666666664;31.458333333333332;19.479166666666668;21.71875;21.71875;18.984375
Pieza_03_foto187;3;187;0.0;0.0;0.0;0.0;0.0;41.65625;64.25;64.53125;64.4375;53.1875;49.6875;49.6875;49.6875;54.9375;86.6875;100.0;100.0;94.875;74.09375;46.15625;0.0;0.0;0.0;0.0;0.0;0.0;23.5625;53.9375;75.59375;93.375;91.53125;78.1875;62.8125;62.8125;66.40625;59.90625;39.5625;20.25;1.96875;0.0
Pieza_03_foto188;3;188;0.0;0.0;0.0;0.0;0.0;1.7578125;20.0390625;27.1875;36.328125;45.46875;45.46875;65.0;65.46875;65.46875;65.46875;65.234375;65.0;65.0;65.0;65.0;0.0;0.0;0.0;0.0;0.0;1.09375;8.203125;36.3671875;85.078125;100.0;100.0;100.0;100.0;100.0;100.0;94.0625;67.03125;67.03125;67.03125;67.03125
Pieza_03_foto215;3;215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0546875;75.46875;75.46875;75.46875;75.46875;49.4921875;30.1953125;34.375;34.375;40.2734375;77.2265625;80.46875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.4140625;100.0;100.0;100.0;100.0;49.1015625;20.15625;20.15625;20.078125;18.6328125;6.09375;6.09375
Pieza_03_foto216;3;216;0.0;0.0;0.0;0.0;0.0;0.0;4.3125;20.09375;49.9375;77.65625;95.53125;100.0;100.0;100.0;100.0;97.6875;77.75;47.96875;47.96875;47.96875;0.0;0.0;0.0;0.0;0.0;5.0;62.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto234;3;234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.84375;27.4609375;47.734375;68.9453125;70.3125;70.3125;70.3125;66.9921875;57.03125;57.03125;57.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.3828125;46.6796875;86.953125;87.96875;87.96875;90.9765625;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto235;3;235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.9453125;52.6953125;71.5234375;80.625;80.625;80.625;79.6875;74.53125;74.0625;74.0625;74.0625;74.0625;0.0;0.0;0.0;0.0;0.0;0.0;5.15625;65.390625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto256;3;256;30.9375;30.9375;30.9375;33.697916666666664;84.47916666666667;100.0;100.0;49.375;25.0;18.385416666666668;5.46875;6.666666666666667;16.5625;60.260416666666664;85.15625;85.15625;32.161458333333336;0.0;0.0;0.0;16.71875;16.71875;16.71875;16.71875;34.322916666666664;88.17708333333333;100.0;84.21875;38.697916666666664;15.9375;15.9375;15.9375;15.9375;22.369791666666668;36.71875;45.78125;42.890625;31.302083333333332;2.4739583333333335;0.0
Pieza_03_foto257;3;257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.9765625;36.875;36.875;36.875;46.328125;51.1328125;63.359375;73.28125;72.9296875;70.78125;67.8515625;50.78125;50.78125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8046875;18.28125;35.9765625;36.09375;46.484375;50.0390625;78.4765625;83.75;83.75;83.75;80.0;73.125;73.125
Pieza_03_foto293;3;293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9921875;27.6953125;56.875;70.1953125;73.75;75.3125;79.53125;79.53125;79.53125;79.53125;76.796875;70.15625;70.15625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.1953125;92.03125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.3125;81.25;81.25;81.25
Pieza_03_foto294;3;294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.34375;75.390625;100.0;100.0;100.0;100.0;82.65625;76.875;73.9453125;72.96875;74.84375;76.71875;76.71875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.734375;40.625;53.7109375;60.2734375;72.734375;79.6484375;100.0;100.0;91.0546875;87.8125;87.8125;87.8125;87.8125
Pieza_03_foto311;3;311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;47.9296875;72.6953125;94.609375;100.0;100.0;100.0;76.2890625;59.375;59.375;59.375;59.375;59.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.515625;76.015625;100.0;100.0;100.0;100.0;86.015625;85.3125;85.3125;85.3125;85.46875;85.78125;85.78125
Pieza_03_foto312;3;312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.5078125;64.4140625;96.5625;100.0;100.0;100.0;96.015625;70.2734375;64.296875;57.03125;51.5234375;50.15625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.4921875;66.640625;91.4453125;98.515625;100.0;100.0;100.0;100.0;91.953125;83.90625;83.90625;83.90625
Pieza_03_foto327;3;327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.375;78.828125;87.1875;87.1875;87.1875;45.5078125;9.21875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.9296875;75.1171875;82.96875;82.96875;82.96875;81.9140625;62.8515625;51.5625;51.5625;51.5625;51.5625;51.5625;51.5625
Pieza_03_foto328;3;328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0703125;76.1328125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.3671875;89.453125;92.9296875;100.0;100.0;100.0;100.0;100.0;96.484375;92.96875;85.0;82.34375
Pieza_03_foto329;3;329;0.0;0.0;0.0;0.0;0.0;0.0;8.4375;92.1484375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;98.5546875;94.21875;94.21875;94.21875;94.21875;0.0;0.0;0.0;0.0;0.0;0.0;8.4375;53.6328125;93.515625;100.0;100.0;100.0;92.65625;84.6875;84.6875;84.6875;84.6875;84.6875;84.6875;84.6875
