img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;h_41;h_42;h_43;h_44;h_45;h_46;h_47;h_48;h_49;h_50;h_51;h_52;h_53;h_54;h_55;h_56;h_57;h_58;h_59;h_60;h_61;h_62;h_63;h_64;h_65;h_66;h_67;h_68;h_69;h_70;h_71;h_72;h_73;h_74;h_75;h_76;h_77;h_78;h_79;h_80;h_81;h_82;h_83;h_84;h_85;h_86;h_87;h_88;h_89;h_90;h_91;h_92;h_93;h_94;h_95;h_96;h_97;h_98;h_99;h_100;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80;pw_81;pw_82;pw_83;pw_84;pw_85;pw_86;pw_87;pw_88;pw_89;pw_90;pw_91;pw_92;pw_93;pw_94;pw_95;pw_96;pw_97;pw_98;pw_99;pw_100
Pieza_12_foto510;12;510;52;52;52;52;52;52;53;53;53;53;53;54;54;54;54;54;54;54;54;55;55;56;56;56;56;56;57;57;57;57;57;57;57;57;57;57;58;58;58;58;58;58;58;58;59;59;59;59;59;60;60;61;61;61;61;61;61;61;62;62;63;63;64;64;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto524;12;524;53;53;53;53;53;53;53;53;54;55;56;56;56;56;56;56;56;56;57;58;58;58;58;59;59;59;59;60;60;60;60;60;60;60;60;60;60;61;61;61;61;61;61;61;61;62;62;62;62;63;63;63;63;63;63;63;63;64;64;64;64;65;65;65;65;65;65;65;65;65;65;65;65;65;66;66;66;66;66;67;67;67;67;67;67;67;67;67;67;67;67;67;67;68;68;68;68;68;68;68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto525;12;525;51;51;51;51;51;51;51;51;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;53;54;55;55;55;55;55;56;56;56;56;56;57;58;58;59;59;59;59;59;60;60;60;61;62;62;62;62;62;63;63;64;64;64;64;64;64;64;64;64;64;64;65;65;65;65;65;65;66;66;66;66;66;66;66;66;66;66;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto540;12;540;58;58;58;58;58;58;58;58;59;60;60;60;60;60;60;60;60;62;62;62;62;62;62;62;62;62;62;63;64;64;64;64;64;64;64;64;65;66;66;66;66;66;66;66;66;66;66;65;65;65;65;65;64;63;61;61;61;60;60;60;60;60;60;61;65;66;67;68;68;69;69;69;69;69;69;69;69;69;69;68;68;65;64;64;64;64;64;64;64;64;64;68;69;69;69;69;69;69;69;69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto541;12;541;58;58;58;58;58;58;59;59;59;60;60;61;61;62;62;62;62;62;63;63;63;63;63;63;64;64;64;64;64;64;65;65;65;65;66;67;68;68;68;68;68;68;68;68;68;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;69;69;69;69;69;69;69;69;68;66;56;56;56;56;56;56;56;57;58;59;59;59;59;60;61;62;62;62;63;63;63;64;67;67;67;67;67;67;67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto557;12;557;52;52;52;52;52;52;53;53;53;53;54;54;54;54;54;55;55;56;56;56;57;57;57;58;58;58;58;58;59;59;59;60;60;60;60;60;60;60;61;61;62;62;62;62;62;63;63;63;63;63;63;63;63;63;63;63;63;63;64;64;64;64;64;64;64;65;65;66;66;66;66;66;66;66;66;66;67;67;67;67;67;67;67;67;67;67;68;68;68;68;68;68;68;68;68;68;68;68;68;68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto558;12;558;55;55;55;55;55;55;55;55;56;56;56;56;56;57;58;58;58;59;59;59;59;59;59;59;59;59;59;60;60;61;61;61;61;61;61;61;61;61;62;62;63;63;63;64;64;64;64;64;64;64;64;64;64;64;63;59;57;57;57;57;57;57;59;60;60;60;60;63;64;64;64;65;66;67;67;68;68;69;69;69;69;69;69;69;70;70;70;70;70;70;70;70;70;70;70;71;71;71;71;71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto576;12;576;89;89;89;89;89;89;89;90;90;90;90;91;91;91;91;91;91;91;92;92;92;92;92;92;92;92;92;91;91;91;91;91;91;91;90;88;84;80;75;65;65;65;65;65;65;65;65;65;65;65;65;65;79;83;87;90;94;97;97;97;97;97;97;97;97;96;95;95;95;95;95;95;99;100;101;102;102;102;102;102;103;103;103;103;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto592;12;592;75;75;75;75;75;75;76;76;78;79;79;79;79;79;79;79;79;79;79;79;79;79;82;84;86;87;88;88;89;89;90;91;91;92;92;92;92;92;92;92;92;92;92;92;92;93;93;93;93;93;93;93;93;94;94;94;94;94;94;94;95;95;95;95;95;95;96;96;96;96;96;96;96;96;96;96;96;97;98;98;98;98;98;98;98;98;98;98;98;99;100;100;101;101;101;101;101;101;101;101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto593;12;593;52;52;52;52;52;52;53;53;53;53;53;53;54;55;55;56;56;56;56;56;57;58;58;58;58;58;59;59;59;59;59;59;60;61;61;61;61;61;61;61;61;62;62;62;62;62;62;62;62;62;62;62;62;62;61;60;60;60;60;60;59;57;57;57;57;57;57;57;57;57;57;57;58;59;60;60;61;61;61;63;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;59;59;59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto611;12;611;62;62;62;62;62;62;64;67;67;68;68;69;69;69;70;70;70;70;70;70;70;70;70;70;70;71;71;71;72;73;73;73;73;73;73;73;73;73;73;73;73;73;73;75;81;83;83;83;83;83;83;83;83;83;83;83;83;85;85;85;85;85;85;85;85;81;79;79;79;79;79;79;79;79;79;78;78;78;78;78;78;78;78;78;78;78;78;77;77;77;77;77;77;77;77;77;77;77;77;77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto612;12;612;57;57;57;57;57;57;57;57;56;55;55;55;55;55;55;58;62;64;66;66;66;66;66;67;67;68;68;68;68;68;68;68;69;69;69;69;69;69;69;69;69;69;70;70;70;70;70;70;70;70;70;71;72;72;72;72;72;72;72;72;73;73;74;74;75;75;75;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;76;75;74;74;74;74;74;73;73;73;73;73;72;72;72;70;68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto629;12;629;57;57;57;57;57;56;56;56;56;56;55;54;54;54;54;54;54;54;56;58;62;64;64;64;64;64;64;64;64;64;64;64;64;65;65;66;66;67;67;68;69;69;69;69;69;69;69;69;69;69;69;69;69;69;70;70;70;70;70;70;70;70;70;70;70;70;70;70;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;70;70;70;70;70;70;70;69;69;69;68;67;64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto630;12;630;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;63;63;63;63;63;63;63;63;64;65;65;66;66;67;69;69;69;69;70;70;70;70;70;70;70;70;70;70;70;70;70;70;69;67;66;65;64;62;61;59;56;56;56;56;56;56;57;61;63;68;74;78;82;84;84;84;84;84;84;84;84;84;83;82;79;78;77;76;75;75;75;75;75;74;73;72;72;72;72;72;72;72;74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto648;12;648;57;57;57;57;57;57;57;59;59;59;59;59;59;59;59;57;57;57;57;57;57;57;58;60;60;61;63;64;65;65;65;65;65;66;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;66;65;65;65;65;65;65;66;67;67;67;67;67;67;67;67;67;66;65;65;65;65;65;65;65;65;65;65;65;65;65;65;66;67;68;68;68;68;68;69;69;69;69;69;69;69;69;68;67;66;66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto649;12;649;74;74;74;74;74;72;71;71;71;71;71;71;73;74;74;74;74;74;74;74;74;74;74;74;74;74;63;63;63;63;63;63;63;63;65;66;67;67;67;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;82;84;84;84;84;84;84;86;86;86;86;86;86;86;86;86;86;85;85;85;84;84;84;84;84;84;84;84;84;84;84;84;84;84;81;81;81;81;81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto667;12;667;57;57;57;57;57;57;57;57;57;57;57;57;58;58;58;58;58;58;58;58;58;58;58;58;58;58;59;59;59;59;59;60;60;60;60;60;60;60;60;60;59;59;59;59;59;59;59;60;60;61;61;61;62;63;64;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;66;66;66;66;66;66;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;66;66;65;65;65;65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto685;12;685;53;53;53;53;53;53;53;53;54;54;54;54;54;54;55;55;55;56;56;57;57;57;57;57;58;58;58;58;58;59;59;59;59;59;60;60;60;60;60;60;60;61;61;61;61;62;62;63;63;63;63;63;64;64;64;64;65;65;65;65;65;65;65;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto686;12;686;53;53;53;53;53;53;53;53;53;54;55;56;58;58;59;59;59;59;59;59;59;59;59;59;59;59;59;59;60;60;60;61;61;61;62;63;63;64;64;64;64;64;64;64;64;64;64;65;65;66;66;66;67;68;68;68;68;69;70;71;71;71;71;72;74;74;74;74;74;75;75;75;75;76;76;76;80;80;80;80;80;80;80;79;79;79;79;79;78;77;77;77;77;77;77;77;77;77;77;77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_12_foto702;12;702;67;67;67;67;67;67;66;65;65;65;65;65;65;65;65;64;64;63;63;63;63;63;63;63;63;63;63;63;57;57;57;57;57;57;57;57;57;58;59;59;60;61;61;61;61;61;61;61;61;61;60;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;61;61;61;61;61;61;61;61;61;61;61;61;61;61;60;60;60;60;60;60;60;61;61;61;61;61;61;61;61;61;60;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;18.181818181818183;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.75;18.75;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;20.689655172413794;20.338983050847457;20.338983050847457;20.0;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;20.0;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;20.0;20.0;20.0;20.0;20.0;20.0;20.0;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;19.672131147540984;20.0
