img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80;pw_81;pw_82;pw_83;pw_84;pw_85;pw_86;pw_87;pw_88;pw_89;pw_90;pw_91;pw_92;pw_93;pw_94;pw_95;pw_96;pw_97;pw_98;pw_99;pw_100;pw_101;pw_102;pw_103;pw_104;pw_105;pw_106;pw_107;pw_108;pw_109;pw_110;pw_111;pw_112;pw_113;pw_114;pw_115;pw_116;pw_117;pw_118;pw_119;pw_120;pw_121;pw_122;pw_123;pw_124;pw_125;pw_126;pw_127;pw_128;pw_129;pw_130;pw_131;pw_132;pw_133;pw_134;pw_135;pw_136;pw_137;pw_138;pw_139;pw_140;pw_141;pw_142;pw_143;pw_144;pw_145;pw_146;pw_147;pw_148;pw_149;pw_150
Pieza_05_foto318;5;318;0.0;0.0;0.0;0.0;0.0;0.0;15.494791666666666;52.734375;52.734375;52.408854166666664;46.09375;46.09375;46.09375;44.661458333333336;41.796875;41.796875;41.796875;35.9375;26.171875;25.78125;25.78125;25.78125;12.890625;17.513020833333332;57.356770833333336;68.5546875;71.94010416666667;85.28645833333333;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.432291666666668;38.671875;38.671875;12.5;0.0;0.0;0.0;0.0;0.0;6.640625;13.28125;19.856770833333332;54.036458333333336;62.825520833333336;74.34895833333333;71.80989583333333;64.58333333333333;34.375;23.046875;23.046875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.5078125;24.609375;24.609375;7.486979166666667;0.0;0.0;0.0;4.6875;28.90625;43.880208333333336;56.0546875;62.044270833333336;84.11458333333333;100.0;100.0;89.71354166666667;76.23697916666667;70.703125;34.244791666666664;0.0;0.0;0.0;0.0;0.0;0.0;29.1015625;43.359375;43.359375;44.010416666666664;47.265625;47.265625;44.661458333333336;1.4322916666666667;0.0;0.0;0.0;26.171875;93.09895833333333;100.0;100.0;100.0;100.0;100.0;46.484375;7.8125;7.8125;7.8125;7.8125;1.6276041666666667;0.0;0.0;0.0;0.0;0.0;4.752604166666667;46.6796875;69.140625;69.140625;69.140625;71.74479166666667;72.265625;81.51041666666667;79.16666666666667;68.75;68.75;69.98697916666667;82.55208333333333;100.0;100.0;100.0;100.0;100.0;100.0;95.703125;86.65364583333333;85.9375;85.9375;72.265625;15.625;15.625
Pieza_05_foto326;5;326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.15625;30.859375;33.59375;33.59375;33.59375;33.59375;33.59375;33.59375;33.59375;33.59375;19.140625;19.140625;19.140625;19.140625;19.140625;19.140625;19.140625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0390625;35.3515625;35.9375;35.9375;35.9375;35.9375;35.9375;47.265625;58.59375;58.59375;58.59375;58.59375;58.59375;58.59375;58.59375;58.59375;58.59375;58.59375;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;53.515625;14.453125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.2578125;28.90625;28.90625;28.90625;28.90625;28.90625;57.421875;57.421875;57.421875;57.421875;57.421875;57.421875;57.421875;57.421875;57.421875;57.421875;57.421875;52.5390625;45.3125;39.2578125;35.7421875;30.2734375;14.453125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.234375;33.984375;39.453125;41.9921875;44.3359375;44.921875;44.921875;44.921875;44.921875;41.6015625;40.625;40.625
Pieza_05_foto33;5;33;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;70.3125;70.3125;70.3125;70.3125;70.3125;67.44791666666667;32.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;79.94791666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;9.765625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;47.265625;33.984375;33.984375;33.984375;33.984375;33.984375;23.046875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;76.5625;11.328125;11.328125;11.328125;11.328125;11.328125;11.328125;11.328125;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto34;5;34;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;82.94270833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;85.15625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;55.598958333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;67.578125;67.578125;67.578125;67.578125;67.578125;67.578125;49.739583333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;46.223958333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto344;5;344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.479166666666668;44.921875;44.921875;44.921875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.729166666666668;49.609375;49.609375;49.609375;49.609375;49.609375;21.354166666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.03125;12.5;12.5;12.5;12.5;12.5;4.166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.5;37.5;37.5;37.5;25.0;0.0;0.0;0.0;38.541666666666664;42.96875;43.489583333333336;47.265625;47.265625;63.932291666666664;99.08854166666667;100.0;100.0;100.0;100.0;100.0;43.619791666666664;37.109375;28.90625;28.90625;28.90625;28.90625;28.90625;28.90625;28.90625;28.90625;26.953125;26.953125;26.953125;26.953125;20.703125;8.203125;8.203125;8.203125;8.203125;37.109375;47.395833333333336;55.859375;55.859375;55.859375;55.46875;54.6875;54.6875;54.6875;54.6875;52.34375;48.828125;44.921875;41.796875;38.28125;20.052083333333332;12.109375;12.109375;12.109375;12.109375;12.109375
Pieza_05_foto359;5;359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.9375;35.9375;35.9375;35.9375;35.9375;36.067708333333336;36.328125;36.328125;36.328125;36.328125;36.328125;36.328125;35.807291666666664;35.546875;35.546875;35.546875;35.546875;35.546875;35.546875;35.546875;19.401041666666668;11.328125;11.328125;11.328125;11.328125;11.328125;11.328125;11.328125;11.328125;11.328125;18.359375;18.359375;18.359375;18.359375;18.359375;18.359375;18.359375;18.359375;18.359375;61.197916666666664;94.53125;100.0;100.0;100.0;100.0;100.0;86.45833333333333;79.6875;79.6875;79.6875;63.802083333333336;32.03125;32.03125;32.03125;32.03125;32.03125;32.03125;32.03125;32.03125;32.03125
Pieza_05_foto360;5;360;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.1875;34.375;34.375;34.375;34.375;34.375;34.375;34.375;34.375;12.3046875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6875;4.6875;4.6875;4.6875;4.6875;4.6875;4.6875;4.6875;2.34375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.84375;39.84375;39.84375;39.84375;39.84375;39.84375;39.84375;39.84375;39.84375;39.84375;39.84375;39.84375;68.75;82.421875;82.421875;82.421875;82.421875;82.421875;82.421875;82.421875;77.34375;65.625;27.1484375;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto367;5;367;0.0;0.0;0.0;0.0;0.0;31.901041666666668;32.421875;33.3984375;34.375;39.2578125;44.140625;44.140625;40.0390625;33.984375;33.984375;33.984375;33.984375;39.583333333333336;53.645833333333336;72.59114583333333;72.65625;72.65625;63.216145833333336;60.677083333333336;81.0546875;69.921875;69.921875;46.809895833333336;42.1875;42.1875;5.46875;5.46875;5.46875;6.4453125;17.708333333333332;47.4609375;52.34375;60.3515625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;85.3515625;82.421875;82.421875;82.421875;76.5625;70.703125;70.703125;70.703125;46.875;46.875;43.229166666666664;35.9375;35.9375;35.9375;35.9375;73.30729166666667;84.89583333333333;87.95572916666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;63.541666666666664;45.3125;45.3125;45.3125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.90625;36.328125;36.328125;72.78645833333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;80.2734375;36.328125;36.328125;36.328125;36.328125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.703125;41.40625;41.40625;40.299479166666664;34.765625;67.83854166666667;84.375;84.375;82.35677083333333;72.265625;72.265625;72.265625;72.265625;64.19270833333333;60.15625;56.315104166666664;53.90625;53.90625;56.575520833333336;65.55989583333333;65.625
Pieza_05_foto368;5;368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.015625;58.072916666666664;60.9375;60.9375;84.375;96.875;96.875;96.875;96.875;96.875;54.427083333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0625;39.0625;39.0625;39.0625;39.0625;39.0625;41.796875;41.796875;41.796875;41.796875;41.796875;43.098958333333336;43.75;43.75;43.75;43.75;43.75;24.088541666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.75;93.75;93.75;93.75;93.75;94.140625;95.96354166666667;96.09375;96.09375;96.09375;96.09375;96.09375;68.61979166666667;52.734375;16.536458333333332;12.5;12.5;12.5;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;84.89583333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;84.89583333333333;77.34375;77.34375;77.34375;16.796875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto369;5;369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.354166666666668;35.546875;37.5;38.671875;41.276041666666664;62.109375;100.0;100.0;90.625;89.32291666666667;86.19791666666667;84.50520833333333;84.375;84.375;84.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.932291666666664;56.25;56.25;56.25;56.25;56.25;56.25;63.541666666666664;89.0625;100.0;100.0;100.0;100.0;100.0;100.0;64.32291666666667;27.604166666666668;11.71875;11.71875;11.71875;11.71875;11.71875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.671875;17.578125;17.578125;17.578125;17.578125;17.578125;15.234375;16.145833333333332;79.55729166666667;92.96875;92.96875;92.96875;92.96875;92.96875;58.203125;17.578125;17.578125;17.578125;17.578125;17.578125;17.578125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.682291666666664;53.385416666666664;60.15625;60.15625;60.15625;60.15625;45.052083333333336;14.84375;14.84375;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;54.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.151041666666666;55.078125;55.078125;55.078125;55.078125;55.078125;55.078125;55.078125;55.078125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_05_foto378;5;378;0.0;0.0;0.0;0.0;38.4765625;40.8203125;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;58.203125;58.203125;58.203125;58.203125;58.203125;58.203125;58.203125;58.203125;40.625;9.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.84375;61.71875;61.71875;61.71875;61.71875;61.71875;61.71875;61.71875;61.71875;55.078125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto379;5;379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.375;28.125;28.125;28.125;28.125;28.125;19.010416666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.046875;73.046875;73.046875;73.046875;73.046875;64.97395833333333;48.828125;55.989583333333336;70.3125;70.3125;70.3125;70.3125;100.0;100.0;46.744791666666664;37.890625;37.890625;37.890625;37.890625;37.890625;37.890625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.875;26.171875;26.171875;26.171875;26.171875;26.171875;16.796875;12.109375;12.109375
Pieza_05_foto38;5;38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.2578125;28.515625;28.515625;28.515625;28.515625;28.515625;28.515625;28.515625;28.515625;12.890625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.921875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.21875;62.890625;62.890625;62.890625;62.890625;62.890625;62.890625;62.890625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.4609375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.3359375;63.671875;82.2265625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.359375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;75.390625;50.78125;50.78125;50.78125;50.78125;50.78125
Pieza_05_foto386;5;386;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;79.16666666666667;68.75;68.75;68.75;68.75;68.75;68.75;68.75;21.875;21.875;21.875;21.875;21.875;21.875;21.875;21.875;33.59375;33.59375;33.59375;33.59375;33.59375;33.59375;53.255208333333336;97.65625;100.0;100.0;100.0;100.0;100.0;100.0;73.95833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.890625;37.890625;37.890625;37.890625;37.890625;37.890625;25.260416666666668;5.208333333333333;7.8125;15.234375;15.234375;15.234375;15.234375;15.234375;12.760416666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.75;93.75;93.75;93.75;93.75;93.75;93.75;93.75;93.75;100.0;100.0;100.0;100.0;100.0;90.49479166666667;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;57.682291666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.39583333333333;42.1875;42.1875;42.1875;42.1875;42.1875;42.1875;42.1875
Pieza_05_foto387;5;387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.96428571428571;100.0;100.0;97.76785714285714;92.1875;92.1875;93.52678571428571;95.59151785714286;96.31696428571429;100.0;100.0;66.90848214285714;49.21875;49.21875;49.21875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.88169642857143;70.20089285714286;100.0;91.85267857142857;33.314732142857146;0.0;0.0;0.0;14.285714285714286;100.0;100.0;39.229910714285715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.776785714285715;29.6875;23.381696428571427;0.0;0.0;0.0;0.0;8.59375;30.46875;30.46875;39.341517857142854;73.15848214285714;84.82142857142857;77.45535714285714;60.546875;48.660714285714285;32.8125;72.265625;86.328125;88.28125;100.0;100.0;57.589285714285715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.575892857142858;55.859375;54.35267857142857;3.3482142857142856;0.0;0.0;0.0;16.964285714285715;100.0;100.0;100.0;100.0;100.0;77.84598214285714;59.765625;59.765625;69.921875;100.0;100.0;100.0;100.0;100.0;60.435267857142854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.370535714285714;29.296875;29.296875;7.421875;0.0;0.0;0.0;0.0;12.109375;13.28125;50.44642857142857;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;94.140625;58.984375;58.984375;58.984375
Pieza_05_foto39;5;39;0.0;0.0;0.0;6.770833333333333;92.90364583333333;100.0;100.0;21.6796875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.333333333333336;100.0;100.0;99.28385416666667;96.875;96.875;96.875;96.875;96.875;69.07552083333333;60.15625;60.15625;60.15625;60.15625;15.104166666666666;88.28125;88.28125;88.28125;88.28125;98.046875;100.0;100.0;33.0078125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.239583333333334;46.875;46.875;31.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.625;40.625;40.625;40.625;60.416666666666664;100.0;100.0;72.78645833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.5;12.5;12.5;94.85677083333333;96.61458333333333;100.0;100.0;100.0;74.609375;74.609375;74.609375;74.609375;74.609375;39.778645833333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;89.77864583333333;38.671875;31.640625;31.640625;59.049479166666664;92.96875;92.96875;61.9140625;29.296875;29.296875;46.223958333333336;84.765625;84.765625;67.1875;32.03125;32.03125;32.03125;32.03125
Pieza_05_foto4;5;4;60.546875;60.546875;60.546875;60.546875;80.2734375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;96.58203125;83.10546875;40.4296875;26.5625;26.5625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;71.58203125;49.12109375;47.265625;47.265625;47.265625;47.265625;47.265625;45.80078125;40.72265625;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.3125;95.3125;95.3125;95.3125;96.19140625;97.36328125;100.0;79.39453125;22.4609375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;55.46875;51.953125;51.953125;51.953125;55.859375;77.9296875;100.0;92.7734375;69.23828125;44.62890625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.875;71.875;71.875;71.875;71.875;72.55859375;81.640625;81.640625;81.640625;81.640625;76.953125;75.390625;75.390625;70.1171875;61.23046875;56.4453125;19.53125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto40;5;40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3038194444444444;6.597222222222222;24.913194444444443;57.421875;57.421875;95.26909722222223;100.0;100.0;100.0;100.0;100.0;100.0;79.94791666666667;62.282986111111114;61.37152777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.06423611111111;43.83680555555556;66.62326388888889;97.35243055555556;100.0;100.0;100.0;81.51041666666667;72.265625;72.265625;40.755208333333336;25.0;25.0;39.713541666666664;60.546875;33.63715277777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.22395833333333;100.0;100.0;100.0;100.0;100.0;100.0;89.93055555555556;22.48263888888889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13020833333333334;16.276041666666668;67.44791666666667;89.84375;89.36631944444444;88.671875;88.671875;88.671875;82.59548611111111;75.78125;94.61805555555556;100.0;100.0;100.0;100.0;100.0;71.52777777777777;49.001736111111114;30.989583333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.90972222222222;65.58159722222223;70.92013888888889;55.38194444444444;55.078125;86.41493055555556;100.0;100.0;100.0;96.61458333333333;94.921875;98.87152777777777;100.0;100.0;100.0;100.0;100.0;100.0;93.96701388888889;78.90625;78.90625;91.015625;90.06076388888889;47.65625;47.65625;34.80902777777778;29.427083333333332;28.90625
