img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;h_41;h_42;h_43;h_44;h_45;h_46;h_47;h_48;h_49;h_50;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50
Pieza_05_foto06;5;6;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;77;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465
Pieza_05_foto067;5;67;212;212;212;212;212;212;212;208;165;165;166;166;167;167;89;89;48;48;47;48;47;47;49;49;50;49;48;47;49;53;53;54;54;46;47;47;49;49;49;49;49;50;50;63;64;64;124;122;114;114;11.79245283018868;11.79245283018868;11.79245283018868;11.79245283018868;11.79245283018868;11.79245283018868;11.79245283018868;12.01923076923077;15.151515151515152;15.151515151515152;15.060240963855422;15.060240963855422;14.970059880239521;14.323353293413174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.638297872340424;53.191489361702125;51.02040816326531;51.02040816326531;51.02040816326531;51.02040816326531;48.40816326530612;0.0;0.0;0.0;0.0;0.0;20.161290322580644;20.491803278688526;21.92982456140351;21.92982456140351
Pieza_05_foto082;5;82;50;50;50;50;50;85;87;88;92;96;97;99;105;105;108;112;114;114;114;116;119;121;125;130;130;132;135;138;138;138;138;138;141;143;143;143;143;150;153;155;157;158;161;161;162;164;166;167;167;167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0963855421686747;0.2155688622754491;0.2155688622754491;0.2155688622754491
Pieza_05_foto088;5;88;83;83;83;83;81;81;81;81;80;80;80;79;79;79;78;78;78;78;77;76;76;76;76;76;77;77;77;77;76;76;75;74;74;74;74;74;73;60;60;60;60;60;59;59;59;59;59;59;57;57;3.9036144578313254;3.9036144578313254;3.9036144578313254;3.325301204819277;2.419753086419753;2.419753086419753;2.419753086419753;2.074074074074074;1.8;1.8;1.7;1.2658227848101267;1.2658227848101267;1.1645569620253164;0.8205128205128205;0.8205128205128205;0.8205128205128205;0.6666666666666666;0.3116883116883117;0.21052631578947367;0.21052631578947367;0.21052631578947367;0.21052631578947367;0.21052631578947367;0.4675324675324675;0.4675324675324675;0.4675324675324675;0.3116883116883117;0.21052631578947367;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto112;5;112;131;131;131;130;129;104;104;104;104;104;104;104;104;104;103;103;103;127;127;127;127;127;125;122;121;120;119;115;112;111;109;107;105;103;102;99;98;96;94;91;90;87;86;83;82;80;79;79;79;79;19.083969465648856;19.083969465648856;19.083969465648856;19.23076923076923;19.37984496124031;24.03846153846154;24.03846153846154;24.03846153846154;24.03846153846154;24.03846153846154;24.03846153846154;24.03846153846154;24.03846153846154;24.03846153846154;24.271844660194176;24.271844660194176;24.271844660194176;19.68503937007874;19.68503937007874;19.68503937007874;19.68503937007874;19.68503937007874;20.0;20.491803278688526;20.66115702479339;20.833333333333332;21.008403361344538;21.73913043478261;22.321428571428573;22.52252252252252;22.93577981651376;23.364485981308412;23.80952380952381;24.271844660194176;24.50980392156863;25.252525252525253;25.510204081632654;26.041666666666668;26.595744680851062;27.47252747252747;27.77777777777778;28.735632183908045;29.069767441860463;30.120481927710845;30.48780487804878;31.25;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166
Pieza_05_foto118;5;118;53;53;53;53;54;54;54;56;56;56;56;56;55;55;55;55;57;57;69;69;69;69;69;69;79;81;81;81;81;65;65;65;65;65;65;66;66;68;68;68;68;69;69;70;72;73;73;75;75;75;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;46.2962962962963;46.2962962962963;46.2962962962963;44.642857142857146;44.642857142857146;44.642857142857146;44.642857142857146;44.642857142857146;45.45454545454545;45.45454545454545;45.45454545454545;45.45454545454545;43.85964912280702;43.85964912280702;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;31.645569620253166;30.864197530864196;30.864197530864196;30.864197530864196;30.864197530864196;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;37.878787878787875;37.878787878787875;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;36.231884057971016;36.231884057971016;35.714285714285715;34.72222222222222;34.24657534246575;34.24657534246575;33.333333333333336;33.333333333333336;33.333333333333336
Pieza_05_foto132;5;132;128;128;128;128;128;128;128;71;71;71;71;71;71;71;71;71;71;70;47;46;46;46;69;69;69;69;69;69;69;46;46;45;45;45;110;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125;35.2112676056338;35.2112676056338;35.2112676056338;35.2112676056338;35.2112676056338;35.2112676056338;35.2112676056338;35.2112676056338;35.2112676056338;35.2112676056338;35.714285714285715;53.191489361702125;54.34782608695652;54.34782608695652;54.34782608695652;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;54.34782608695652;54.34782608695652;55.55555555555556;55.55555555555556;55.55555555555556;22.727272727272727;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125;19.53125
Pieza_05_foto142;5;142;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;36;36;35;35;36;37;37;37;37;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;55.55555555555556;69.44444444444444;69.44444444444444;71.42857142857143;71.42857142857143;69.44444444444444;67.56756756756756;67.56756756756756;67.56756756756756;67.56756756756756
Pieza_05_foto162;5;162;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;183;171;171;171;171;170;170;170;170;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;13.66120218579235;14.619883040935672;14.619883040935672;14.619883040935672;14.619883040935672;14.705882352941176;14.705882352941176;14.705882352941176;14.705882352941176
Pieza_05_foto178;5;178;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;133;117;117;117;117;117;117;117;117;119;121;125;125;125;127;127;133;133;133;133;133;133;133;133;133;133;133;133;133;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;21.367521367521366;21.367521367521366;21.367521367521366;21.367521367521366;21.367521367521366;21.367521367521366;21.367521367521366;21.367521367521366;21.008403361344538;20.66115702479339;20.0;20.0;20.0;19.68503937007874;19.68503937007874;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006;18.796992481203006
Pieza_05_foto197;5;197;160;160;160;160;160;132;132;131;129;129;129;96;90;90;90;90;61;61;61;62;62;65;66;66;66;102;102;136;137;138;139;139;139;139;140;140;140;140;160;160;160;160;160;160;160;160;160;160;160;160;15.625;15.625;15.625;15.625;15.625;18.939393939393938;18.939393939393938;19.083969465648856;19.37984496124031;19.37984496124031;19.37984496124031;26.041666666666668;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;40.98360655737705;40.98360655737705;40.98360655737705;40.32258064516129;40.32258064516129;38.46153846153846;37.878787878787875;37.878787878787875;37.878787878787875;24.50980392156863;24.50980392156863;18.38235294117647;18.248175182481752;18.115942028985508;17.985611510791365;17.985611510791365;17.985611510791365;17.985611510791365;17.857142857142858;17.857142857142858;17.857142857142858;17.857142857142858;15.625;15.625;15.625;15.625;15.625;15.625;15.625;15.625;15.625;15.625;15.625;15.625
Pieza_05_foto207;5;207;139;139;139;136;130;127;119;115;115;115;114;112;112;112;106;104;101;101;101;101;101;101;101;101;97;97;97;97;96;89;89;89;89;86;80;77;77;75;72;72;72;69;64;64;62;59;56;52;52;52;17.985611510791365;17.985611510791365;17.985611510791365;18.38235294117647;19.23076923076923;19.68503937007874;21.008403361344538;21.73913043478261;21.73913043478261;21.73913043478261;21.92982456140351;22.321428571428573;22.321428571428573;22.321428571428573;23.58490566037736;24.03846153846154;24.752475247524753;24.752475247524753;24.752475247524753;24.752475247524753;24.752475247524753;24.752475247524753;24.752475247524753;24.752475247524753;25.77319587628866;25.77319587628866;25.77319587628866;25.77319587628866;26.041666666666668;28.089887640449437;28.089887640449437;28.089887640449437;28.089887640449437;29.069767441860463;31.25;32.467532467532465;32.467532467532465;33.333333333333336;34.72222222222222;34.72222222222222;34.72222222222222;36.231884057971016;39.0625;39.0625;40.32258064516129;42.3728813559322;44.642857142857146;48.07692307692308;48.07692307692308;48.07692307692308
Pieza_05_foto208;5;208;278;278;278;278;279;281;281;281;281;281;281;280;279;258;258;258;258;224;224;224;224;225;225;226;226;226;226;226;228;228;229;229;229;229;306;306;306;306;306;306;306;306;306;306;306;306;306;306;306;306;8.992805755395683;8.992805755395683;8.992805755395683;8.992805755395683;8.960573476702509;8.896797153024911;8.896797153024911;8.896797153024911;8.896797153024911;8.896797153024911;8.896797153024911;8.928571428571429;8.960573476702509;9.689922480620154;9.689922480620154;9.689922480620154;9.689922480620154;11.160714285714286;11.160714285714286;11.160714285714286;11.160714285714286;11.11111111111111;11.11111111111111;11.061946902654867;11.061946902654867;11.061946902654867;11.061946902654867;11.061946902654867;10.964912280701755;10.964912280701755;10.91703056768559;10.91703056768559;10.91703056768559;10.91703056768559;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875;8.169934640522875
Pieza_05_foto221;5;221;114;114;114;113;112;112;87;87;87;87;87;87;87;87;87;87;86;86;86;54;54;54;54;54;54;55;55;55;55;55;59;59;59;59;59;59;59;60;60;60;60;60;60;60;60;135;135;135;135;135;21.92982456140351;21.92982456140351;21.92982456140351;22.123893805309734;22.321428571428573;22.321428571428573;28.735632183908045;28.735632183908045;28.735632183908045;28.735632183908045;28.735632183908045;28.735632183908045;28.735632183908045;28.735632183908045;28.735632183908045;28.735632183908045;29.069767441860463;29.069767441860463;29.069767441860463;46.2962962962963;46.2962962962963;46.2962962962963;46.2962962962963;46.2962962962963;46.2962962962963;45.45454545454545;45.45454545454545;45.45454545454545;45.45454545454545;45.45454545454545;42.3728813559322;42.3728813559322;42.3728813559322;42.3728813559322;42.3728813559322;42.3728813559322;42.3728813559322;41.666666666666664;41.666666666666664;41.666666666666664;41.666666666666664;41.666666666666664;41.666666666666664;41.666666666666664;41.666666666666664;18.51851851851852;18.51851851851852;18.51851851851852;18.51851851851852;18.51851851851852
Pieza_05_foto223;5;223;126;126;126;126;126;116;116;116;116;114;114;100;100;100;85;85;85;85;85;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;21.551724137931036;21.551724137931036;21.551724137931036;21.551724137931036;21.92982456140351;21.92982456140351;25.0;25.0;25.0;29.41176470588235;29.41176470588235;29.41176470588235;29.41176470588235;29.41176470588235;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842;19.841269841269842
Pieza_05_foto229;5;229;74;74;74;74;71;71;86;79;80;80;80;80;99;108;112;112;112;112;115;116;126;131;135;135;135;137;140;143;146;150;151;159;163;169;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.25;31.25;31.25;31.25;25.252525252525253;23.14814814814815;22.321428571428573;22.321428571428573;22.321428571428573;22.321428571428573;21.73913043478261;21.551724137931036;19.841269841269842;19.083969465648856;18.51851851851852;18.51851851851852;18.51851851851852;18.248175182481752;17.857142857142858;17.482517482517483;17.123287671232877;16.666666666666668;16.556291390728475;15.723270440251572;15.337423312883436;14.792899408284024;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5;12.5
Pieza_05_foto232;5;232;83;83;83;83;83;108;108;108;108;108;108;108;108;108;91;91;91;91;108;108;108;108;108;102;102;102;102;101;99;99;99;99;99;98;97;97;97;98;98;98;98;98;96;96;96;96;96;91;91;91;30.120481927710845;30.120481927710845;30.120481927710845;30.120481927710845;30.120481927710845;23.14814814814815;23.14814814814815;23.14814814814815;23.14814814814815;23.14814814814815;23.14814814814815;23.14814814814815;23.14814814814815;23.14814814814815;27.47252747252747;27.47252747252747;27.47252747252747;27.47252747252747;23.14814814814815;23.14814814814815;23.14814814814815;23.14814814814815;23.14814814814815;24.50980392156863;24.50980392156863;24.50980392156863;24.50980392156863;24.752475247524753;25.252525252525253;25.252525252525253;25.252525252525253;25.252525252525253;25.252525252525253;25.510204081632654;25.77319587628866;25.77319587628866;25.77319587628866;25.510204081632654;25.510204081632654;25.510204081632654;25.510204081632654;25.510204081632654;26.041666666666668;26.041666666666668;26.041666666666668;26.041666666666668;26.041666666666668;27.47252747252747;27.47252747252747;27.47252747252747
Pieza_05_foto234;5;234;95;95;95;95;95;66;66;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;66;66;66;66;66;66;66;66;66;66;66;66;67;94;94;94;94;97;98;98;98;98;93;93;93;93;93;26.31578947368421;26.31578947368421;26.31578947368421;26.31578947368421;26.31578947368421;37.878787878787875;37.878787878787875;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.3134328358209;26.595744680851062;26.595744680851062;26.595744680851062;26.595744680851062;25.77319587628866;25.510204081632654;25.510204081632654;25.510204081632654;25.510204081632654;26.881720430107528;26.881720430107528;26.881720430107528;26.881720430107528;26.881720430107528
Pieza_05_foto235;5;235;53;53;53;53;53;53;53;52;52;52;52;52;52;52;52;52;51;51;52;53;53;53;53;57;58;58;58;58;54;54;54;54;61;62;62;62;62;53;53;53;53;53;51;51;51;51;51;51;51;51;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;49.01960784313726;49.01960784313726;48.07692307692308;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;43.85964912280702;43.10344827586207;43.10344827586207;43.10344827586207;43.10344827586207;46.2962962962963;46.2962962962963;46.2962962962963;46.2962962962963;40.98360655737705;40.32258064516129;40.32258064516129;40.32258064516129;40.32258064516129;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;49.01960784313726;49.01960784313726;49.01960784313726;49.01960784313726;49.01960784313726;49.01960784313726;49.01960784313726;49.01960784313726
Pieza_05_foto27;5;27;149;149;148;146;144;144;142;139;137;132;132;130;129;126;125;123;122;118;118;118;60;60;60;60;60;96;96;96;96;92;91;91;89;89;61;61;61;69;69;69;69;67;66;61;59;58;58;56;54;54;16.778523489932887;16.778523489932887;16.89189189189189;17.123287671232877;17.36111111111111;17.36111111111111;17.6056338028169;17.985611510791365;18.248175182481752;18.939393939393938;18.939393939393938;19.23076923076923;19.37984496124031;19.841269841269842;20.0;20.32520325203252;20.491803278688526;21.1864406779661;21.1864406779661;21.1864406779661;41.666666666666664;41.666666666666664;41.666666666666664;41.666666666666664;41.666666666666664;26.041666666666668;26.041666666666668;26.041666666666668;26.041666666666668;27.17391304347826;27.47252747252747;27.47252747252747;28.089887640449437;28.089887640449437;40.98360655737705;40.98360655737705;40.98360655737705;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;37.3134328358209;37.878787878787875;40.98360655737705;42.3728813559322;43.10344827586207;43.10344827586207;44.642857142857146;46.2962962962963;46.2962962962963
Pieza_05_foto28;5;28;324;324;324;324;307;307;307;307;307;307;307;269;269;269;237;235;235;236;236;237;237;238;238;238;238;238;197;197;197;197;197;200;201;243;243;245;245;245;246;246;246;246;279;280;280;280;311;311;312;312;7.716049382716049;7.716049382716049;7.716049382716049;7.716049382716049;8.143322475570033;8.143322475570033;8.143322475570033;8.143322475570033;8.143322475570033;8.143322475570033;8.143322475570033;9.293680297397769;9.293680297397769;9.293680297397769;10.548523206751055;10.638297872340425;10.638297872340425;10.59322033898305;10.59322033898305;10.548523206751055;10.548523206751055;10.504201680672269;10.504201680672269;10.504201680672269;10.504201680672269;10.504201680672269;12.690355329949238;12.690355329949238;12.690355329949238;12.690355329949238;12.690355329949238;12.5;12.437810945273633;10.2880658436214;10.2880658436214;10.204081632653061;10.204081632653061;10.204081632653061;10.16260162601626;10.16260162601626;10.16260162601626;10.16260162601626;8.960573476702509;8.928571428571429;8.928571428571429;8.928571428571429;8.038585209003216;8.038585209003216;8.012820512820513;8.012820512820513
Pieza_05_foto4;5;4;105;105;105;105;105;105;105;105;105;99;98;94;93;93;93;93;84;84;82;76;76;76;76;76;71;70;70;70;70;70;64;58;58;50;50;50;50;48;45;44;44;44;44;44;44;44;34;34;25;24;23.80952380952381;23.80952380952381;23.80952380952381;23.80952380952381;23.80952380952381;23.80952380952381;23.80952380952381;23.80952380952381;23.80952380952381;25.252525252525253;25.510204081632654;26.595744680851062;26.881720430107528;26.881720430107528;26.881720430107528;26.881720430107528;29.761904761904763;29.761904761904763;30.48780487804878;32.89473684210526;32.89473684210526;32.89473684210526;32.89473684210526;32.89473684210526;35.2112676056338;35.714285714285715;35.714285714285715;35.714285714285715;35.714285714285715;35.714285714285715;39.0625;43.10344827586207;43.10344827586207;50.0;50.0;50.0;50.0;52.083333333333336;55.55555555555556;56.81818181818182;56.81818181818182;56.81818181818182;56.81818181818182;56.81818181818182;56.81818181818182;56.81818181818182;73.52941176470588;73.52941176470588;96.16;96.0
Pieza_05_foto40;5;40;279;279;279;279;279;279;279;254;254;255;255;255;255;255;255;255;255;208;181;181;181;181;181;181;180;176;176;176;176;185;205;205;205;205;205;191;191;191;191;192;192;231;232;232;232;232;252;261;279;279;8.960573476702509;8.960573476702509;8.960573476702509;8.960573476702509;8.960573476702509;8.960573476702509;8.960573476702509;9.84251968503937;9.84251968503937;9.803921568627452;9.803921568627452;9.803921568627452;9.803921568627452;9.803921568627452;9.803921568627452;9.803921568627452;9.803921568627452;12.01923076923077;13.812154696132596;13.812154696132596;13.812154696132596;13.812154696132596;13.812154696132596;13.812154696132596;13.88888888888889;14.204545454545455;14.204545454545455;14.204545454545455;14.204545454545455;13.513513513513514;12.195121951219512;12.195121951219512;12.195121951219512;12.195121951219512;12.195121951219512;13.089005235602095;13.089005235602095;13.089005235602095;13.089005235602095;13.020833333333334;13.020833333333334;10.822510822510823;10.775862068965518;10.775862068965518;10.775862068965518;10.775862068965518;9.920634920634921;9.578544061302683;8.960573476702509;8.960573476702509
Pieza_05_foto82;5;82;173;173;173;173;172;170;169;169;169;167;164;163;159;158;120;120;120;120;120;120;116;109;109;109;109;131;131;131;131;129;126;123;108;105;103;103;102;102;102;102;102;102;100;94;94;92;81;56;56;56;14.45086705202312;14.45086705202312;14.45086705202312;14.45086705202312;14.534883720930232;14.705882352941176;14.792899408284024;14.792899408284024;14.792899408284024;14.970059880239521;15.24390243902439;15.337423312883436;15.723270440251572;15.822784810126583;20.833333333333332;20.833333333333332;20.833333333333332;20.833333333333332;20.833333333333332;20.833333333333332;21.551724137931036;22.93577981651376;22.93577981651376;22.93577981651376;22.93577981651376;19.083969465648856;19.083969465648856;19.083969465648856;19.083969465648856;19.37984496124031;19.841269841269842;20.32520325203252;23.14814814814815;23.80952380952381;24.271844660194176;24.271844660194176;24.50980392156863;24.50980392156863;24.50980392156863;24.50980392156863;24.50980392156863;24.50980392156863;25.0;26.595744680851062;26.595744680851062;27.17391304347826;30.864197530864196;44.642857142857146;44.642857142857146;44.642857142857146
Pieza_05_foto88;5;88;52;52;52;52;52;52;52;52;52;53;53;53;53;53;53;53;53;53;53;53;53;55;55;55;55;55;55;55;55;56;56;56;56;58;58;58;58;58;58;58;59;61;61;61;61;61;61;61;62;62;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;45.45454545454545;45.45454545454545;45.45454545454545;45.45454545454545;45.45454545454545;45.45454545454545;45.45454545454545;45.45454545454545;44.642857142857146;44.642857142857146;44.642857142857146;44.642857142857146;43.10344827586207;43.10344827586207;43.10344827586207;43.10344827586207;43.10344827586207;43.10344827586207;43.10344827586207;42.3728813559322;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.32258064516129;40.32258064516129
Pieza_06_foto0108;6;108;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;79;79;79;79;79;79;80;81;82;82;82;82;83;84;84;90;90;90;90;90;90;79;79;52;52;53;53;53;53;53;50;49;22;22;22;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;31.25;30.864197530864196;30.48780487804878;30.48780487804878;30.48780487804878;30.48780487804878;30.120481927710845;29.761904761904763;29.761904761904763;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;31.645569620253166;31.645569620253166;48.07692307692308;48.07692307692308;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;47.16981132075472;50.0;50.285714285714285;88.0;88.0;88.0
Pieza_06_foto012;6;12;77;77;77;77;73;71;68;68;68;68;68;68;69;70;70;70;70;68;68;68;68;70;70;70;71;72;72;72;72;72;69;69;65;65;65;65;65;64;64;64;65;65;65;65;65;65;65;66;66;66;7.48051948051948;7.48051948051948;7.48051948051948;6.025974025974026;2.8493150684931505;1.352112676056338;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.927536231884058;1.4285714285714286;1.4285714285714286;1.4285714285714286;0.8571428571428571;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.7464788732394365;2.5;2.7222222222222223;2.7222222222222223;2.7222222222222223;1.6111111111111112;0.927536231884058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.06060606060606061;0.06060606060606061
Pieza_06_foto0123;6;123;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111;17.36111111111111
