img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70
Pieza_09_foto119;9;119;55.15625;55.15625;54.348958333333336;50.260416666666664;11.171875;0.0;0.0;0.0;0.0;9.661458333333334;21.302083333333332;59.21875;59.21875;52.8125;45.46875;57.161458333333336;73.30729166666667;66.171875;63.28125;61.40625;32.682291666666664;26.09375;27.109375;24.84375;40.416666666666664;28.802083333333332;27.369791666666668;37.916666666666664;18.776041666666668;18.854166666666668;15.286458333333334;3.8802083333333335;0.0;14.140625;19.713541666666668;5.625;5.625;4.53125;0.0;15.572916666666666;21.25;28.828125;44.348958333333336;58.28125;58.28125;76.640625;80.625;90.3125;93.17708333333333;79.53125;76.25;59.84375;79.79166666666667;74.6875;76.61458333333333;58.151041666666664;50.78125;46.927083333333336;8.802083333333334;0.0;0.0;0.0;18.229166666666668;55.807291666666664;59.0625;57.8125;10.625;0.0;0.0;0.0
Pieza_09_foto120;9;120;50.66761363636363;40.51136363636363;30.397727272727273;60.15625;76.71875;81.47727272727273;70.71022727272727;65.72443181818181;55.65340909090909;52.41477272727273;68.16761363636364;93.90625;100.0;98.08238636363636;92.96875;91.10795454545455;71.91761363636364;57.69886363636363;44.19034090909091;37.99715909090909;6.6477272727272725;2.9829545454545454;21.832386363636363;32.10227272727273;39.67329545454545;45.75284090909091;47.30113636363637;50.71022727272727;67.3721590909091;71.5340909090909;53.60795454545455;41.20738636363637;46.69034090909091;23.210227272727273;6.363636363636363;62.34375;63.89204545454545;94.0340909090909;81.26420454545455;81.25;82.51420454545455;80.9090909090909;80.0;85.39772727272727;96.5909090909091;95.3125;99.14772727272727;100.0;94.38920454545455;62.62784090909091;21.5625;21.5625;22.514204545454547;22.5;24.24715909090909;22.03125;5.994318181818182;19.602272727272727;60.96590909090909;92.45738636363636;100.0;100.0;94.73011363636364;86.47727272727273;72.1875;66.875;45.42613636363637;31.5625;25.9375;16.25
Pieza_09_foto121;9;121;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.57291666666667;85.67708333333333;84.21875;77.1875;73.38541666666667;44.479166666666664;41.041666666666664;40.46875;40.0;26.71875;26.71875;32.5;55.9375;59.21875;59.21875;59.21875;59.21875;47.604166666666664;23.28125;0.3645833333333333;87.03125;87.03125;87.03125;87.03125;87.03125;87.44791666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;69.47916666666667;49.21875;47.8125;47.8125;47.8125;47.8125;24.84375;15.9375;15.9375;16.145833333333332;25.833333333333332;26.25;26.25;26.25;37.65625;27.34375;20.46875
Pieza_09_foto122;9;122;19.375;19.375;19.375;22.25;33.78125;35.0625;45.3125;45.3125;45.3125;45.3125;54.03125;51.5;38.09375;39.71875;40.625;30.15625;36.34375;39.71875;49.53125;49.53125;49.53125;58.6875;75.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;4.78125;12.1875;12.1875;12.1875;15.46875;15.46875;15.46875;15.0625;14.6875;14.6875;14.6875;13.9375;13.4375;13.4375;17.84375;25.78125;31.53125;37.65625;50.0625;68.78125;85.0;97.0;100.0;100.0;100.0;100.0;98.625;93.125;93.125;93.125;93.125
Pieza_09_foto123;9;123;26.40625;26.40625;26.40625;0.0;0.0;0.0;0.0;0.0;12.65625;39.0234375;61.09375;86.875;96.71875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;91.40625;77.5;77.5;77.5;62.96875;58.125;58.125;47.8125;29.0625;12.96875;11.953125;8.59375;0.0;0.0;0.0;42.5;42.5;42.5;42.5;42.5;42.5;42.5;45.9375;58.8671875;64.765625;78.75;84.375;80.15625;80.15625;71.71875;68.90625;68.90625;85.78125;86.5625;100.0;100.0;86.796875;73.59375;73.59375;73.59375;64.1796875;51.5625;57.7734375;77.5;77.5;77.3046875;65.78125;40.1953125;6.171875;0.0
Pieza_09_foto124;9;124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.640625;13.28125;13.28125;13.28125;13.28125;13.28125;13.28125;13.28125;13.28125;6.484375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.625;45.625;45.625;45.625;45.625;45.625;45.625;45.625;45.625;45.625;45.625;45.625;45.625;51.5625;60.078125;62.1875;83.125;83.125;83.125;83.125;79.375;75.703125;73.203125;50.78125;42.65625;39.84375;25.703125;13.28125;5.703125;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_09_foto125;9;125;84.53125;84.53125;84.53125;76.61458333333333;61.458333333333336;48.125;43.854166666666664;37.03125;34.0625;34.0625;41.822916666666664;54.270833333333336;58.4375;62.708333333333336;71.25;71.25;75.67708333333333;66.61458333333333;61.25;61.041666666666664;60.15625;59.375;47.395833333333336;45.729166666666664;40.78125;32.135416666666664;31.666666666666668;39.84375;40.520833333333336;41.25;41.822916666666664;42.03125;42.03125;42.03125;42.03125;62.03125;62.03125;62.03125;62.03125;62.03125;64.01041666666667;73.28125;89.32291666666667;97.34375;97.34375;97.39583333333333;99.21875;100.0;100.0;100.0;100.0;92.34375;77.03125;77.03125;77.03125;77.03125;67.76041666666667;35.885416666666664;29.635416666666668;26.614583333333332;8.90625;8.90625;8.90625;8.90625;8.90625;8.90625;9.114583333333334;9.21875;9.21875;9.21875
Pieza_09_foto126;9;126;14.375;12.621527777777779;25.27777777777778;61.12847222222222;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;84.70486111111111;61.267361111111114;51.09375;42.795138888888886;66.26736111111111;76.09375;73.19444444444444;71.54513888888889;69.0625;62.25694444444444;22.95138888888889;33.47222222222222;39.704861111111114;31.493055555555557;28.663194444444443;29.84375;8.940972222222221;0.0;0.0;13.4375;13.4375;8.125;50.59027777777778;77.11805555555556;82.91666666666667;44.93055555555556;15.694444444444445;27.135416666666668;92.03125;92.03125;92.03125;99.11458333333333;100.0;87.5;64.13194444444444;62.34375;71.09375;100.0;100.0;95.88541666666667;79.23611111111111;68.47222222222223;61.892361111111114;80.27777777777777;85.625;65.69444444444444;36.12847222222222;24.70486111111111;6.71875;0.0;0.0;6.336805555555555;49.670138888888886;41.979166666666664
Pieza_09_foto127;9;127;41.40625;41.33680555555556;51.614583333333336;78.24652777777777;91.45833333333333;79.0625;79.0625;89.32291666666667;82.01388888888889;72.41319444444444;59.75694444444444;58.78472222222222;61.5625;73.78472222222223;86.875;98.54166666666667;100.0;94.02777777777777;42.708333333333336;39.6875;42.1875;57.8125;65.53819444444444;35.65972222222222;14.652777777777779;23.42013888888889;61.770833333333336;66.09375;55.954861111111114;56.18055555555556;25.27777777777778;24.72222222222222;24.947916666666668;38.177083333333336;46.71875;0.0;0.0;0.0;20.19097222222222;28.055555555555557;38.97569444444444;43.854166666666664;65.74652777777777;74.21875;92.32638888888889;82.34375;82.34375;84.25347222222223;88.94097222222223;100.0;100.0;86.26736111111111;82.10069444444444;83.52430555555556;94.86111111111111;99.14930555555556;100.0;100.0;90.52083333333333;84.39236111111111;82.82986111111111;69.375;77.34375;86.35416666666667;73.55902777777777;64.53125;57.1875;33.68055555555556;39.947916666666664;54.21875
Pieza_09_foto128;9;128;37.8125;37.8125;37.8125;37.8125;37.8125;37.8125;37.8125;37.8125;37.8125;38.229166666666664;42.5;42.5;54.6875;68.85416666666667;84.6875;85.88541666666667;95.52083333333333;100.0;100.0;100.0;100.0;87.03125;87.03125;87.03125;87.03125;76.51041666666667;71.25;71.25;31.09375;19.84375;14.479166666666666;30.15625;33.4375;38.75;38.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.28125;14.0625;15.833333333333334;25.104166666666668;30.572916666666668;30.625;30.625;41.041666666666664;60.729166666666664;63.020833333333336;67.08333333333333;70.26041666666667;66.40625;75.83333333333333;57.8125;57.34375;57.34375;53.229166666666664;45.0;36.5625;36.5625;49.895833333333336;64.53125;64.73958333333333;64.84375;64.84375
Pieza_09_foto170;9;170;97.96875;97.96875;97.96875;97.96875;97.96875;97.96875;97.96875;97.96875;98.64583333333333;100.0;100.0;100.0;100.0;100.0;100.0;69.79166666666667;7.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.46875;50.46875;50.46875;50.46875;50.46875;50.46875;50.46875;57.291666666666664;84.47916666666667;93.64583333333333;100.0;100.0;100.0;100.0;100.0;84.58333333333333;73.33333333333333;58.125;17.552083333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.4375;67.08333333333333;77.1875;79.375;79.375;79.375;79.375;79.375;78.28125
Pieza_09_foto171;9;171;100.0;100.0;100.0;96.14583333333333;87.96875;58.28125;54.0625;54.0625;54.0625;58.072916666666664;66.09375;79.11458333333333;96.40625;100.0;100.0;96.71875;85.78125;85.78125;85.78125;85.78125;85.78125;85.83333333333333;85.9375;80.9375;61.770833333333336;47.395833333333336;27.916666666666668;3.8541666666666665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;75.36458333333333;18.802083333333332;16.875;16.875;16.875;16.875;21.041666666666668;44.375;49.427083333333336;79.0625;78.64583333333333;76.61458333333333;61.666666666666664;33.4375;33.072916666666664;31.458333333333332;24.84375;13.020833333333334;12.03125;11.875
Pieza_09_foto177;9;177;72.03125;72.03125;72.03125;72.03125;72.03125;72.03125;71.875;71.71875;71.484375;71.171875;71.09375;71.09375;71.09375;71.09375;71.09375;59.21875;47.34375;47.34375;43.4375;44.0625;44.0625;44.0625;44.0625;44.0625;44.0625;44.0625;38.046875;25.625;11.09375;11.09375;11.09375;11.09375;11.09375;11.09375;23.671875;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;47.8125;59.375;70.9375;78.359375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;89.375;53.203125;9.453125;0.0;0.0;0.0;0.0
Pieza_09_foto178;9;178;0.0;0.0;0.0;0.0;2.571022727272727;21.647727272727273;31.036931818181817;70.45454545454545;73.48011363636364;53.55113636363637;43.90625;43.33806818181818;41.86079545454545;38.28125;55.96590909090909;96.19318181818181;78.45170454545455;44.6875;31.40625;32.32954545454545;73.06818181818181;84.375;87.59943181818181;94.84375;77.41477272727273;60.79545454545455;25.59659090909091;0.5113636363636364;4.744318181818182;16.889204545454547;88.13920454545455;100.0;97.7840909090909;87.44318181818181;87.34375;0.0;4.360795454545454;15.46875;33.92045454545455;57.42897727272727;78.28125;78.49431818181819;79.5596590909091;61.98863636363637;64.63068181818181;63.21022727272727;44.48863636363637;22.8125;23.28125;24.161931818181817;34.10511363636363;51.86079545454545;47.1875;28.948863636363637;24.488636363636363;72.89772727272727;81.40625;40.08522727272727;30.795454545454547;15.269886363636363;7.485795454545454;12.1875;2.684659090909091;17.52840909090909;55.28409090909091;80.04261363636364;85.0;80.92329545454545;71.86079545454545;85.78125
Pieza_09_foto179;9;179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.479166666666666;15.46875;15.46875;36.875;65.20833333333333;75.3125;63.802083333333336;60.15625;60.15625;60.15625;60.15625;60.15625;61.458333333333336;89.27083333333333;93.59375;93.59375;93.59375;93.59375;93.59375;81.40625;58.020833333333336;22.5;22.5;22.5;3.2291666666666665;0.0;25.9375;25.9375;25.9375;24.791666666666668;23.020833333333332;21.927083333333332;20.677083333333332;8.75;8.697916666666666;14.635416666666666;19.322916666666668;32.864583333333336;42.083333333333336;40.3125;40.3125;41.40625;54.322916666666664;71.61458333333333;77.65625;77.65625;77.65625;77.65625;77.65625;90.78125;90.78125;90.78125;90.78125;90.78125;90.72916666666667;84.375;70.83333333333333;64.6875;55.729166666666664;54.947916666666664;53.90625
Pieza_09_foto180;9;180;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.9375;19.84375;25.625;33.75;35.078125;43.125;56.640625;63.90625;63.90625;63.828125;52.8125;44.0625;44.0625;44.0625;44.0625;44.0625;50.859375;58.125;58.125;73.59375;73.90625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.328125;31.015625;32.8125;37.34375;55.390625;67.5;68.4375;70.234375;82.265625;83.046875;83.828125;84.140625;84.21875;84.21875;84.21875;84.21875;84.21875;84.21875;84.21875;84.21875;81.09375;81.09375
Pieza_09_foto181;9;181;87.96875;87.96875;87.96875;87.96875;87.96875;88.02083333333333;88.48958333333333;89.21875;92.8125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;91.35416666666667;65.15625;45.3125;29.53125;29.53125;29.53125;29.53125;29.53125;29.583333333333332;30.104166666666668;30.625;38.645833333333336;52.5;52.5;56.145833333333336;58.072916666666664;58.229166666666664;82.5;83.33333333333333;94.53125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;78.125;64.94791666666667;51.25;51.25;51.25;51.71875
Pieza_09_foto182;9;182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.703125;12.109375;13.125;14.21875;20.9375;25.703125;26.484375;28.125;28.125;28.125;28.125;28.125;43.984375;47.03125;53.125;53.125;53.125;53.125;53.125;53.125;53.125;58.828125;63.828125;63.359375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5625;12.1875;12.5;28.28125;61.796875;68.984375;90.3125;95.15625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_09_foto184;9;184;40.9375;40.9375;40.9375;40.9375;46.015625;50.15625;50.625;48.3984375;73.984375;88.4765625;73.125;73.125;67.65625;62.96875;46.796875;37.8515625;34.21875;34.21875;20.8203125;19.0625;37.1875;37.34375;37.34375;37.5;34.21875;52.265625;72.8515625;75.5078125;76.5625;74.296875;53.515625;36.71875;18.75;18.203125;17.34375;47.34375;47.34375;47.34375;47.34375;47.34375;47.34375;47.34375;60.859375;75.15625;76.484375;77.96875;75.078125;38.515625;33.28125;27.03125;27.03125;27.03125;27.03125;50.3125;93.4765625;100.0;100.0;100.0;91.1328125;57.109375;55.78125;55.78125;55.78125;55.15625;23.59375;9.375;9.375;9.375;9.375;9.375
Pieza_09_foto185;9;185;36.61931818181818;9.488636363636363;0.0;18.75;37.68465909090909;41.63352272727273;50.69602272727273;52.1875;55.35511363636363;60.96590909090909;42.30113636363637;43.89204545454545;30.3125;33.97727272727273;30.980113636363637;4.886363636363637;12.301136363636363;24.943181818181817;50.78125;54.85795454545455;80.19886363636364;80.79545454545455;71.2784090909091;69.5028409090909;82.7840909090909;100.0;100.0;100.0;80.9659090909091;55.3125;74.90056818181819;80.69602272727273;58.93465909090909;34.19034090909091;39.74431818181818;0.0;0.0;23.011363636363637;34.375;59.61647727272727;66.25;69.27556818181819;96.71875;95.42613636363636;91.44886363636364;85.3125;92.13068181818181;88.36647727272727;74.94318181818181;67.65625;59.43181818181818;51.30681818181818;23.352272727272727;36.37784090909091;24.204545454545453;13.622159090909092;15.582386363636363;37.8125;75.21306818181819;100.0;100.0;100.0;98.59375;37.30113636363637;25.724431818181817;48.35227272727273;53.38068181818182;50.42613636363637;13.678977272727273;12.34375
Pieza_09_foto186;9;186;71.25;71.25;71.25;70.78125;66.97916666666667;63.177083333333336;52.239583333333336;35.729166666666664;29.427083333333332;24.583333333333332;24.375;30.729166666666668;33.125;33.125;33.125;33.125;34.114583333333336;46.041666666666664;77.60416666666667;84.375;89.58333333333333;100.0;100.0;100.0;100.0;100.0;92.29166666666667;88.4375;88.4375;88.4375;88.4375;88.4375;92.29166666666667;100.0;78.125;54.6875;54.6875;54.6875;54.583333333333336;54.427083333333336;54.322916666666664;61.875;76.71875;78.28125;76.82291666666667;72.34375;72.34375;77.70833333333333;77.65625;58.385416666666664;49.010416666666664;53.541666666666664;55.46875;64.0625;64.0625;64.0625;65.0;70.625;66.5625;66.5625;66.5625;66.5625;66.40625;59.166666666666664;56.40625;56.40625;56.40625;58.177083333333336;52.96875;30.989583333333332
Pieza_09_foto187;9;187;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;70.9375;70.15625;69.6875;69.0625;68.515625;68.046875;67.34375;67.03125;66.953125;66.640625;66.09375;65.9375;65.9375;65.9375;65.9375;65.9375;65.9375;65.9375;65.15625;55.234375;38.828125;82.1875;82.1875;82.1875;82.1875;81.015625;79.84375;79.84375;79.84375;79.84375;86.25;86.71875;86.71875;86.71875;86.875;87.03125;86.171875;84.84375;83.4375;82.578125;82.1875;79.765625;78.828125;79.296875;79.375;79.375;79.375;79.375;79.375;85.9375;80.234375;73.828125;69.375;66.5625;61.5625;49.21875
Pieza_09_foto188;9;188;8.75;8.75;8.75;8.75;8.75;8.75;8.75;8.75;8.75;8.75;8.75;8.75;20.625;21.875;29.0625;40.15625;45.46875;51.328125;51.40625;51.71875;52.34375;53.28125;53.984375;55.703125;57.34375;57.34375;57.578125;57.890625;58.125;58.28125;64.375;79.375;79.6875;85.546875;87.03125;46.5625;46.5625;46.5625;46.5625;46.5625;46.5625;46.5625;46.5625;48.046875;50.3125;51.171875;52.1875;52.5;71.09375;89.765625;90.0;90.234375;90.390625;95.3125;100.0;85.78125;85.78125;85.78125;85.78125;85.78125;85.78125;85.78125;85.78125;85.78125;86.171875;86.796875;100.0;100.0;100.0;100.0
Pieza_09_foto189;9;189;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;94.140625;77.265625;60.46875;34.1015625;17.34375;15.0;12.265625;12.03125;12.03125;12.03125;12.03125;39.9609375;68.75;68.75;68.75;69.6875;65.2734375;51.09375;51.09375;50.6640625;44.0625;30.6640625;100.0;100.0;94.4140625;77.65625;77.65625;77.65625;77.65625;77.65625;94.4140625;92.5390625;83.2421875;79.53125;78.671875;57.8125;55.625;31.5625;28.28125;18.1640625;16.5625;16.5625;25.2734375;51.40625;51.40625;51.40625;44.9609375;42.8125;42.8125;42.8125;42.9296875;47.734375;30.1953125;29.9609375;29.296875;22.8125;11.796875
Pieza_09_foto190;9;190;10.9375;10.9375;10.9375;10.9375;10.9375;10.9375;10.78125;8.958333333333334;2.1875;0.0;0.0;0.0;11.25;19.635416666666668;40.208333333333336;53.59375;80.83333333333333;83.33333333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;82.13541666666667;64.27083333333333;57.8125;57.8125;57.8125;57.8125;57.8125;41.25;41.25;41.25;41.25;41.25;41.510416666666664;45.9375;49.895833333333336;63.4375;64.84375;68.85416666666667;96.66666666666667;99.11458333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;82.08333333333333;57.96875;44.166666666666664;30.833333333333332;13.541666666666666;0.0;0.0;0.0;0.0;0.0
Pieza_09_foto191;9;191;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;81.09375;63.333333333333336;59.53125;51.40625;47.96875;47.96875;44.114583333333336;21.5625;21.5625;21.5625;20.78125;20.78125;18.333333333333332;11.822916666666666;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;97.5;83.64583333333333;78.33333333333333;73.59375;73.59375;73.59375;73.59375;73.59375;73.59375;90.625;90.625;92.55208333333333;93.4375;93.4375;95.625;100.0;81.35416666666667;78.4375;78.4375;78.4375;78.4375;78.125;64.63541666666667;37.447916666666664;37.34375;33.229166666666664;11.875;7.708333333333333;0.0;0.0;0.0
Pieza_09_foto192;9;192;100.0;100.0;100.0;100.0;96.484375;85.9375;85.9375;85.9375;85.9375;86.2890625;90.8203125;100.0;100.0;93.59375;66.09375;56.953125;56.5625;56.5625;56.5625;58.75;64.6875;70.4296875;70.78125;70.78125;49.6875;26.8359375;16.9140625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.53125;84.53125;84.53125;84.53125;84.53125;84.53125;84.5703125;85.625;86.875;88.0859375;88.75;89.5703125;90.859375;100.0;100.0;78.59375;61.953125;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;40.703125;36.5625;36.5625;36.5625;36.5625;30.546875;12.265625;10.3125;3.984375;0.0;0.0;0.0
Pieza_09_foto193;9;193;24.375;24.375;20.5;18.53125;19.4375;20.6875;24.0625;33.28125;32.53125;30.78125;40.0625;51.375;62.71875;77.0625;77.1875;77.1875;77.1875;87.59375;95.3125;95.3125;91.46875;76.09375;76.09375;76.09375;76.09375;69.21875;69.21875;69.21875;77.1875;53.15625;32.03125;32.03125;8.78125;0.0;0.0;28.59375;26.28125;17.03125;17.03125;17.03125;17.21875;18.90625;23.90625;25.125;26.1875;29.90625;31.71875;31.71875;59.4375;69.375;69.375;71.0;66.15625;60.28125;33.03125;31.75;42.25;58.125;65.1875;58.40625;45.9375;35.65625;35.15625;35.15625;46.5;63.25;69.375;69.21875;56.71875;29.84375
Pieza_09_foto194;9;194;0.0;0.0;0.0;8.013392857142858;11.71875;11.71875;11.71875;11.71875;17.165178571428573;21.25;21.25;26.763392857142858;75.80357142857143;100.0;100.0;100.0;100.0;100.0;70.9375;40.3125;40.3125;40.3125;57.700892857142854;62.96875;58.14732142857143;46.941964285714285;55.0;57.120535714285715;43.88392857142857;36.71875;14.375;0.0;0.0;0.0;0.0;41.09375;35.111607142857146;31.071428571428573;43.839285714285715;54.6875;74.48660714285714;87.5;87.5;85.02232142857143;87.96875;87.96875;98.28125;100.0;100.0;93.79464285714286;69.375;69.375;84.84375;99.375;93.32589285714286;82.43303571428571;65.89285714285714;20.290178571428573;15.3125;15.3125;15.357142857142858;35.379464285714285;47.455357142857146;48.30357142857143;46.205357142857146;50.513392857142854;55.78125;55.558035714285715;44.55357142857143;22.65625
Pieza_09_foto195;9;195;0.0;0.0;0.0;0.0;0.0;12.578125;13.125;13.125;13.125;13.0859375;12.96875;9.7265625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.5625;26.953125;46.6796875;52.734375;58.6328125;65.703125;52.265625;37.734375;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;32.96875;29.84375;26.5625;21.09375;9.9609375;0.0;0.0;0.0;0.0;30.3515625;68.7890625;70.78125;70.78125
Pieza_09_foto2;9;2;0.0;0.0;0.0;0.0;35.580357142857146;82.09821428571429;84.21875;72.05357142857143;64.88839285714286;64.21875;64.21875;97.70089285714286;100.0;100.0;100.0;94.30803571428571;81.40625;81.40625;89.375;100.0;95.98214285714286;68.72767857142857;60.46875;66.18303571428571;67.1875;66.42857142857143;53.57142857142857;26.272321428571427;14.375;13.258928571428571;3.4598214285714284;0.0;5.066964285714286;68.16964285714286;100.0;0.0;0.0;0.0;0.0;6.205357142857143;20.133928571428573;44.441964285714285;65.02232142857143;74.17410714285714;80.42410714285714;81.20535714285714;77.74553571428571;73.97321428571429;68.4375;63.30357142857143;30.558035714285715;25.535714285714285;26.40625;28.705357142857142;74.01785714285714;100.0;90.58035714285714;65.42410714285714;48.92857142857143;50.714285714285715;52.1875;41.58482142857143;17.65625;11.272321428571429;0.0;0.0;0.0;0.0;24.486607142857142;63.75
Pieza_09_foto3;9;3;0.0;0.0;26.5234375;71.71875;77.421875;71.96614583333333;39.609375;29.8046875;57.356770833333336;98.95833333333333;88.05989583333333;47.03125;50.911458333333336;61.1328125;23.528645833333332;14.036458333333334;20.052083333333332;66.71875;31.015625;0.0;4.479166666666667;40.3125;17.200520833333332;0.0;0.0;2.5520833333333335;19.388020833333332;21.536458333333332;26.25;26.25;52.747395833333336;66.19791666666667;55.234375;46.5625;45.833333333333336;0.0;0.0;39.817708333333336;48.177083333333336;43.59375;56.158854166666664;52.708333333333336;51.25;59.557291666666664;94.75260416666667;75.5859375;7.03125;10.481770833333334;38.268229166666664;45.15625;65.15625;72.421875;57.1484375;54.21875;56.71875;45.78125;54.609375;51.119791666666664;79.2578125;79.15364583333333;48.8671875;66.06770833333333;47.1484375;11.3671875;2.3958333333333335;4.2578125;50.2734375;57.6953125;41.276041666666664;47.096354166666664
Pieza_09_foto34;9;34;62.5;62.5;62.5;44.270833333333336;39.53125;39.53125;39.53125;55.46875;73.38541666666667;93.48958333333333;100.0;100.0;100.0;100.0;93.125;66.40625;66.40625;66.40625;66.40625;66.40625;66.40625;66.40625;66.35416666666667;37.96875;29.427083333333332;24.583333333333332;22.8125;21.770833333333332;14.947916666666666;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;84.84375;84.84375;84.84375;84.84375;84.84375;84.84375;84.84375;85.57291666666667;85.05208333333333;76.40625;83.28125;83.28125;83.28125;83.28125;83.28125;83.28125;77.55208333333333;66.09375;66.09375;56.197916666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_09_foto35;9;35;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;78.0859375;28.4765625;0.0;0.0;0.0;0.0;0.0;0.0;15.9765625;27.265625;29.6875;29.6875;28.0859375;8.90625;8.125;8.125;5.4296875;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;92.7734375;61.8359375;55.5859375;53.75;53.75;55.15625;65.78125;87.8125;86.4453125;79.21875;70.0;41.015625;25.0;25.0;25.0;27.7734375;48.1640625;50.15625;71.25;100.0;100.0;100.0;100.0;78.7109375;69.53125;68.671875;20.625;0.0;0.0;0.0;0.0;0.0
Pieza_09_foto36;9;36;0.0;0.0;0.0;1.6927083333333333;35.0;38.28125;38.28125;38.28125;38.28125;44.453125;50.3125;50.3125;24.036458333333332;1.5364583333333333;0.0;6.640625;27.96875;29.869791666666668;63.046875;79.21875;85.72916666666667;91.66666666666667;92.03125;92.03125;73.203125;53.645833333333336;44.375;44.375;47.109375;96.43229166666667;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.484375;51.302083333333336;100.0;100.0;79.58333333333333;41.614583333333336;19.375;31.276041666666668;33.28125;31.015625;44.322916666666664;54.6875;54.6875;72.421875;87.5;87.5;87.5;100.0;100.0;100.0;78.46354166666667;72.5;72.5;85.91145833333333;88.59375;81.30208333333333
