img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10
Pieza_03_foto16;3;16;0.0;1.533203125;54.150390625;64.43359375;58.90625;0.0;0.0;31.89453125;54.140625;42.96875
Pieza_03_foto165;3;165;62.325;48.2375;57.80625;53.75;16.925;6.86875;74.475;20.6875;12.99375;0.0
Pieza_03_foto166;3;166;5.46875;54.675;39.375;46.3875;45.29375;0.0;63.49375;45.69375;22.04375;11.7625
Pieza_03_foto176;3;176;0.0;16.60590277777778;70.69444444444444;73.22048611111111;44.84375;0.0;0.0;65.98090277777777;65.92881944444444;27.65625
Pieza_03_foto177;3;177;0.33564814814814814;21.510416666666668;56.105324074074076;72.41898148148148;34.22453703703704;2.361111111111111;75.64814814814815;66.55671296296296;31.880787037037038;19.288194444444443
Pieza_03_foto187;3;187;0.0;53.84510869565217;50.39402173913044;93.26086956521739;41.89538043478261;0.0;37.24864130434783;77.80570652173913;43.62092391304348;0.0
Pieza_03_foto188;3;188;0.0;12.24609375;48.06640625;65.41015625;65.0;0.0;11.416015625;96.26953125;98.515625;67.03125
Pieza_03_foto215;3;215;0.0;5.789930555555555;74.81770833333333;34.201388888888886;79.74826388888889;0.0;7.647569444444445;97.56076388888889;19.80034722222222;6.09375
Pieza_03_foto216;3;216;0.0;9.90327380952381;87.12797619047619;96.62946428571429;47.96875;0.0;49.285714285714285;100.0;100.0;100.0
Pieza_03_foto234;3;234;0.0;0.0;43.142361111111114;66.62326388888889;57.03125;0.0;13.125;89.74826388888889;100.0;100.0
Pieza_03_foto235;3;235;0.0;5.321180555555555;72.39583333333333;76.14583333333333;74.0625;0.0;37.89930555555556;100.0;100.0;100.0
Pieza_03_foto256;3;256;32.0;80.4875;12.84375;65.5125;0.0;16.71875;76.75625;18.8625;34.175;11.30625
Pieza_03_foto257;3;257;0.0;13.955592105263158;49.358552631578945;66.80098684210526;58.05098684210526;0.0;8.634868421052632;52.64802631578947;80.72368421052632;73.125
Pieza_03_foto293;3;293;0.0;6.597222222222222;70.19965277777777;78.92361111111111;70.15625;0.0;23.828125;100.0;94.79166666666667;81.25
Pieza_03_foto294;3;294;0.0;33.20723684210526;95.13157894736842;74.97532894736842;79.80263157894737;0.0;16.611842105263158;77.01480263157895;90.41940789473684;97.4342105263158
Pieza_03_foto311;3;311;0.0;8.75;78.80859375;83.916015625;59.375;0.0;5.87890625;94.00390625;89.16015625;85.5859375
Pieza_03_foto312;3;312;0.0;10.112847222222221;91.328125;75.02604166666667;50.46006944444444;0.0;3.220486111111111;90.35590277777777;94.63541666666667;83.90625
Pieza_03_foto327;3;327;0.0;7.34375;85.09765625;13.681640625;0.0;0.0;1.982421875;81.005859375;61.97265625;51.5625
Pieza_03_foto328;3;328;0.0;20.711805555555557;100.0;100.0;100.0;0.0;12.526041666666666;96.08506944444444;97.65625;82.93402777777777
Pieza_03_foto329;3;329;0.0;25.146484375;100.0;99.638671875;94.21875;0.0;15.517578125;98.37890625;86.6796875;84.6875
Pieza_03_foto343;3;343;0.0;4.111328125;26.279296875;21.7578125;30.46875;0.0;2.109375;68.369140625;65.9765625;30.78125
Pieza_03_foto344;3;344;0.0;20.75657894736842;97.05592105263158;100.0;100.0;0.0;4.597039473684211;89.16118421052632;100.0;100.0
Pieza_03_foto345;3;345;0.0;31.767578125;92.48046875;37.63671875;32.03125;0.0;13.037109375;100.0;85.05859375;84.0625
Pieza_03_foto360;3;360;21.958575581395348;72.59084302325581;71.27906976744185;65.40697674418605;73.26308139534883;14.549418604651162;72.63081395348837;72.14752906976744;77.87427325581395;55.57412790697674
Pieza_03_foto361;3;361;0.0;13.550347222222221;98.4375;90.625;78.59375;0.0;0.9809027777777778;87.63888888888889;93.15104166666667;85.625
Pieza_03_foto375;3;375;0.0;19.02138157894737;72.64802631578948;83.6842105263158;83.67598684210526;0.0;18.207236842105264;79.70394736842105;71.4967105263158;56.266447368421055
Pieza_03_foto376;3;376;0.0;39.22554347826087;72.35733695652173;86.70516304347827;50.60461956521739;0.0;49.18478260869565;100.0;94.67391304347827;84.6875
Pieza_03_foto38;3;38;0.5357142857142857;69.39174107142857;67.48883928571429;32.449776785714285;0.15625;0.0;55.76450892857143;93.87834821428571;100.0;50.931919642857146
Pieza_03_foto39;3;39;0.0;3.59375;20.7421875;36.40625;44.53125;0.0;14.39453125;94.501953125;98.9453125;99.0625
Pieza_03_foto392;3;392;0.0;33.55034722222222;96.875;85.06076388888889;70.9375;0.0;1.7361111111111112;70.25173611111111;82.94270833333333;91.07638888888889
Pieza_03_foto393;3;393;0.0;5.29296875;89.482421875;94.3359375;90.9375;0.0;3.076171875;96.81640625;89.2578125;84.375
Pieza_03_foto411;3;411;0.0;36.546052631578945;89.84375;98.39638157894737;100.0;0.0;25.789473684210527;91.79276315789474;79.51480263157895;89.6875
Pieza_03_foto412;3;412;0.7523148148148148;81.36574074074075;63.541666666666664;84.11458333333333;76.88657407407408;0.0;75.60763888888889;94.73379629629629;100.0;90.81597222222223
Pieza_03_foto429;3;429;14.352678571428571;27.366071428571427;71.12723214285714;79.55357142857143;77.8125;0.0;1.6517857142857142;69.74330357142857;83.828125;81.5625
Pieza_03_foto430;3;430;38.37611607142857;83.48772321428571;54.916294642857146;75.10044642857143;55.435267857142854;42.1875;78.18638392857143;29.905133928571427;49.2578125;28.130580357142858
Pieza_03_foto444;3;444;0.0;0.9239130434782609;43.86548913043478;82.03125;85.0883152173913;0.6114130434782609;36.01222826086956;59.71467391304348;87.96875;82.96875
Pieza_03_foto445;3;445;0.0;23.147321428571427;100.0;98.89880952380952;96.42113095238095;0.0;27.87202380952381;81.19791666666667;99.19642857142857;100.0
Pieza_03_foto463;3;463;0.0;1.1371527777777777;83.42013888888889;100.0;100.0;0.0;10.64236111111111;99.39236111111111;100.0;100.0
Pieza_03_foto464;3;464;0.0;9.0625;94.0234375;100.0;100.0;0.0;28.798828125;98.57421875;88.59375;99.287109375
Pieza_03_foto483;3;483;0.0;38.45625;67.49375;59.475;57.39375;0.0;63.53125;100.0;96.78125;82.70625
Pieza_03_foto484;3;484;0.0;2.5657894736842106;56.578947368421055;78.4375;80.9375;0.0;24.39144736842105;95.625;100.0;100.0
Pieza_03_foto501;3;501;3.4895833333333335;48.736979166666664;76.24131944444444;91.6015625;100.0;7.890625;92.03993055555556;94.62239583333333;72.38715277777777;77.62586805555556
Pieza_03_foto502;3;502;0.0;36.18055555555556;98.97569444444444;81.31944444444444;80.9375;0.0;18.125;64.17534722222223;83.40277777777777;98.63715277777777
Pieza_03_foto518;3;518;0.0;15.024671052631579;71.93256578947368;82.65625;79.30098684210526;0.0;29.901315789473685;93.8157894736842;100.0;88.60197368421052
Pieza_03_foto519;3;519;0.0;8.2421875;73.447265625;76.5625;76.5625;0.0;22.587890625;100.0;100.0;100.0
Pieza_03_foto533;3;533;0.0;24.66796875;99.62890625;89.365234375;84.53125;0.0;31.689453125;100.0;100.0;100.0
Pieza_03_foto592;3;592;71.5625;83.22265625;100.0;53.466796875;12.8125;33.75;47.9296875;80.46875;42.1484375;15.625
Pieza_03_foto593;3;593;100.0;100.0;94.10361842105263;56.78453947368421;50.0;100.0;100.0;71.1842105263158;44.81907894736842;38.125
Pieza_03_foto594;3;594;21.5625;17.333984375;60.21484375;77.91015625;77.96875;18.90625;27.666015625;73.212890625;72.666015625;55.15625
Pieza_03_foto595;3;595;47.604166666666664;54.375;89.91319444444444;74.90451388888889;71.5625;47.53472222222222;43.42881944444444;92.95138888888889;50.217013888888886;27.76909722222222
Pieza_03_foto596;3;596;2.578125;37.00892857142857;32.36607142857143;9.375;9.375;6.908482142857143;67.5;51.97544642857143;37.109375;34.375
Pieza_03_foto60;3;60;0.0;0.0;58.10032894736842;88.02631578947368;86.875;0.0;21.91611842105263;97.26973684210526;100.0;100.0
Pieza_03_foto61;3;61;0.0;7.525;82.20625;73.9625;76.5625;1.21875;81.275;100.0;100.0;100.0
Pieza_03_foto74;3;74;9.151785714285714;45.46875;91.49553571428571;71.4360119047619;66.80059523809524;54.114583333333336;39.35267857142857;76.19791666666667;88.50446428571429;100.0
Pieza_03_foto75;3;75;0.0;18.069196428571427;83.54352678571429;40.68080357142857;33.85044642857143;0.0;79.33035714285714;69.02901785714286;72.75111607142857;52.455357142857146
Pieza_03_foto86;3;86;0.0;44.270833333333336;90.58779761904762;79.0327380952381;56.91220238095238;0.0;36.830357142857146;56.748511904761905;84.74702380952381;88.28125
Pieza_03_foto87;3;87;0.0;56.99074074074074;51.64351851851852;46.498842592592595;1.1516203703703705;0.0;54.64699074074074;7.2280092592592595;5.642361111111111;3.8541666666666665
Pieza_03_foto94;3;94;3.26171875;50.0390625;50.9375;56.015625;83.388671875;0.0;48.935546875;76.376953125;74.90234375;87.9345703125
Pieza_03_foto99;3;99;0.0732421875;43.916015625;50.7470703125;80.5810546875;100.0;14.5361328125;68.173828125;59.873046875;47.7392578125;75.33203125
Pieza_04_foto105;4;105;0.0;0.0;0.0;0.0;0.0;20.888671875;28.173828125;52.1875;12.724609375;0.0
Pieza_04_foto106;4;106;9.605034722222221;44.13628472222222;62.265625;53.806423611111114;35.533854166666664;20.40798611111111;46.25868055555556;62.21788194444444;65.72916666666667;0.9114583333333334
Pieza_04_foto11;4;11;0.0;22.0;29.88125;52.71875;67.03125;0.0;4.65625;40.13125;63.975;47.5
Pieza_04_foto116;4;116;0.0;0.0;0.0;0.0;0.0;0.0;2.611607142857143;28.024553571428573;29.285714285714285;4.665178571428571
Pieza_04_foto12;4;12;0.0;1.8055555555555556;42.31481481481482;28.81365740740741;0.0;0.0;41.076388888888886;36.307870370370374;46.811342592592595;2.8761574074074074
Pieza_04_foto130;4;130;31.40261627906977;33.09229651162791;37.41642441860465;30.461482558139537;29.0625;22.678052325581394;85.86482558139535;63.688226744186046;47.01671511627907;6.907703488372093
Pieza_04_foto131;4;131;12.310267857142858;47.99107142857143;43.4375;5.133928571428571;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto143;4;143;0.0;0.0;17.845982142857142;20.379464285714285;21.25;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto154;4;154;40.0;51.123046875;70.0;61.8359375;79.609375;100.0;88.857421875;54.08203125;3.49609375;1.640625
Pieza_04_foto155;4;155;26.913377192982455;39.77247807017544;49.65186403508772;40.2796052631579;96.12390350877193;11.21436403508772;69.78070175438596;78.19901315789474;42.6672149122807;90.93201754385964
Pieza_04_foto168;4;168;21.5125;32.76875;0.0;50.96875;16.09375;4.1375;35.26875;0.625;0.0;0.0
Pieza_04_foto179;4;179;35.223214285714285;31.808035714285715;27.377232142857142;18.549107142857142;16.875;22.5;34.520089285714285;38.638392857142854;23.973214285714285;32.1875
Pieza_04_foto182;4;182;18.52515243902439;75.79268292682927;88.12118902439025;71.7111280487805;96.87881097560975;6.688262195121951;50.92987804878049;51.364329268292686;83.99009146341463;91.44817073170732
Pieza_04_foto183;4;183;82.8125;88.75;67.11805555555556;39.36631944444444;33.298611111111114;93.59375;83.24652777777777;72.36979166666667;76.27604166666667;70.22569444444444
Pieza_04_foto33;4;33;0.0;5.966796875;37.783203125;21.85546875;11.484375;0.0;17.5;46.77734375;17.333984375;9.47265625
Pieza_04_foto34;4;34;0.0;1.6964285714285714;17.34375;17.34375;36.27232142857143;0.0;4.486607142857143;29.196428571428573;22.232142857142858;46.417410714285715
Pieza_04_foto56;4;56;16.09375;1.2934027777777777;4.375;2.4305555555555554;0.0;34.53125;39.52256944444444;60.12152777777778;42.65625;29.84375
Pieza_04_foto57;4;57;14.572916666666666;35.557291666666664;10.083333333333334;42.145833333333336;4.161458333333333;0.5260416666666666;55.916666666666664;33.697916666666664;39.385416666666664;0.0
Pieza_05_foto0;5;0;0.0;17.12890625;28.8671875;0.7421875;0.0;0.0;6.30859375;93.076171875;44.619140625;12.001953125
Pieza_05_foto10;5;10;24.375;28.779296875;94.86328125;55.546875;41.71875;87.1875;90.390625;100.0;70.83984375;56.71875
Pieza_05_foto101;5;101;0.0;16.22532894736842;37.54111842105263;23.28125;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto102;5;102;1.400462962962963;42.89930555555556;40.219907407407405;83.39699074074075;1.712962962962963;0.0;0.0;49.548611111111114;41.938657407407405;0.0
Pieza_05_foto103;5;103;0.0;0.0;0.0;0.0;0.0;33.017578125;35.556640625;52.041015625;10.654296875;0.0
Pieza_05_foto104;5;104;0.0;16.55570652173913;0.0;0.0;0.0;21.460597826086957;43.32201086956522;23.77038043478261;57.41847826086956;0.5774456521739131
Pieza_05_foto105;5;105;0.0;24.732142857142858;28.40029761904762;80.1264880952381;0.9970238095238095;0.0;13.928571428571429;45.245535714285715;78.77232142857143;54.21875
Pieza_05_foto106;5;106;75.40760869565217;84.74864130434783;38.75;33.92663043478261;0.0;5.9375;6.019021739130435;0.0;0.0;0.0
Pieza_05_foto11;5;11;4.972098214285714;60.479910714285715;0.0;13.2421875;3.90625;56.71875;89.6875;22.081473214285715;2.4720982142857144;16.517857142857142
Pieza_05_foto110;5;110;0.0;12.4609375;90.7421875;96.66015625;21.689453125;55.9375;85.99609375;57.724609375;4.990234375;0.0
Pieza_05_foto111;5;111;100.0;100.0;49.65029761904762;27.046130952380953;0.0;100.0;100.0;62.00892857142857;65.11904761904762;31.019345238095237
Pieza_05_foto112;5;112;81.80208333333333;75.85416666666667;78.92708333333333;54.989583333333336;1.9947916666666667;64.796875;88.078125;70.77604166666667;13.90625;0.0
Pieza_05_foto113;5;113;41.54796511627907;45.145348837209305;7.532703488372093;2.04578488372093;4.142441860465116;31.922238372093023;55.625;8.731831395348838;53.241279069767444;26.042877906976745
Pieza_05_foto114;5;114;0.0;0.0;73.79340277777777;63.732638888888886;55.46875;0.0;30.086805555555557;73.828125;0.4253472222222222;0.0
Pieza_05_foto115;5;115;56.79375;94.45;23.878125;19.5625;0.0;69.071875;98.459375;81.584375;33.1125;27.975
Pieza_05_foto117;5;117;100.0;100.0;61.85267857142857;0.0;0.0;100.0;100.0;91.97172619047619;48.601190476190474;0.0
Pieza_05_foto118;5;118;100.0;100.0;64.78618421052632;8.97203947368421;0.0;100.0;100.0;100.0;31.18421052631579;0.0
Pieza_05_foto119;5;119;100.0;100.0;100.0;60.634765625;61.669921875;100.0;100.0;100.0;85.13671875;61.09375
Pieza_05_foto12;5;12;21.73611111111111;83.61111111111111;93.26388888888889;15.338541666666666;0.0;17.8125;94.90451388888889;98.37673611111111;0.6770833333333334;0.0
Pieza_05_foto120;5;120;12.98611111111111;19.31423611111111;16.241319444444443;14.348958333333334;40.46875;65.41666666666667;50.217013888888886;100.0;85.35590277777777;72.1875
Pieza_05_foto121;5;121;13.207236842105264;0.0;51.49671052631579;88.6842105263158;79.07072368421052;0.0;12.039473684210526;80.41940789473684;30.64967105263158;32.96875
Pieza_05_foto122;5;122;23.75;71.38392857142857;75.23065476190476;54.07738095238095;36.748511904761905;85.24553571428571;31.05654761904762;0.0;0.0;0.0
Pieza_05_foto123;5;123;100.0;95.46875;50.5875;54.06875;17.225;94.99375;70.1;81.95625;72.675;60.2875
Pieza_05_foto124;5;124;100.0;100.0;100.0;73.39154411764706;10.243566176470589;98.2904411764706;77.36213235294117;41.443014705882355;2.8262867647058822;0.0
Pieza_05_foto125;5;125;98.93841911764706;11.176470588235293;20.891544117647058;98.12040441176471;100.0;29.912683823529413;52.329963235294116;69.9126838235294;97.67922794117646;61.28216911764706
Pieza_05_foto128;5;128;0.0;5.33203125;73.75;78.154296875;21.533203125;0.0;26.865234375;77.509765625;32.8125;4.23828125
Pieza_05_foto129;5;129;100.0;96.58482142857143;52.566964285714285;12.354910714285714;0.0;39.84375;39.35267857142857;26.607142857142858;14.285714285714286;0.0
Pieza_05_foto130;5;130;39.53125;47.880859375;100.0;23.49609375;18.92578125;80.625;73.388671875;99.306640625;14.169921875;0.0
Pieza_05_foto131;5;131;0.45850409836065575;21.447233606557376;23.639856557377048;33.71413934426229;0.0;31.608606557377048;65.95799180327869;38.588627049180324;8.37858606557377;18.819159836065573
Pieza_05_foto132;5;132;0.0;11.841517857142858;55.619419642857146;52.801339285714285;24.056919642857142;8.325892857142858;61.863839285714285;68.00223214285714;82.56138392857143;68.05245535714286
Pieza_05_foto133;5;133;0.0;0.0;54.84375;100.0;100.0;19.835069444444443;9.227430555555555;95.06944444444444;100.0;76.99652777777777
Pieza_05_foto134;5;134;16.25;86.75271739130434;20.529891304347824;88.91304347826087;33.62771739130435;0.0;63.14538043478261;53.62771739130435;75.19021739130434;75.52309782608695
Pieza_05_foto138;5;138;36.99074074074074;72.49421296296296;34.9537037037037;12.92824074074074;0.0;20.908564814814813;93.07291666666667;58.449074074074076;19.78009259259259;0.0
Pieza_05_foto139;5;139;100.0;100.0;25.903532608695652;24.504076086956523;0.0;84.52445652173913;74.36820652173913;35.557065217391305;79.43614130434783;22.622282608695652
Pieza_05_foto14;5;14;100.0;88.02734375;79.765625;56.982421875;0.0;70.0;70.0;98.125;26.123046875;12.099609375
Pieza_05_foto140;5;140;85.63078703703704;70.56712962962963;62.708333333333336;37.43055555555556;15.64236111111111;67.09780092592592;84.05092592592592;51.970486111111114;39.4849537037037;13.761574074074074
Pieza_05_foto141;5;141;100.0;51.12092391304348;9.809782608695652;68.60054347826087;0.0;96.32472826086956;67.34375;63.75;63.88586956521739;40.95108695652174
Pieza_05_foto142;5;142;52.25873161764706;47.33455882352941;93.04457720588235;83.12959558823529;25.932904411764707;71.01792279411765;73.28125;66.68658088235294;16.95082720588235;0.0
Pieza_05_foto143;5;143;0.0;13.173828125;43.486328125;55.60546875;54.51171875;18.125;32.998046875;84.3359375;64.736328125;73.76953125
Pieza_05_foto144;5;144;48.125;52.1875;76.4125;96.85;100.0;43.925;93.675;100.0;100.0;100.0
Pieza_05_foto15;5;15;0.0;20.576171875;99.296875;91.0546875;2.8515625;0.0;0.0;86.845703125;100.0;27.431640625
Pieza_05_foto155;5;155;63.270089285714285;45.669642857142854;75.0;13.984375;0.0;100.0;100.0;100.0;37.67857142857143;5.78125
Pieza_05_foto156;5;156;0.0;30.58388157894737;62.34375;9.788925438596491;6.326754385964913;20.24671052631579;47.29714912280702;36.546052631578945;25.43859649122807;38.31140350877193
Pieza_05_foto16;5;16;0.0;0.0;0.0;41.825;44.775;18.48125;60.59375;51.825;41.05;72.9125
Pieza_05_foto162;5;162;3.8916015625;53.4716796875;82.5732421875;56.1279296875;70.8642578125;9.1650390625;44.501953125;89.62890625;18.80859375;70.80078125
Pieza_05_foto163;5;163;71.25;92.37165178571429;45.809151785714285;81.14955357142857;65.17299107142857;90.61941964285714;83.25334821428571;39.39174107142857;9.296875;0.0
Pieza_05_foto164;5;164;0.0;15.322265625;100.0;9.0234375;0.0;16.5625;33.037109375;100.0;27.05078125;23.28125
Pieza_05_foto165;5;165;37.5;74.36233108108108;37.352195945945944;21.254222972972972;9.083614864864865;91.90033783783784;100.0;64.88597972972973;66.9383445945946;41.45692567567568
Pieza_05_foto17;5;17;0.0;0.7928240740740741;49.085648148148145;59.045138888888886;58.4837962962963;3.7152777777777777;78.79629629629629;94.79166666666667;88.10185185185185;55.15625
Pieza_05_foto170;5;170;21.833333333333332;37.604166666666664;51.005208333333336;32.994791666666664;33.052083333333336;1.671875;17.25;15.770833333333334;67.42708333333333;7.984375
Pieza_05_foto171;5;171;18.4375;28.046875;93.68303571428571;40.80357142857143;22.5;32.65625;68.22544642857143;100.0;57.979910714285715;30.0
Pieza_05_foto172;5;172;0.0;1.6517857142857142;18.980654761904763;50.148809523809526;46.279761904761905;1.7261904761904763;66.46577380952381;81.00446428571429;67.23958333333333;76.19047619047619
Pieza_05_foto173;5;173;56.40625;66.875;75.5592105263158;100.0;78.47861842105263;26.71875;50.5016447368421;100.0;66.81743421052632;2.648026315789474
Pieza_05_foto178;5;178;0.0;4.259375;46.75625;19.434375;0.0;25.290625;46.7125;67.69375;48.196875;19.378125
Pieza_05_foto179;5;179;0.0;0.0;0.0;0.0;0.0;0.0;2.455357142857143;52.20982142857143;14.408482142857142;0.0
Pieza_05_foto18;5;18;23.580729166666668;100.0;54.0234375;43.59375;43.59375;2.2526041666666665;96.49739583333333;86.92708333333333;75.78125;75.78125
Pieza_05_foto184;5;184;0.0;27.63586956521739;39.91847826086956;86.67798913043478;93.57336956521739;35.01358695652174;63.68885869565217;99.4836956521739;100.0;100.0
Pieza_05_foto185;5;185;32.8759765625;71.3232421875;12.12890625;0.0;0.0;91.1572265625;79.091796875;75.263671875;70.09765625;31.5087890625
Pieza_05_foto186;5;186;74.3603515625;31.03515625;37.3828125;7.1044921875;0.0;58.837890625;95.2294921875;98.28125;74.873046875;50.576171875
Pieza_05_foto187;5;187;45.880208333333336;80.27604166666667;31.989583333333332;45.369791666666664;11.953125;90.5;74.33333333333333;62.734375;64.41666666666667;53.4375
Pieza_05_foto19;5;19;0.0;32.805059523809526;76.91220238095238;92.45535714285714;55.84077380952381;0.0;38.98809523809524;100.0;58.482142857142854;24.88095238095238
Pieza_05_foto193;5;193;34.395089285714285;17.455357142857142;17.200892857142858;27.834821428571427;33.66517857142857;21.560267857142858;34.283482142857146;42.285714285714285;33.279017857142854;47.63392857142857
Pieza_05_foto194;5;194;0.0;2.685546875;96.484375;65.576171875;55.9375;0.0;2.939453125;95.2734375;100.0;100.0
Pieza_05_foto195;5;195;0.0;19.32377049180328;25.233094262295083;40.08452868852459;19.359631147540984;30.84016393442623;73.10706967213115;66.72899590163935;96.8826844262295;39.838627049180324
Pieza_05_foto196;5;196;0.0;45.33967391304348;86.68478260869566;97.8600543478261;93.04347826086956;0.0;20.02038043478261;78.67527173913044;100.0;79.78940217391305
Pieza_05_foto197;5;197;0.0;6.383196721311475;43.447745901639344;36.77254098360656;6.690573770491803;22.494877049180328;89.25204918032787;89.62090163934427;77.8125;46.33965163934426
Pieza_05_foto198;5;198;63.75;65.146484375;98.8671875;92.265625;88.75;0.0;5.439453125;77.71484375;100.0;100.0
Pieza_05_foto201;5;201;78.79136029411765;29.384191176470587;23.097426470588236;0.5284926470588235;0.0;92.52297794117646;47.173713235294116;10.845588235294118;49.17279411764706;17.725183823529413
Pieza_05_foto202;5;202;0.0;7.2368421052631575;6.110197368421052;0.0;0.0;76.38980263157895;27.27796052631579;67.71381578947368;13.59375;0.0
Pieza_05_foto205;5;205;0.0;0.0;95.3125;100.0;54.947916666666664;0.0;7.517361111111111;99.34027777777777;95.13020833333333;21.875
Pieza_05_foto206;5;206;6.8478260869565215;37.09239130434783;24.6875;6.236413043478261;0.0;37.34375;70.07472826086956;51.807065217391305;25.30570652173913;0.0
Pieza_05_foto207;5;207;84.89889705882354;100.0;31.112132352941178;24.41176470588235;4.296875;89.86672794117646;70.66176470588235;39.232536764705884;11.870404411764707;0.0
Pieza_05_foto208;5;208;0.0;0.0;47.608580508474574;59.284957627118644;33.442796610169495;21.23675847457627;33.45338983050848;78.41101694915254;89.68485169491525;62.664194915254235
Pieza_05_foto210;5;210;90.06944444444444;56.0474537037037;39.7974537037037;35.38773148148148;0.5844907407407407;69.96527777777777;9.363425925925926;68.26388888888889;35.27777777777778;42.34375
Pieza_05_foto215;5;215;77.529296875;81.89453125;82.900390625;22.91015625;28.28125;100.0;100.0;97.8515625;16.03515625;12.03125
Pieza_05_foto216;5;216;0.0;88.8623046875;100.0;97.4658203125;11.0986328125;0.0;49.4873046875;87.3046875;92.197265625;55.9521484375
Pieza_05_foto217;5;217;0.0;5.320945945945946;11.385135135135135;38.31503378378378;15.578547297297296;27.394425675675677;38.62753378378378;25.675675675675677;6.554054054054054;0.0
Pieza_05_foto218;5;218;1.1767578125;97.1875;65.4150390625;81.2646484375;48.046875;16.103515625;100.0;90.5224609375;91.7919921875;1.015625
Pieza_05_foto219;5;219;100.0;90.19675925925925;58.72106481481482;4.918981481481482;0.2777777777777778;93.57060185185185;73.1886574074074;70.03472222222223;91.73611111111111;6.81712962962963
Pieza_05_foto22;5;22;0.0;0.0;0.0;25.703125;60.0;0.0;7.957589285714286;24.095982142857142;8.727678571428571;10.234375
Pieza_05_foto220;5;220;98.453125;52.973958333333336;88.26041666666667;58.583333333333336;5.463541666666667;82.53125;75.08854166666667;42.104166666666664;23.973958333333332;19.140625
Pieza_05_foto221;5;221;0.0;42.42598684210526;100.0;40.098684210526315;0.0;0.0;49.8108552631579;100.0;36.15953947368421;0.0
Pieza_05_foto223;5;223;0.0;31.25801282051282;59.83573717948718;44.89182692307692;54.318910256410255;55.58092948717949;46.25801282051282;34.45913461538461;61.69070512820513;97.96875
Pieza_05_foto224;5;224;0.0;0.0;11.941964285714286;26.019345238095237;0.0;44.375;65.87797619047619;26.711309523809526;0.0;0.0
Pieza_05_foto225;5;225;4.662162162162162;40.32516891891892;19.7972972972973;35.0464527027027;22.17483108108108;41.748310810810814;24.847972972972972;49.19763513513514;67.25506756756756;12.179054054054054
Pieza_05_foto226;5;226;0.0;7.392578125;60.25390625;44.21875;5.3125;11.904296875;49.365234375;80.8984375;91.064453125;5.869140625
Pieza_05_foto228;5;228;79.1426282051282;83.14903846153847;91.63461538461539;63.10096153846154;17.00721153846154;66.18990384615384;50.60096153846154;19.66346153846154;0.0;0.0
Pieza_05_foto229;5;229;7.806919642857143;85.24553571428571;100.0;100.0;49.720982142857146;34.765625;58.443080357142854;40.80357142857143;52.67857142857143;7.126116071428571
Pieza_05_foto23;5;23;14.650297619047619;37.075892857142854;45.72172619047619;84.33035714285714;0.0;9.345238095238095;37.34375;59.226190476190474;65.06696428571429;0.0
Pieza_05_foto230;5;230;25.576171875;11.07421875;32.59765625;33.987630208333336;34.208984375;10.068359375;60.25390625;80.08463541666667;58.873697916666664;24.742838541666668
Pieza_05_foto231;5;231;8.701171875;18.2568359375;70.2783203125;35.41015625;72.05078125;5.4345703125;72.7392578125;43.427734375;24.6533203125;100.0
Pieza_05_foto232;5;232;0.0;0.0;15.454963235294118;83.6029411764706;60.51470588235294;34.434742647058826;71.70036764705883;69.49448529411765;67.4310661764706;58.060661764705884
Pieza_05_foto233;5;233;100.0;100.0;1.09375;0.18229166666666666;9.453125;79.6875;63.151041666666664;42.65625;11.5625;0.0
Pieza_05_foto234;5;234;100.0;100.0;60.61820652173913;13.423913043478262;0.0;100.0;100.0;81.90896739130434;46.82065217391305;0.0
Pieza_05_foto235;5;235;100.0;100.0;83.7109375;1.201171875;0.0;100.0;100.0;86.58203125;7.1484375;0.0
Pieza_05_foto237;5;237;8.670058139534884;38.263081395348834;94.3640988372093;82.2311046511628;62.99781976744186;46.98037790697674;100.0;100.0;54.87281976744186;23.24127906976744
Pieza_05_foto238;5;238;1.1101973684210527;0.0;33.52796052631579;68.23190789473684;0.0;74.1529605263158;36.43092105263158;30.66611842105263;67.95230263157895;0.5674342105263158
Pieza_05_foto239;5;239;16.5625;17.911184210526315;89.84375;80.2220394736842;37.34375;34.84375;49.49013157894737;100.0;100.0;92.51644736842105
Pieza_05_foto240;5;240;65.8203125;63.683035714285715;47.566964285714285;0.0;0.0;80.22321428571429;85.30691964285714;62.17075892857143;29.893973214285715;5.016741071428571
Pieza_05_foto241;5;241;74.21875;64.3359375;88.1640625;90.91796875;93.642578125;84.21875;83.4375;78.4765625;87.0703125;94.296875
Pieza_05_foto242;5;242;7.165178571428571;46.222098214285715;15.870535714285714;79.01227678571429;60.01674107142857;0.8314732142857143;86.796875;68.99553571428571;95.04464285714286;48.45982142857143
Pieza_05_foto245;5;245;0.0;33.322610294117645;33.96139705882353;8.947610294117647;0.0;16.112132352941178;58.731617647058826;42.41268382352941;25.33547794117647;20.496323529411764
Pieza_05_foto246;5;246;15.565257352941176;30.050551470588236;86.328125;44.159007352941174;37.090992647058826;0.0;23.47426470588235;86.94852941176471;67.2748161764706;52.72518382352941
