img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80;pw_81;pw_82;pw_83;pw_84;pw_85;pw_86;pw_87;pw_88;pw_89;pw_90;pw_91;pw_92;pw_93;pw_94;pw_95;pw_96;pw_97;pw_98;pw_99;pw_100;pw_101;pw_102;pw_103;pw_104;pw_105;pw_106;pw_107;pw_108;pw_109;pw_110;pw_111;pw_112;pw_113;pw_114;pw_115;pw_116;pw_117;pw_118;pw_119;pw_120;pw_121;pw_122;pw_123;pw_124;pw_125;pw_126;pw_127;pw_128;pw_129;pw_130;pw_131;pw_132;pw_133;pw_134;pw_135;pw_136;pw_137;pw_138;pw_139;pw_140;pw_141;pw_142;pw_143;pw_144;pw_145;pw_146;pw_147;pw_148;pw_149;pw_150;pw_151;pw_152;pw_153;pw_154;pw_155;pw_156;pw_157;pw_158;pw_159;pw_160;pw_161;pw_162;pw_163;pw_164;pw_165;pw_166;pw_167;pw_168;pw_169;pw_170;pw_171;pw_172;pw_173;pw_174;pw_175
Pieza_02_foto489;2;489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.734375;17.5;20.3125;20.3125;12.1875;0.0;0.0;0.0;12.1875;41.484375;62.109375;62.109375;62.109375;33.046875;13.671875;3.515625;2.34375;2.34375;2.34375;2.34375;2.34375;24.6875;51.5625;0.0;0.0;0.0;0.0;0.0;0.0;20.3125;20.3125;20.3125;10.625;1.5625;1.5625;16.796875;28.515625;67.03125;100.0;99.0625;97.65625;97.65625;97.65625;99.921875;69.140625;69.140625;69.140625;69.140625;93.828125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;1.09375;89.21875;100.0;100.0;95.078125;75.390625;75.390625;75.390625;90.15625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;36.09375;100.0;100.0;100.0;98.59375;92.96875;92.5;90.625;94.84375;97.65625;98.125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;6.328125;10.546875;10.546875;14.765625;17.578125;17.578125;14.0625;0.0;0.0;0.0;1.40625;18.90625;19.921875;19.921875;21.171875;67.578125;67.578125;67.578125;67.578125;67.578125;67.578125;80.546875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto490;2;490;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.5625;56.640625;56.640625;56.640625;56.640625;52.83203125;48.4375;48.4375;48.4375;48.4375;48.4375;48.4375;37.01171875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1953125;21.875;21.875;45.8984375;48.046875;48.046875;87.01171875;100.0;73.046875;64.0625;64.0625;64.0625;64.0625;69.04296875;70.703125;70.703125;84.47265625;91.796875;91.796875;91.796875;91.796875;91.796875;0.0;0.0;0.0;0.0;0.0;0.0;38.76953125;91.40625;91.40625;91.40625;91.40625;91.40625;91.40625;93.5546875;100.0;100.0;88.8671875;52.734375;45.3125;45.3125;45.3125;45.3125;46.38671875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;6.640625;13.671875;13.671875;13.671875;13.671875;57.6171875;100.0;100.0;100.0;100.0;99.609375;98.4375;98.4375;98.4375;98.4375;98.4375;98.828125;100.0;100.0;100.0;100.0;100.0;93.5546875;69.62890625;53.7109375;50.390625;50.390625;50.390625;50.390625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.2265625;33.59375;33.59375;33.59375;33.59375;30.95703125;30.078125;30.078125;30.078125;30.078125;30.078125;30.078125;30.078125;30.078125;64.453125;100.0;100.0;100.0;99.21875;75.87890625;16.50390625;0.0;0.0;0.0;0.0
Pieza_02_foto491;2;491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.59375;29.6875;62.6953125;65.625;65.625;65.625;65.625;65.625;65.625;65.625;47.65625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.4296875;81.640625;89.453125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;75.78125;75.78125;75.78125;75.78125;75.78125;75.78125;30.078125;30.078125;30.078125;30.078125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.7109375;81.0546875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.4453125;37.109375;38.4765625;38.671875;38.671875;38.671875;38.671875;38.671875;71.875;71.875;71.875;85.9375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.859375;18.75;38.671875;38.671875;38.671875;38.671875;38.671875;38.671875;38.671875;39.0625;46.875;55.078125;56.25;56.25
Pieza_02_foto492;2;492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.15625;30.46875;30.46875;30.46875;30.46875;30.46875;30.46875;30.46875;30.46875;30.46875;45.1171875;84.375;90.234375;90.234375;90.234375;90.234375;90.234375;90.234375;90.234375;90.234375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.3046875;95.1171875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.796875;33.59375;33.59375;33.59375;33.59375;33.59375;33.59375;65.625;82.8125;82.8125;82.8125;82.8125;82.8125;82.8125;82.8125;82.8125;73.828125;26.171875;26.171875;26.171875;26.171875
Pieza_02_foto493;2;493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.817708333333333;23.046875;23.046875;23.046875;23.046875;23.046875;29.557291666666668;32.03125;32.03125;32.03125;32.03125;32.03125;32.03125;34.505208333333336;48.4375;51.171875;51.171875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4739583333333335;9.114583333333334;12.890625;24.348958333333332;81.25;81.25;81.25;81.25;81.25;92.83854166666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.03125;21.09375;21.09375;21.09375;21.09375;21.09375;46.484375;76.69270833333333;97.65625;98.4375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.734375;8.203125;8.203125;8.203125;8.203125;8.203125;14.453125;63.541666666666664;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.27604166666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;86.71875;74.609375;74.609375;74.609375;74.609375;74.609375;74.609375;74.609375;74.609375;91.53645833333333;100.0;100.0;100.0
Pieza_02_foto52;2;52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.1875;95.3125;95.3125;94.921875;83.984375;83.984375;83.984375;64.6875;38.125;44.53125;44.53125;70.3125;100.0;100.0;100.0;100.0;100.0;100.0;95.3125;94.140625;92.5;71.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.3125;17.1875;17.1875;17.1875;29.140625;63.125;66.015625;66.015625;63.59375;25.0;25.0;25.0;30.3125;45.3125;100.0;100.0;76.875;71.09375;71.09375;69.921875;62.890625;62.890625;49.0625;6.484375;0.0;0.0;0.0;0.0;0.0;0.0;29.0625;86.71875;98.4375;98.4375;98.4375;99.375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.546875;88.90625;80.546875;0.0;0.0;0.0;0.0;17.890625;74.296875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;82.578125;57.421875;0.0;0.0;0.0;0.0;0.0;1.71875;74.453125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.859375;54.296875;54.296875
Pieza_02_foto53;2;53;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;94.40104166666667;81.640625;81.640625;81.640625;81.640625;81.640625;81.640625;41.276041666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;67.83854166666667;37.760416666666664;19.401041666666668;0.13020833333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.078125;55.078125;55.078125;52.734375;52.734375;52.734375;52.734375;52.734375;68.48958333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;98.95833333333333;96.35416666666667;93.61979166666667;81.25;81.25;81.25;50.911458333333336;50.390625;50.390625;50.390625;50.390625;50.390625;50.390625;32.421875;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;70.83333333333333;49.869791666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;86.19791666666667;56.640625;56.640625;56.640625;56.640625;56.640625;56.640625;56.640625;56.640625;56.640625;59.505208333333336;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.65625;82.55208333333333;46.484375;31.25;31.25;28.90625;13.802083333333334;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto65;2;65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.453125;31.640625;42.578125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;66.015625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.03125;37.109375;46.2890625;75.1953125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;58.203125;58.203125;58.203125;58.203125;58.203125;58.203125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.1796875;55.6640625;60.15625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.25;6.25;6.25;6.25;6.25;6.25;49.4140625;60.15625;61.5234375;63.4765625;64.453125;64.453125;64.453125;64.453125;62.3046875;32.421875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.984375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto66;2;66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.473958333333332;100.0;100.0;100.0;100.0;100.0;100.0;34.375;34.375;34.375;34.375;34.375;34.375;34.375;56.25;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.630208333333334;100.0;100.0;100.0;100.0;100.0;100.0;65.234375;62.890625;62.890625;62.890625;62.890625;62.890625;62.890625;75.26041666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.385416666666664;90.625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;96.61458333333333;93.359375;48.4375;48.4375;48.4375;48.4375;48.4375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6875;32.291666666666664;64.453125;77.734375;83.203125;88.671875;97.00520833333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;74.73958333333333;62.109375;54.296875;51.171875;51.171875;51.171875;51.171875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.635416666666666;31.380208333333332;67.96875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;69.79166666666667;51.302083333333336;21.223958333333332;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto79;2;79;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;93.48958333333333;72.265625;70.3125;70.3125;70.3125;70.3125;70.3125;70.3125;85.02604166666667;100.0;100.0;100.0;100.0;100.0;76.43229166666667;29.296875;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;93.75;77.99479166666667;76.5625;76.5625;76.5625;76.5625;76.5625;76.5625;84.375;100.0;100.0;100.0;100.0;96.09375;84.24479166666667;55.208333333333336;33.333333333333336;31.380208333333332;19.661458333333332;0.0;66.796875;66.796875;66.796875;66.796875;66.796875;66.796875;66.796875;66.796875;88.93229166666667;100.0;100.0;100.0;100.0;100.0;89.71354166666667;14.322916666666666;14.0625;14.0625;14.0625;14.0625;14.0625;15.234375;16.666666666666668;16.796875;39.0625;91.27604166666667;100.0;100.0;59.375;59.375;52.864583333333336;33.59375;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;43.75;9.895833333333334;0.0;0.0;0.0;0.0;9.244791666666666;27.734375;27.734375;27.734375;27.734375;31.25;29.817708333333332;26.171875;25.0;25.0;25.0;20.703125;13.802083333333334;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.08854166666667;79.6875;47.395833333333336;30.729166666666668;30.46875;30.46875;35.677083333333336;46.09375;53.385416666666664;100.0;100.0;100.0;100.0;100.0;100.0;39.84375;26.953125;26.953125;6.25;0.0
Pieza_02_foto80;2;80;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;88.54166666666667;78.515625;78.515625;78.515625;78.515625;63.932291666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;94.921875;84.765625;55.859375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.78645833333333;93.359375;42.96875;41.796875;11.197916666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;83.07291666666667;13.28125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.49479166666667;71.484375;71.484375;65.75520833333333;47.265625;32.421875;32.421875;29.166666666666668;7.421875;0.0;0.0;0.0;0.0
Pieza_02_foto92;2;92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.4921875;71.875;71.875;71.875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;88.96484375;62.109375;62.109375;62.109375;62.109375;0.0;0.0;0.0;0.0;0.0;0.5859375;1.5625;1.5625;1.5625;1.5625;0.0;0.0;0.0;0.0;0.0;10.9375;10.9375;10.9375;10.9375;10.9375;10.9375;10.9375;14.2578125;17.578125;17.578125;17.578125;17.28515625;10.44921875;8.59375;8.59375;4.296875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.09765625;35.15625;35.15625;35.15625;32.71484375;0.0;0.0;0.0;0.0;0.0;0.0;5.56640625;22.265625;22.265625;22.265625;22.265625;13.57421875;8.984375;8.984375;8.984375;8.984375;8.984375;8.984375;6.73828125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.5546875;37.109375;37.109375;49.51171875;86.71875;86.71875;86.71875;86.71875;70.1171875;53.515625;56.8359375;66.796875;66.796875;66.796875;66.796875;71.09375;71.09375;71.09375;71.09375;51.66015625;35.546875;35.546875;28.125;2.44140625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.44140625;78.22265625;80.859375;80.859375;85.64453125;100.0;100.0;100.0;86.42578125;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;48.92578125;72.65625;72.65625;72.65625;100.0;100.0;100.0;100.0;74.51171875;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto93;2;93;0.0;0.0;0.0;9.521484375;43.359375;43.75;44.140625;32.71484375;0.0;0.0;0.0;8.642578125;71.6796875;100.0;83.154296875;0.0;0.0;32.763671875;37.5;23.4375;0.0;4.6875;56.25;61.71875;100.0;100.0;39.453125;34.375;34.375;55.46875;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;4.78515625;91.796875;100.0;100.0;86.9140625;39.0625;39.0625;40.0390625;70.751953125;74.70703125;100.0;98.388671875;82.03125;82.03125;82.03125;68.359375;0.0;0.0;0.0;14.599609375;18.359375;68.06640625;68.75;32.6171875;22.265625;45.703125;49.90234375;57.421875;55.517578125;8.30078125;1.5625;1.5625;0.0;0.0;0.0;0.0;39.111328125;51.171875;47.75390625;45.703125;57.421875;99.462890625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;98.388671875;7.861328125;0.0;0.0;0.0;0.0;9.27734375;10.15625;3.80859375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.125;54.6875;52.24609375;44.921875;28.076171875;4.00390625;6.25;6.25;60.9375;68.75;68.75;84.423828125;100.0;89.599609375;52.734375;13.18359375;0.0;0.0;0.0;33.88671875;48.046875;31.689453125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.203125;27.734375;24.267578125;0.0;0.0;32.958984375;61.23046875;56.93359375;27.783203125;0.0;0.0;12.451171875;100.0;100.0;75.68359375;73.046875;73.486328125;87.20703125;88.28125;95.60546875;100.0;93.5546875;39.55078125;0.0;0.0;25.87890625;41.40625;35.009765625;27.734375;20.751953125;0.0
Pieza_03_foto0;3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.869791666666668;30.208333333333332;32.8125;35.15625;37.5;39.84375;41.796875;41.276041666666664;40.104166666666664;40.625;42.578125;41.40625;39.84375;37.890625;35.9375;32.161458333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.3125;84.89583333333333;96.484375;97.265625;98.17708333333333;100.0;100.0;100.0;55.989583333333336;40.885416666666664;37.890625;35.546875;34.505208333333336;30.729166666666668;29.947916666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6510416666666666;5.859375;10.15625;13.411458333333334;15.885416666666666;17.057291666666668;17.96875;17.96875;79.6875;100.0;100.0;100.0;82.03125;82.03125;66.796875;40.234375;40.234375;40.234375;40.234375;32.161458333333336;7.8125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3020833333333333;5.989583333333333;32.291666666666664;74.609375;93.61979166666667;98.69791666666667;100.0;100.0;100.0;100.0;90.36458333333333;39.84375;20.703125;17.057291666666668;14.84375;14.84375;14.84375;14.84375;14.84375;30.078125;80.72916666666667;100.0;100.0;100.0;100.0;87.76041666666667;30.989583333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.854166666666666;26.5625;26.5625;26.5625;26.5625;26.5625;26.5625;26.5625;26.5625;26.5625;38.541666666666664;57.552083333333336;55.078125;55.078125;55.078125;55.078125;48.958333333333336;45.703125;45.703125;45.703125;47.265625;17.838541666666668;8.59375;8.59375;8.59375;8.59375;2.8645833333333335;0.0;0.0;0.0
Pieza_03_foto100;3;100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.473958333333332;45.703125;45.703125;45.703125;45.703125;45.703125;12.369791666666666;0.0;12.5;12.5;12.5;12.5;12.5;23.828125;23.828125;23.828125;23.828125;23.828125;23.828125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.515625;34.765625;43.359375;47.916666666666664;64.97395833333333;73.828125;73.828125;73.828125;74.21875;75.390625;76.82291666666667;78.125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;98.69791666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.171875;83.984375;83.984375;83.984375;84.375;90.36458333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;59.114583333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;76.953125;80.33854166666667;80.46875;80.46875;80.46875;80.46875;80.46875;86.97916666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.911458333333332;30.078125;36.458333333333336;46.09375;46.09375;46.09375;46.09375;46.09375;36.197916666666664;31.25;31.25;31.25;31.25;31.25;55.46875;61.588541666666664;69.01041666666667;69.921875;69.921875;69.921875;69.921875;69.921875;69.53125;69.53125;69.53125;69.53125;69.53125
Pieza_03_foto107;3;107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.2578125;38.8671875;51.5625;51.5625;51.5625;51.5625;51.5625;51.5625;51.5625;51.5625;59.5703125;67.578125;67.578125;67.578125;67.578125;67.578125;67.578125;67.578125;67.578125;67.578125;67.578125;67.578125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.46875;10.9375;10.9375;10.9375;10.9375;10.9375;10.9375;10.9375;18.359375;28.90625;28.90625;28.90625;28.90625;28.90625;28.90625;28.90625;28.90625;28.90625;28.90625;28.90625;28.90625;28.90625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.625;15.625;15.625;15.625;15.625;15.625;15.625;15.625;7.8125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.1015625;89.0625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;91.015625;65.234375;48.4375;48.4375;48.4375;48.4375;48.4375;48.4375;48.4375;48.4375;48.4375;48.4375
