img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80;pw_81;pw_82;pw_83;pw_84;pw_85;pw_86;pw_87;pw_88;pw_89;pw_90;pw_91;pw_92;pw_93;pw_94;pw_95;pw_96;pw_97;pw_98;pw_99;pw_100;pw_101;pw_102;pw_103;pw_104;pw_105;pw_106;pw_107;pw_108;pw_109;pw_110;pw_111;pw_112;pw_113;pw_114;pw_115;pw_116;pw_117;pw_118;pw_119;pw_120;pw_121;pw_122;pw_123;pw_124;pw_125
Pieza_06_foto82;6;82;0.0;0.0;0.0;0.0;0.0;7.1875;77.34375;81.09375;81.25;81.25;29.53125;0.0;0.0;0.0;0.0;0.0;0.0;16.875;28.125;28.125;50.78125;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;58.671875;100.0;100.0;100.0;6.5625;0.0;0.0;0.0;0.0;8.828125;25.78125;38.75;57.421875;44.375;31.640625;8.59375;8.59375;8.59375;8.59375;0.0;0.0;0.0;0.0;0.0;0.0;15.46875;93.90625;100.0;100.0;74.0625;3.359375;0.0;0.0;0.0;4.21875;33.203125;37.5;37.5;22.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.78125;100.0;100.0;100.0;33.203125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;77.421875;100.0;100.0;88.203125;8.359375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.84375;74.609375;74.609375;74.609375
Pieza_06_foto83;6;83;0.0;0.0;60.091145833333336;100.0;12.109375;0.0;0.0;0.0;30.729166666666668;78.90625;19.856770833333332;9.505208333333334;100.0;100.0;100.0;100.0;57.779947916666664;49.088541666666664;100.0;100.0;100.0;99.0234375;80.76171875;63.96484375;6.0546875;67.1875;67.1875;89.0625;95.01953125;2.7994791666666665;0.0;0.0;0.0;13.8671875;27.5390625;11.100260416666666;19.3359375;100.0;89.61588541666667;57.8125;57.71484375;12.369791666666666;2.34375;14.0625;8.658854166666666;6.25;5.208333333333333;0.0;0.0;0.0;0.0;0.0;64.6484375;99.8046875;7.8125;0.0;0.0;0.0;37.272135416666664;50.065104166666664;16.796875;22.428385416666668;100.0;90.8203125;63.28125;63.28125;13.606770833333334;17.057291666666668;68.359375;66.04817708333333;6.575520833333333;0.0;0.0;0.0;0.0;0.0;13.020833333333334;78.02734375;92.67578125;8.59375;0.0;0.0;0.0;32.389322916666664;100.0;30.598958333333332;15.755208333333334;100.0;77.96223958333333;58.59375;58.59375;36.848958333333336;74.44661458333333;88.0859375;19.401041666666668;0.0;0.0;0.0;0.0;0.0;0.0;4.39453125;69.62890625;91.015625;40.234375;40.234375;3.3528645833333335;0.0;29.069010416666668;100.0;52.83203125;36.490885416666664;100.0;78.02734375;61.328125;68.09895833333333;36.979166666666664;36.165364583333336;11.165364583333334;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto87;6;87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.6796875;100.0;100.0;83.3984375;0.0;0.0;0.0;46.223958333333336;67.578125;67.578125;30.598958333333332;12.890625;35.677083333333336;40.234375;40.234375;0.0;0.0;0.0;0.0;18.359375;55.078125;55.078125;27.5390625;0.0;0.0;37.630208333333336;67.1875;67.1875;30.729166666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.953125;100.0;100.0;30.598958333333332;0.0;0.0;8.723958333333334;27.34375;27.34375;18.229166666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.221354166666664;45.703125;45.703125;45.703125;45.703125;45.703125;95.8984375;100.0;100.0;24.21875;0.0;0.0;46.484375;100.0;100.0;73.828125;5.859375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.895833333333336;71.875;73.37239583333333;80.859375;80.859375;80.859375;90.4296875;100.0;100.0;59.5703125;0.0;0.0;27.799479166666668;100.0;100.0;100.0;94.79166666666667;92.1875;92.1875;92.1875;92.1875
Pieza_06_foto88;6;88;35.546875;35.546875;16.2109375;0.0;0.0;0.0;0.0;0.0;0.0;66.40625;78.515625;78.515625;78.515625;54.39453125;0.0;0.0;0.0;0.0;41.015625;54.6875;54.6875;54.6875;44.23828125;5.6640625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0078125;36.328125;36.328125;36.328125;26.85546875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.65625;100.0;100.0;100.0;100.0;34.9609375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.3984375;16.796875;16.796875;16.796875;16.69921875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto9;6;9;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;81.8359375;57.03125;29.1015625;11.5234375;43.75;43.75;43.75;43.75;43.75;43.75;43.75;27.1484375;10.546875;10.546875;10.546875;10.546875;10.546875;10.546875;10.546875;10.546875;10.546875;10.546875;10.546875;10.546875;10.546875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.09375;46.09375;46.09375;46.09375;46.09375;46.09375;46.09375;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;33.3984375;0.0;0.0;0.0
Pieza_06_foto94;6;94;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;77.08333333333333;19.401041666666668;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;45.963541666666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;81.38020833333333;26.041666666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;86.84895833333333;60.546875;60.546875;60.546875;60.546875;60.546875;57.161458333333336;11.71875;0.0;0.0;31.25;31.25;31.25;31.25;31.25;31.25;31.25;31.25;35.416666666666664;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;19.921875;0.0;0.0;0.0
Pieza_06_foto95;6;95;0.0;0.0;0.0;0.0;0.0;19.205729166666668;22.395833333333332;19.401041666666668;3.515625;3.515625;24.088541666666668;100.0;92.7734375;43.489583333333336;0.0;3.3203125;61.03515625;52.44140625;0.0;0.0;0.0;7.71484375;88.70442708333333;94.53125;92.1875;0.0;7.063802083333333;49.609375;62.532552083333336;73.99088541666667;99.93489583333333;100.0;100.0;100.0;100.0;100.0;100.0;95.44270833333333;11.002604166666666;0.0;18.131510416666668;100.0;99.609375;98.4375;98.4375;65.91796875;43.001302083333336;19.954427083333332;0.0;0.0;61.71875;61.71875;71.58203125;87.109375;94.62890625;100.0;100.0;100.0;100.0;91.86197916666667;76.953125;75.13020833333333;47.591145833333336;0.0;0.0;56.282552083333336;100.0;100.0;100.0;85.05859375;49.934895833333336;22.8515625;6.998697916666667;0.0;0.0;58.984375;72.65625;100.0;100.0;98.11197916666667;92.96875;98.828125;100.0;99.18619791666667;25.651041666666668;0.0;0.0;0.0;0.0;4.850260416666667;90.55989583333333;100.0;84.53776041666667;36.458333333333336;4.00390625;0.0;0.0;0.0;0.0;0.0;84.375;92.7734375;77.89713541666667;22.265625;10.15625;0.0;43.782552083333336;54.947916666666664;47.981770833333336;0.0;0.0;20.670572916666668;57.421875;86.78385416666667;92.7734375;48.893229166666664;26.953125;8.561197916666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto96;6;96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.19921875;28.515625;30.078125;30.078125;30.078125;17.96875;5.859375;5.859375;5.859375;5.859375;5.859375;86.9140625;87.109375;88.0859375;91.015625;91.015625;91.015625;91.015625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.06640625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.328125;100.0;100.0;100.0;100.0;91.9921875;67.96875;67.96875;58.3984375;6.25;38.28125;38.28125;38.28125;38.28125;38.28125;38.28125;38.28125;38.28125;0.0;0.0;0.0;0.0;0.0;0.0;7.32421875;77.5390625;100.0;100.0;100.0;88.18359375;69.140625;69.140625;57.51953125;17.96875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.91015625
Pieza_06_foto97;6;97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.75;75.703125;83.203125;83.203125;68.671875;10.546875;10.546875;6.328125;0.0;0.0;0.0;35.234375;61.328125;61.328125;61.328125;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.125;68.59375;100.0;100.0;91.171875;68.359375;68.359375;68.359375;45.234375;13.28125;13.28125;21.5625;91.328125;100.0;100.0;100.0;27.734375;27.734375;11.09375;0.0;0.0;0.0;0.0;0.0;8.828125;83.125;100.0;100.0;100.0;56.484375;35.9375;28.75;0.0;0.0;0.0;0.0;71.40625;100.0;100.0;100.0;100.0;100.0;87.34375;7.8125;0.0;0.0;0.0;0.0;14.84375;85.78125;100.0;100.0;85.625;74.21875;74.21875;69.6875;14.21875;0.0;0.0;0.0;34.765625;73.828125;73.828125;71.5625;29.765625;25.390625;25.390625;5.078125;0.0;0.0;0.0;0.0;58.046875;98.359375;100.0;94.6875;36.71875;2.96875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto98;6;98;39.453125;39.453125;39.453125;39.453125;39.453125;39.453125;39.453125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;71.484375;85.7421875;91.015625;91.015625;91.015625;91.015625;91.015625;91.015625;91.015625;91.015625;62.3046875;57.2265625;33.0078125;29.8828125
Pieza_06_foto99;6;99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.609375;61.71875;61.71875;61.71875;61.71875;61.71875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.828125;58.203125;58.203125;58.203125;58.203125;100.0;86.19791666666667;56.25;56.25;56.25;56.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.421875;100.0;100.0;100.0;100.0;100.0;100.0;99.609375;99.609375;99.609375;97.39583333333333;11.979166666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.557291666666668;76.953125;76.953125;76.953125;76.953125;76.953125;31.119791666666668;8.203125;8.203125;8.203125;5.46875;0.0;0.0;0.0;0.0
Pieza_07_foto0;7;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9575892857142856;18.526785714285715;39.453125;69.69866071428571;88.50446428571429;96.875;92.96875;92.96875;92.96875;94.97767857142857;100.0;100.0;82.70089285714286;65.234375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6875;73.71651785714286;93.97321428571429;76.78571428571429;44.029017857142854;16.629464285714285;0.8370535714285714;0.0;0.0;0.0;0.0;12.946428571428571;45.3125;45.3125;10.323660714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.325892857142854;83.31473214285714;92.96875;94.58705357142857;100.0;90.95982142857143;18.024553571428573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2834821428571428;30.580357142857142;62.723214285714285;88.11383928571429;98.93973214285714;100.0;100.0;100.0;100.0;82.08705357142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.703125;95.703125;96.31696428571429;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;78.73883928571429;50.390625;50.390625;50.390625;52.734375;59.765625;59.765625;54.464285714285715;52.34375;52.34375;52.232142857142854;51.5625;51.5625;51.5625
Pieza_07_foto1;7;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0833333333333335;26.041666666666668;49.869791666666664;83.65885416666667;96.61458333333333;77.34375;74.609375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.78125;10.9375;42.3828125;73.11197916666667;93.48958333333333;80.2734375;50.651041666666664;27.734375;1.3020833333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1484375;21.2890625;42.7734375;61.71875;92.1875;81.77083333333333;62.109375;30.2734375;15.234375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.515625;15.104166666666666;52.34375;78.97135416666667;100.0;100.0;97.65625;88.99739583333333;53.90625;24.8046875;9.375;9.375;9.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.455729166666664;79.23177083333333;98.828125;100.0;100.0;100.0;100.0;100.0;91.14583333333333;73.4375;73.4375;73.4375;100.0;100.0;100.0;42.578125;42.578125;42.578125;38.997395833333336;32.03125
Pieza_07_foto10;7;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.296875;100.0;100.0;100.0;88.671875;77.34375;49.5703125;0.0;59.453125;100.0;100.0;100.0;85.234375;78.90625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4609375;10.9375;43.75;96.875;100.0;100.0;100.0;50.9375;0.0;6.25;31.25;92.6171875;81.6015625;76.953125;76.953125;18.0078125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.1484375;70.1953125;89.4921875;79.296875;89.6484375;100.0;100.0;100.0;100.0;40.234375;0.0;27.421875;100.0;86.640625;55.0390625;23.828125;21.4453125;0.0;0.0;0.0;0.0;0.0;0.0;11.1328125;70.6640625;91.09375;69.921875;41.40625;0.0;61.1328125;100.0;100.0;93.359375;65.703125;18.3203125;0.0;26.875;100.0;100.0;100.0;100.0;83.90625;0.390625;0.390625;0.0;0.0;35.234375;70.625;80.0390625;100.0;40.0;0.0;0.0;0.0;37.4609375;63.0859375;100.0;100.0;100.0;84.4921875;80.46875;86.328125;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_07_foto11;7;11;0.0;0.0;7.890625;49.140625;49.609375;52.421875;58.984375;58.984375;91.796875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;93.1640625;10.8984375;0.0;0.0;0.0;50.15625;98.984375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;81.8359375;7.9296875;0.0;0.0;0.0;0.0;0.0;29.0625;67.1875;83.59375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;75.5078125;27.3828125;5.2734375;0.0;0.0;0.0;0.0;0.0;0.0;30.234375;99.453125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;72.6953125;32.3828125;1.9921875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.1953125;85.15625;72.03125;68.75;68.75;68.75;84.375;100.0;70.5078125;48.828125;16.1328125;13.671875;12.2265625;0.2734375;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_07_foto12;7;12;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;84.70052083333333;1.8229166666666667;0.0;0.0;0.0;10.807291666666666;90.0390625;100.0;100.0;38.28125;0.0;0.0;0.0;0.0;100.0;100.0;100.0;91.27604166666667;73.828125;73.828125;73.828125;73.828125;73.828125;95.63802083333333;100.0;100.0;19.010416666666668;0.0;0.0;0.0;0.0;1.953125;1.953125;1.8229166666666667;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;96.875;90.625;90.625;90.625;90.625;39.192708333333336;36.71875;38.28125;38.28125;12.760416666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;73.6328125;68.359375;68.359375;68.359375;54.427083333333336;16.796875;16.796875;16.796875;21.6796875;57.03125;60.15625;60.15625;45.182291666666664;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;94.46614583333333;48.958333333333336;46.484375;46.484375;46.484375
Pieza_07_foto13;7;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3849431818181819;49.68039772727273;67.578125;80.00710227272727;100.0;75.07102272727273;54.296875;54.296875;62.60653409090909;100.0;95.56107954545455;82.24431818181819;29.936079545454547;46.66193181818182;62.109375;7.279829545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.691761363636363;76.49147727272727;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.65625;97.65625;62.18039772727273;0.0;0.0;29.083806818181817;58.59375;13.600852272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.5326704545454546;32.421875;89.84375;100.0;100.0;100.0;100.0;100.0;100.0;65.9090909090909;62.25142045454545;4.6164772727272725;0.0;0.0;0.0;0.0;0.0;1.171875;0.6392045454545454;0.0;0.0;0.0;0.0;0.0;23.188920454545453;80.078125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;87.2159090909091;82.421875;82.421875;29.438920454545453;22.265625;22.265625;100.0;63.38778409090909;0.0;0.0;0.0;0.0;53.76420454545455;87.96164772727273;51.27840909090909;42.1875;49.92897727272727;100.0;100.0;100.0;76.5625;75.85227272727273;100.0;100.0;100.0;100.0;100.0;100.0;87.85511363636364;29.900568181818183;13.494318181818182;96.02272727272727;90.19886363636364;73.046875;73.046875
Pieza_07_foto14;7;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.18359375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6875;21.09375;36.81640625;53.125;67.28515625;82.91015625;88.37890625;78.22265625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.44140625;23.6328125;41.89453125;48.4375;72.94921875;98.828125;100.0;100.0;99.12109375;30.37109375;11.42578125;0.390625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.93359375;22.4609375;54.58984375;75.87890625;97.265625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;38.37890625;0.0;0.0;0.0;0.0;49.609375;49.609375;49.609375;49.609375;52.734375;60.546875;79.296875;89.2578125;99.8046875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;88.57421875;84.765625;84.765625;84.765625;84.765625
Pieza_07_foto15;7;15;100.0;90.10416666666667;80.078125;80.078125;80.078125;80.078125;80.078125;80.078125;90.0390625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.63802083333333;59.5703125;49.348958333333336;41.731770833333336;100.0;100.0;100.0;100.0;100.0;100.0;100.0;40.625;40.625;50.520833333333336;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.21875;92.12239583333333;47.916666666666664;22.8515625;8.528645833333334;0.5208333333333334;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;83.203125;83.203125;86.00260416666667;100.0;100.0;100.0;100.0;100.0;96.35416666666667;72.00520833333333;29.817708333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;94.40104166666667;66.27604166666667;58.333333333333336;36.653645833333336;8.658854166666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;75.26041666666667;58.203125;45.8984375;21.354166666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_07_foto16;7;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.90625;28.90625;28.90625;28.90625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9947916666666665;6.640625;6.640625;5.533854166666667;0.0;56.184895833333336;62.5;62.174479166666664;49.4140625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.020833333333334;38.606770833333336;57.682291666666664;66.6015625;73.4375;72.91666666666667;74.47916666666667;80.79427083333333;84.375;84.375;84.375;93.29427083333333;80.46875;70.8984375;9.375;0.0;0.0;0.0;0.0;0.0;0.0;6.8359375;32.942708333333336;67.25260416666667;87.56510416666667;99.21875;100.0;100.0;100.0;100.0;89.0625;78.125;78.125;74.8046875;71.484375;71.484375;90.49479166666667;100.0;100.0;95.8984375;83.203125;83.203125;0.0;0.0;0.0;11.5234375;59.049479166666664;62.109375;57.356770833333336;24.8046875;22.265625;22.265625;82.03125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;83.59375;67.1875;67.1875
Pieza_07_foto17;7;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.520089285714286;78.40401785714286;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;2.845982142857143;39.00669642857143;72.82366071428571;73.4375;73.4375;96.20535714285714;100.0;96.37276785714286;74.609375;64.11830357142857;57.8125;57.8125;57.8125;91.90848214285714;100.0;100.0;48.325892857142854;10.15625;10.15625;0.0;0.0;0.0;0.0;7.142857142857143;39.84375;86.49553571428571;100.0;100.0;100.0;100.0;100.0;100.0;87.109375;0.5022321428571429;0.0;0.0;0.0;0.0;66.12723214285714;100.0;94.36383928571429;0.05580357142857143;0.0;0.0;0.0;0.0;0.0;4.073660714285714;39.174107142857146;46.09375;46.09375;61.830357142857146;100.0;100.0;100.0;100.0;100.0;100.0;95.64732142857143;94.921875;94.921875;94.921875;94.921875;97.82366071428571;100.0;100.0;56.752232142857146;13.28125;0.0;31.25;17.299107142857142;0.0;0.0;0.0;0.0;0.0;0.27901785714285715;83.81696428571429;100.0;100.0;100.0;100.0;100.0;83.42633928571429;61.328125;61.328125;61.328125;61.328125;77.90178571428571;100.0;100.0;86.88616071428571;81.640625;81.640625
Pieza_07_foto18;7;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.109375;47.65625;49.21875;49.21875;49.21875;49.21875;56.328125;84.765625;84.765625;84.765625;84.765625;96.953125;0.0;0.0;0.0;0.0;0.0;54.140625;71.09375;71.09375;69.375;54.84375;52.734375;52.734375;52.734375;52.734375;76.015625;66.5625;58.203125;58.203125;58.203125;58.203125;58.203125;63.515625;94.296875;100.0;100.0;0.0;0.0;0.0;0.0;0.0;14.921875;50.859375;51.5625;51.5625;51.5625;51.5625;80.625;100.0;100.0;100.0;93.125;91.40625;91.40625;91.40625;91.40625;91.40625;91.40625;98.28125;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.625;79.921875;85.15625;85.15625;85.15625;85.15625;91.09375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.078125;17.96875;17.96875;17.96875;17.96875;17.96875;19.6875;26.5625
