img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30
Pieza_06_foto183;6;183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.1015625;56.5234375;86.40625;86.40625;86.40625;68.5546875;22.265625;0.0;0.0;0.0
Pieza_06_foto184;6;184;0.0;0.0;0.0;0.0;0.0;14.302083333333334;80.22916666666667;81.25;98.75;93.65625;69.0625;61.6875;30.177083333333332;18.385416666666668;15.3125;0.0;1.3229166666666667;83.39583333333333;32.3125;0.0;2.8333333333333335;62.927083333333336;69.0625;69.0625;69.0625;91.54166666666667;95.1875;60.65625;7.697916666666667;0.0
Pieza_06_foto188;6;188;0.0;0.0;0.0;34.236111111111114;93.85416666666667;76.78819444444444;36.96180555555556;21.631944444444443;2.8993055555555554;1.40625;49.895833333333336;100.0;81.05902777777777;78.4375;78.4375;17.8125;0.0;0.0;0.0;67.37847222222223;100.0;94.51388888888889;86.70138888888889;14.53125;0.0;0.0;81.57986111111111;100.0;100.0;100.0
Pieza_06_foto189;6;189;0.0;0.0;38.75;80.78125;26.238839285714285;0.0;48.191964285714285;71.72991071428571;31.618303571428573;0.0;12.310267857142858;96.97544642857143;93.59375;39.754464285714285;20.625;0.0;0.0;39.988839285714285;73.41517857142857;44.988839285714285;0.0;20.680803571428573;100.0;100.0;32.276785714285715;7.064732142857143;8.995535714285714;5.9375;0.0;0.0
Pieza_06_foto19;6;19;0.0;0.0;0.0;0.0;0.0;0.0;19.34375;84.875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;43.4375;43.4375;43.4375;43.4375;48.59375;48.59375;48.59375;75.125;92.65625;92.65625;92.65625;92.65625;92.65625;97.0625;100.0
Pieza_06_foto190;6;190;0.0;10.4296875;29.16015625;52.041015625;83.65234375;22.353515625;0.595703125;14.951171875;60.5078125;57.099609375;25.888671875;35.166015625;12.861328125;45.673828125;26.884765625;0.0;0.0;0.0;7.939453125;98.65234375;45.17578125;7.001953125;36.71875;94.53125;100.0;81.826171875;46.40625;49.072265625;56.103515625;42.314453125
Pieza_06_foto191;6;191;0.0;0.0;0.0;0.0;0.0;0.0;15.390625;42.5390625;44.375;44.375;40.6640625;17.421875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto194;6;194;92.1875;92.1875;92.1875;93.75;100.0;100.0;100.0;100.0;100.0;79.21875;33.03125;12.40625;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.46875;2.84375;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto196;6;196;0.0;0.0;0.0;0.0;0.0;2.421875;9.21875;9.21875;13.619791666666666;14.0625;14.036458333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.239583333333336;100.0;100.0;100.0;100.0;87.91666666666667;0.0;0.0;0.0;0.0
Pieza_06_foto197;6;197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.916666666666667;23.75;23.75;20.9375;18.125;18.125;18.125;36.875;36.875;36.875;36.875;38.802083333333336;42.8125;42.8125;25.833333333333332;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto198;6;198;100.0;100.0;100.0;26.119791666666668;0.0;6.393229166666667;100.0;92.8125;89.21875;89.21875;82.96875;84.4921875;86.71875;67.04427083333333;63.90625;100.0;100.0;100.0;52.903645833333336;0.0;4.348958333333333;73.61979166666667;76.5234375;67.1875;29.6875;28.541666666666668;28.4375;26.8359375;11.080729166666666;8.75
Pieza_06_foto20;6;20;0.0;0.0;44.74431818181818;100.0;100.0;64.2471590909091;0.0;0.0;0.0;28.238636363636363;97.71306818181819;80.39772727272727;49.01988636363637;8.295454545454545;0.0;0.0;0.0;16.43465909090909;100.0;100.0;93.83522727272727;2.997159090909091;0.0;0.0;0.0;34.01988636363637;50.61079545454545;40.3125;5.78125;0.0
Pieza_06_foto203;6;203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.3359375;18.6328125;21.40625;23.125;24.375;24.375;24.375;24.375;24.375;41.1328125;60.546875;58.9453125;55.15625;53.046875;31.2890625;19.0234375;0.0;0.0;0.0
Pieza_06_foto207;6;207;0.0;0.0;0.0;0.0;0.0;22.78125;78.0;100.0;100.0;91.5625;91.5625;91.5625;62.34375;32.8125;32.8125;0.0;0.0;0.0;0.0;0.0;0.0;6.15625;77.9375;100.0;100.0;100.0;78.4375;78.4375;78.4375;78.4375
Pieza_06_foto208;6;208;0.0;0.0;0.0;0.0;0.0;56.1875;100.0;100.0;87.625;48.96875;31.25;31.25;15.8125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.375;100.0;100.0;100.0;96.75;91.875;91.875;29.1875;0.0;0.0
Pieza_06_foto209;6;209;0.0;0.0;22.395833333333332;36.375;2.1666666666666665;0.0;0.0;88.40625;88.91666666666667;92.09375;89.04166666666667;65.625;33.03125;0.0;0.0;0.0;7.895833333333333;23.90625;54.6875;37.197916666666664;6.239583333333333;0.0;58.552083333333336;100.0;100.0;89.27083333333333;60.9375;60.9375;10.65625;0.0
Pieza_06_foto210;6;210;0.0;4.6875;23.4375;23.4375;23.4375;8.71875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.90625;46.625;47.03125;47.09375;48.125;48.125;48.125;36.5625;23.75;15.75;0.0;0.0;0.0;0.0
Pieza_06_foto213;6;213;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.53125;82.1875;33.3125;4.5625;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;83.0;13.625;0.0;0.0;0.0;0.0
Pieza_06_foto214;6;214;0.0;0.0;0.0;1.6666666666666667;10.833333333333334;26.484375;29.6875;32.291666666666664;32.552083333333336;32.34375;10.286458333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.6875;19.6875;19.6875;19.713541666666668;19.84375;19.84375;18.229166666666668;9.6875;20.0;20.0;37.786458333333336;41.40625
Pieza_06_foto221;6;221;0.0;6.541666666666667;88.34375;100.0;100.0;84.09375;57.5;64.125;100.0;88.71875;86.33333333333333;52.489583333333336;49.65625;23.833333333333332;23.28125;0.0;9.427083333333334;69.28125;88.77083333333333;98.92708333333333;53.020833333333336;55.833333333333336;93.58333333333333;100.0;88.125;49.9375;20.28125;0.0;0.0;0.0
Pieza_06_foto222;6;222;100.0;100.0;100.0;100.0;100.0;100.0;80.98958333333333;68.4375;68.4375;68.4375;70.03472222222223;98.26388888888889;99.18402777777777;67.25694444444444;64.375;100.0;100.0;100.0;100.0;100.0;80.92013888888889;36.28472222222222;35.3125;35.3125;35.3125;40.104166666666664;40.46875;27.03125;27.03125;27.03125
Pieza_06_foto23;6;23;0.0;0.0;10.046875;13.125;7.703125;0.0;14.09375;19.109375;42.8125;95.8125;100.0;91.140625;64.515625;47.859375;66.765625;0.0;0.0;4.4375;63.140625;64.515625;62.953125;18.375;16.8125;19.0625;49.9375;63.5;79.546875;86.9375;44.296875;28.859375
Pieza_06_foto238;6;238;0.0;0.0;9.508928571428571;23.046875;21.238839285714285;84.08482142857143;84.17410714285714;83.83928571428571;82.5;73.96205357142857;65.3125;56.484375;40.9375;30.904017857142858;16.40625;0.0;3.1919642857142856;36.640625;44.04017857142857;82.48883928571429;79.95535714285714;39.21875;51.46205357142857;76.5625;42.421875;38.191964285714285;37.1875;32.098214285714285;25.3125;25.3125
Pieza_06_foto24;6;24;7.96875;7.96875;1.9921875;0.0;0.0;0.0;10.78125;14.375;14.375;14.375;7.1875;0.0;0.0;0.0;0.0;73.4375;73.4375;68.28125;64.0625;64.0625;55.46875;55.46875;55.46875;55.46875;55.46875;35.1171875;0.0;0.0;0.0;0.0
Pieza_06_foto247;6;247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.5;26.875;26.875;27.03125;26.2109375;22.34375;22.34375;22.34375
Pieza_06_foto260;6;260;0.0;0.0;3.34375;39.1875;76.53125;80.15625;83.265625;70.265625;60.9375;56.59375;39.84375;39.84375;35.1875;17.453125;17.1875;0.0;0.0;2.859375;22.578125;93.375;100.0;100.0;76.03125;67.640625;67.5;65.71875;61.5625;61.5625;39.375;35.46875
Pieza_06_foto27;6;27;0.0;0.0;0.0;0.0;0.0;45.125;100.0;100.0;100.0;100.0;100.0;100.0;60.4375;9.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.4375;100.0;100.0;100.0;100.0;100.0;100.0;79.03125;2.90625
Pieza_06_foto275;6;275;0.0;0.0;3.0;33.453125;67.875;74.21875;74.65625;84.171875;82.625;81.09375;75.78125;72.703125;49.140625;46.40625;46.40625;0.0;0.0;0.0;6.265625;55.796875;98.609375;76.53125;48.90625;49.6875;48.75;46.5625;46.5625;42.65625;42.65625;42.75
Pieza_06_foto276;6;276;23.4375;23.4375;23.4375;23.4375;23.4375;23.046875;22.65625;22.65625;22.65625;22.65625;22.65625;8.7890625;0.0;0.0;0.0;42.8125;42.8125;42.8125;42.8125;42.8125;42.8125;42.5390625;40.859375;40.3125;40.3125;40.3125;10.078125;0.0;0.0;0.0
Pieza_06_foto28;6;28;48.4375;45.520833333333336;38.36805555555556;22.708333333333332;23.28125;23.28125;80.08680555555556;100.0;78.97569444444444;64.53125;64.53125;64.53125;66.84027777777777;98.48958333333333;100.0;60.625;60.625;41.5625;49.895833333333336;46.71875;46.71875;82.37847222222223;100.0;89.44444444444444;47.96875;47.96875;47.96875;47.96875;63.576388888888886;100.0
Pieza_06_foto289;6;289;0.0;0.0;0.0;0.05859375;14.58984375;51.6796875;98.125;100.0;93.37890625;63.046875;57.34375;57.265625;51.0546875;33.61328125;30.15625;0.0;0.0;0.0;21.81640625;64.6875;87.16796875;100.0;93.4765625;50.0;37.34375;36.66015625;36.25;36.5234375;40.9375;40.9375
Pieza_06_foto29;6;29;47.1875;47.1875;47.1875;49.933035714285715;80.11160714285714;100.0;87.16517857142857;21.450892857142858;0.0;0.0;42.16517857142857;49.21875;46.674107142857146;42.96875;42.96875;100.0;100.0;100.0;100.0;100.0;100.0;69.08482142857143;8.236607142857142;0.0;2.03125;33.4375;33.4375;29.933035714285715;27.96875;27.96875
Pieza_06_foto290;6;290;0.0;0.0;0.0;0.0;13.29861111111111;76.73611111111111;100.0;100.0;100.0;100.0;93.95833333333333;87.76041666666667;72.46527777777777;72.34375;72.34375;0.0;0.0;2.951388888888889;30.729166666666668;91.54513888888889;100.0;100.0;100.0;100.0;81.63194444444444;39.322916666666664;34.6875;34.93055555555556;40.0;40.0
Pieza_06_foto296;6;296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.6875;14.6875;14.6875;14.6875;14.6875;0.0;0.0;0.0;0.0;0.0;6.9921875;26.640625;56.9921875;68.7109375;80.5859375;89.921875;79.0625;79.0625;75.6640625;65.46875
Pieza_06_foto30;6;30;0.0;18.697916666666668;6.086309523809524;0.0;20.825892857142858;34.680059523809526;0.0;51.65922619047619;100.0;35.15625;53.839285714285715;99.47172619047619;66.03422619047619;20.855654761904763;0.0;0.0;55.223214285714285;75.9672619047619;24.821428571428573;58.683035714285715;97.87946428571429;53.82440476190476;31.34672619047619;17.06845238095238;13.080357142857142;15.0;3.8541666666666665;0.0;0.0;0.0
Pieza_06_foto309;6;309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9296875;15.234375;25.0;25.0;25.0;22.34375;7.8515625;0.0;0.0;0.0
Pieza_06_foto31;6;31;0.0;0.0;17.045454545454547;35.0;20.213068181818183;16.292613636363637;32.34375;16.09375;0.0;0.0;14.801136363636363;22.68465909090909;1.0795454545454546;0.0;0.0;0.0;0.0;50.73863636363637;100.0;41.76136363636363;19.147727272727273;56.10795454545455;40.95170454545455;0.0;0.0;42.20170454545455;65.01420454545455;23.764204545454547;10.539772727272727;0.0
Pieza_06_foto315;6;315;0.0;0.0;0.0;1.15625;67.5;81.71875;90.859375;100.0;95.6875;89.21875;71.78125;69.84375;52.8125;43.90625;43.90625;0.0;5.828125;20.421875;75.796875;95.03125;100.0;100.0;93.21875;73.796875;62.125;65.15625;51.484375;45.625;21.40625;21.40625
Pieza_06_foto316;6;316;0.0;0.0;0.0;41.953125;53.59375;76.625;100.0;100.0;100.0;91.53125;65.9375;65.859375;49.609375;48.125;48.125;0.0;0.0;8.484375;76.171875;100.0;100.0;100.0;100.0;100.0;78.34375;65.34375;44.5;36.796875;28.59375;28.59375
Pieza_06_foto32;6;32;72.03125;77.412109375;85.390625;100.0;100.0;84.375;33.515625;47.65625;59.6875;76.81640625;44.951171875;26.5625;26.8359375;30.9375;18.251953125;100.0;100.0;100.0;100.0;100.0;100.0;69.384765625;36.8359375;21.953125;38.583984375;29.8828125;0.0;2.138671875;11.40625;11.85546875
Pieza_06_foto328;6;328;0.0;0.0;0.0;0.0;0.0;2.5260416666666665;57.447916666666664;62.5;62.5;80.859375;100.0;99.71354166666667;52.708333333333336;20.15625;20.15625;0.0;0.0;0.0;0.0;9.479166666666666;60.989583333333336;88.90625;88.90625;100.0;100.0;100.0;66.40625;32.005208333333336;31.40625;31.25
Pieza_06_foto329;6;329;21.875;21.875;33.28125;34.114583333333336;37.361111111111114;58.489583333333336;48.420138888888886;23.14236111111111;13.125;14.305555555555555;24.84375;24.84375;20.59027777777778;30.3125;30.3125;4.53125;4.53125;7.03125;85.60763888888889;100.0;51.267361111111114;21.5625;27.274305555555557;37.65625;36.33680555555556;34.6875;34.6875;31.85763888888889;31.71875;31.71875
Pieza_06_foto38;6;38;5.074728260869565;65.70652173913044;29.20516304347826;0.0;7.615489130434782;58.016304347826086;68.44429347826087;58.90625;77.11277173913044;98.28125;94.7758152173913;57.13315217391305;0.529891304347826;76.30434782608695;62.03125;26.127717391304348;31.664402173913043;19.252717391304348;44.014945652173914;78.27445652173913;78.08423913043478;31.71875;57.32336956521739;72.30978260869566;35.21739130434783;90.89673913043478;59.952445652173914;12.214673913043478;44.74864130434783;50.047554347826086
Pieza_06_foto39;6;39;0.0;0.0;0.0;0.0;13.816964285714286;44.21875;44.21875;44.21875;46.674107142857146;97.87946428571429;100.0;78.57142857142857;1.7857142857142858;0.0;0.0;0.0;0.0;0.0;0.0;24.888392857142858;93.125;93.125;100.0;100.0;88.03571428571429;79.0625;79.0625;5.491071428571429;0.0;0.0
Pieza_06_foto4;6;4;0.0;0.0;22.05528846153846;100.0;100.0;68.46153846153847;0.0;48.61778846153846;100.0;97.40384615384616;25.420673076923077;0.0;42.30769230769231;62.15144230769231;72.5;0.0;0.0;4.086538461538462;98.10096153846153;100.0;89.73557692307692;0.0;37.75240384615385;100.0;31.514423076923077;11.682692307692308;0.0;38.00480769230769;55.97355769230769;0.0
Pieza_06_foto41;6;41;0.0;0.0;0.0;0.0;0.0;67.94270833333333;76.25;75.72916666666667;44.010416666666664;37.5;25.885416666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.192708333333332;76.25;76.25;80.0;80.0;77.16145833333333;25.78125;0.0;0.0;0.0;0.0
Pieza_06_foto42;6;42;0.0;4.04296875;73.2421875;33.65234375;33.92578125;62.958984375;95.390625;37.65625;79.31640625;58.06640625;29.453125;26.787109375;48.681640625;46.591796875;29.375;0.0;4.6484375;67.24609375;10.244140625;41.435546875;62.529296875;60.37109375;16.34765625;62.20703125;58.271484375;42.03125;15.76171875;0.0;0.0;0.0
Pieza_06_foto43;6;43;0.0;0.0;0.0;0.0;0.0;27.28125;95.5625;100.0;100.0;100.0;100.0;100.0;72.03125;13.3125;0.0;0.0;0.0;0.0;0.0;0.0;15.59375;99.59375;100.0;100.0;100.0;100.0;100.0;91.25;28.4375;0.0
Pieza_06_foto46;6;46;0.0;0.0;0.0;0.0;0.0;0.0;5.0390625;19.23828125;22.3046875;29.70703125;49.1796875;51.09375;36.69921875;30.78125;39.23828125;0.0;0.0;0.0;30.13671875;40.546875;30.13671875;5.56640625;0.0;0.0;32.59765625;76.09375;62.05078125;18.359375;16.25;34.53125
Pieza_06_foto47;6;47;73.125;73.125;73.55902777777777;80.60763888888889;72.41319444444444;6.041666666666667;3.125;43.50694444444444;56.25;55.15625;54.84375;54.84375;35.763888888888886;0.0;0.0;62.1875;62.1875;62.1875;86.31944444444444;100.0;45.55555555555556;40.9375;40.9375;39.583333333333336;34.44444444444444;33.59375;27.256944444444443;17.34375;14.67013888888889;13.125
Pieza_06_foto5;6;5;63.828125;43.125;10.794270833333334;0.0;13.151041666666666;31.5625;53.151041666666664;91.5625;91.5625;100.0;90.45572916666667;50.221354166666664;14.53125;0.0;0.0;40.3125;40.3125;71.11979166666667;91.40625;97.35677083333333;100.0;100.0;86.640625;55.533854166666664;21.263020833333332;0.5859375;0.0;0.0;0.0;0.0
Pieza_06_foto50;6;50;0.0;0.0;0.0;0.0;0.0;0.0;19.21875;72.28125;83.125;83.125;83.875;84.0625;84.0625;84.0625;84.0625;0.0;0.0;0.0;0.0;0.0;0.0;20.09375;86.15625;90.78125;90.78125;91.65625;92.1875;92.1875;92.1875;92.1875
Pieza_06_foto51;6;51;0.0;0.0;0.0;0.0;0.0;2.6875;49.40625;100.0;100.0;92.15625;61.5625;57.5;52.4375;41.71875;41.71875;0.0;0.0;0.0;0.0;0.0;3.96875;60.0;100.0;100.0;93.8125;89.6875;89.6875;87.9375;87.5;87.5
Pieza_06_foto52;6;52;0.0;0.0;0.0;51.197916666666664;60.46875;19.947916666666668;11.25;49.18402777777778;57.10069444444444;65.0;76.66666666666667;100.0;71.05902777777777;49.6875;49.6875;0.0;0.0;0.0;12.065972222222221;21.71875;21.71875;34.166666666666664;91.40625;95.3125;100.0;100.0;100.0;74.07986111111111;0.0;0.0
Pieza_06_foto53;6;53;0.0;0.0;0.0;0.0;0.0;6.25;12.5;22.63671875;73.28125;84.0625;100.0;95.6640625;13.88671875;0.0;0.0;0.0;0.0;0.0;18.26171875;47.5;66.5625;79.21875;79.5703125;80.15625;85.234375;86.40625;83.22265625;12.08984375;0.0;0.0
Pieza_06_foto55;6;55;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.18229166666667;28.619791666666668;8.333333333333334;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;25.989583333333332;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto56;6;56;0.0;0.0;0.0;0.0;0.0;0.0;39.84375;100.0;100.0;100.0;100.0;100.0;82.29166666666667;78.75;78.75;0.0;0.0;0.0;0.0;1.2760416666666667;49.557291666666664;98.64583333333333;100.0;100.0;100.0;100.0;70.13020833333333;16.302083333333332;12.96875;12.96875
Pieza_06_foto58;6;58;100.0;73.97569444444444;61.927083333333336;52.864583333333336;67.27430555555556;90.78125;100.0;100.0;100.0;100.0;100.0;70.27777777777777;28.75;36.78819444444444;63.229166666666664;57.03125;57.03125;64.84375;69.6875;69.6875;78.50694444444444;100.0;100.0;100.0;91.84027777777777;85.3125;74.89583333333333;15.45138888888889;15.572916666666666;18.90625
Pieza_06_foto59;6;59;51.71875;28.325892857142858;28.258928571428573;60.848214285714285;44.988839285714285;0.0;0.0;54.765625;93.10267857142857;60.435267857142854;0.0;24.53125;84.98883928571429;5.78125;0.0;0.0;0.0;32.44419642857143;63.75;9.073660714285714;0.0;0.0;81.19419642857143;100.0;60.792410714285715;0.0;20.0;80.03348214285714;8.013392857142858;11.5625
Pieza_06_foto6;6;6;0.0;0.0;0.0;0.0;0.0;1.9375;73.59375;100.0;100.0;96.5625;70.4375;66.09375;50.8125;23.90625;23.90625;17.96875;17.96875;17.96875;17.96875;17.96875;24.6875;90.84375;100.0;100.0;100.0;93.5;91.875;86.75;85.46875;85.46875
Pieza_06_foto60;6;60;56.25;56.25;62.8125;100.0;88.14236111111111;21.180555555555557;16.875;32.89930555555556;45.173611111111114;43.75;55.78125;52.864583333333336;34.375;8.333333333333334;0.0;19.6875;18.24652777777778;18.4375;32.673611111111114;33.454861111111114;18.506944444444443;1.5277777777777777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto61;6;61;19.84375;19.84375;19.59375;19.0625;19.0625;37.5625;76.65625;85.0;85.0;70.0;69.0625;69.0625;50.90625;33.125;42.96875;0.0;0.0;0.0;0.0;0.0;0.0;9.625;86.5625;100.0;100.0;84.28125;7.1875;5.75;0.0;0.0
Pieza_06_foto62;6;62;0.0;0.0;0.0;0.0;0.0;0.0;11.75;80.4375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;10.09375;81.28125;100.0;100.0;100.0;100.0;100.0;92.3125;74.0625;74.0625
Pieza_06_foto65;6;65;0.0;18.75679347826087;20.054347826086957;0.0;51.766304347826086;75.90353260869566;0.0;64.00135869565217;78.00271739130434;0.0;64.25951086956522;16.55570652173913;33.44429347826087;55.400815217391305;1.3247282608695652;0.0;35.52309782608695;6.854619565217392;0.0;80.2649456521739;44.02173913043478;0.0;70.08152173913044;72.98913043478261;0.0;0.0;14.735054347826088;54.57201086956522;28.125;30.733695652173914
Pieza_06_foto66;6;66;15.46875;15.46875;11.6015625;0.0;0.0;0.0;11.484375;24.921875;32.1875;32.1875;31.640625;19.921875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.1953125;64.6875;64.6875;64.6875;60.3125;7.8125;0.0;0.0;0.0
Pieza_06_foto7;6;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0078125;13.8671875;27.5390625;31.5625;31.5625;31.5625;27.0703125;11.875;12.96875;12.96875
Pieza_06_foto70;6;70;6.40625;6.40625;6.40625;9.34375;96.6875;90.03125;61.09375;26.609375;21.5625;9.75;27.9375;100.0;88.9375;70.78125;66.09375;13.59375;13.59375;21.609375;91.84375;88.90625;40.046875;15.390625;0.0;0.0;9.03125;26.75;22.140625;1.734375;0.0;0.0
Pieza_06_foto71;6;71;0.0;0.0;0.0;0.0;0.0;32.994791666666664;64.8828125;26.25;27.239583333333332;72.03125;56.184895833333336;59.2578125;71.875;27.9296875;20.013020833333332;0.0;0.0;30.286458333333332;53.59375;1.015625;31.09375;100.0;32.213541666666664;0.0;74.46614583333333;75.625;58.75;65.0;36.40625;0.0
Pieza_06_foto72;6;72;0.0;0.0;0.0;59.201388888888886;100.0;85.43402777777777;68.29861111111111;5.086805555555555;0.0;0.0;35.24305555555556;100.0;100.0;100.0;100.0;0.0;0.0;3.4375;70.46875;67.79513888888889;36.25;23.42013888888889;0.0;0.0;4.878472222222222;78.15972222222223;97.69097222222223;33.19444444444444;17.65625;17.65625
Pieza_06_foto73;6;73;0.0;0.0;0.0;0.0;0.0;0.0;32.0;55.3125;55.3125;55.3125;26.0;25.15625;25.15625;27.09375;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.625;54.6875;54.6875;53.625;2.5625;0.0;0.0;0.0
Pieza_06_foto74;6;74;79.21875;77.01388888888889;76.09375;94.6875;100.0;100.0;100.0;22.53472222222222;0.0;0.0;22.864583333333332;100.0;100.0;100.0;100.0;43.4375;42.5;42.5;79.82638888888889;100.0;100.0;100.0;29.09722222222222;0.0;0.0;6.805555555555555;69.67013888888889;68.35069444444444;17.65625;17.65625
Pieza_06_foto78;6;78;0.0;0.0;0.0;0.0;0.0;5.15625;44.40625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;22.71875;87.0;100.0;100.0;100.0;100.0;100.0;92.6875;72.96875;72.96875
Pieza_06_foto79;6;79;0.0;0.0;67.94471153846153;50.02403846153846;0.0;17.47596153846154;22.04326923076923;90.75721153846153;100.0;100.0;99.13461538461539;80.45673076923077;72.27163461538461;24.55528846153846;0.0;0.0;0.0;15.432692307692308;7.259615384615385;0.0;0.0;19.122596153846153;95.82932692307692;100.0;94.50721153846153;3.3653846153846154;0.0;0.0;0.0;0.0
Pieza_06_foto8;6;8;0.0;1.1458333333333333;31.427083333333332;37.9375;6.208333333333333;15.489583333333334;96.125;93.20833333333333;11.927083333333334;15.375;100.0;77.6875;76.09375;41.541666666666664;36.25;39.84375;19.1875;0.0;0.0;30.625;39.0625;83.1875;100.0;85.73958333333333;69.64583333333333;73.59375;64.61458333333333;66.875;35.65625;29.84375
Pieza_06_foto80;6;80;19.0625;15.602678571428571;7.8125;11.071428571428571;19.21875;19.21875;5.491071428571429;0.0;6.5625;25.15625;25.15625;6.741071428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.075892857142854;43.90625;28.258928571428573;5.15625;5.15625;26.138392857142858;35.15625;32.63392857142857;1.8973214285714286;0.0;0.0
Pieza_06_foto81;6;81;0.0;1.2784090909090908;80.3409090909091;100.0;100.0;62.1875;57.10227272727273;43.73579545454545;13.877840909090908;0.0;0.0;60.80965909090909;100.0;85.5965909090909;81.40625;48.90625;65.0;100.0;97.58522727272727;40.625;0.0;1.2926136363636365;45.24147727272727;59.67329545454545;5.965909090909091;0.0;14.659090909090908;20.15625;22.201704545454547;80.24147727272727
Pieza_06_foto82;6;82;0.0;0.0;0.0;11.42578125;86.015625;92.5;39.62890625;0.0;0.0;3.26171875;25.72265625;49.21875;31.62109375;44.58984375;43.4375;0.0;0.0;0.0;0.0;21.484375;94.35546875;96.875;22.44140625;0.0;0.0;0.0;0.0;0.0;14.921875;29.84375
Pieza_06_foto83;6;83;26.875;74.12202380952381;31.629464285714285;0.0;4.3601190476190474;43.22172619047619;28.035714285714285;97.6264880952381;83.125;35.17113095238095;45.95982142857143;46.36904761904762;37.73065476190476;20.558035714285715;0.0;0.6473214285714286;72.8125;39.25595238095238;7.663690476190476;9.389880952380953;80.75892857142857;30.699404761904763;87.8422619047619;55.90029761904762;36.160714285714285;56.19047619047619;10.037202380952381;0.0;0.0;0.0
Pieza_06_foto87;6;87;0.0;0.0;4.40625;22.03125;11.015625;0.0;58.4375;86.640625;14.25;0.0;16.5;27.03125;9.40625;12.8125;16.09375;0.0;0.0;22.828125;47.03125;50.265625;50.625;93.734375;97.15625;6.296875;3.15625;89.515625;82.46875;38.90625;36.875;36.875
Pieza_06_foto88;6;88;14.21875;5.736607142857143;0.0;0.0;0.0;24.151785714285715;31.40625;25.892857142857142;0.0;0.0;12.5;21.875;20.915178571428573;2.9910714285714284;0.0;0.0;0.0;0.0;7.098214285714286;60.49107142857143;61.25;31.607142857142858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto9;6;9;57.5;57.5;57.5;54.1796875;44.21875;44.21875;44.21875;44.21875;44.21875;44.21875;38.4765625;17.2265625;2.3046875;0.0;0.0;18.4375;18.4375;18.4375;17.421875;16.40625;16.40625;16.40625;16.40625;16.40625;16.40625;14.8828125;0.0;0.0;0.0;0.0
Pieza_06_foto94;6;94;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.6875;58.34375;15.9375;0.0;0.0;0.0;72.5;72.5;72.5;72.5;72.5;90.0;100.0;100.0;100.0;78.53125;64.21875;64.21875;53.0;6.84375;0.0
