img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75
Pieza_02_foto467;2;467;0.0;0.0;0.0;0.0;0.0;0.0;49.21875;57.03125;63.61607142857143;62.109375;62.109375;44.53125;44.53125;44.53125;44.53125;0.0;0.0;0.0;0.0;8.649553571428571;22.377232142857142;30.078125;39.453125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;76.06026785714286;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;8.537946428571429;47.60044642857143;53.125;53.125;93.30357142857143;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;12.555803571428571;57.03125;57.03125;88.22544642857143;100.0;91.18303571428571;69.140625;69.140625;86.77455357142857;100.0;100.0
Pieza_02_foto468;2;468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.15625;53.515625;53.515625;54.24107142857143;58.59375;58.59375;0.0;0.0;0.0;19.587053571428573;37.5;38.783482142857146;46.484375;46.484375;46.484375;92.13169642857143;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;12.053571428571429;21.09375;34.095982142857146;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;42.075892857142854;80.02232142857143;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;2.9017857142857144;45.591517857142854;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto469;2;469;0.0;0.0;0.0;0.0;0.0;22.916666666666668;26.953125;26.953125;27.5390625;28.125;28.125;65.10416666666667;73.046875;73.046875;73.046875;0.0;0.0;0.0;0.0;32.03125;98.4375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.78125;11.71875;30.208333333333332;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;5.989583333333333;80.33854166666667;80.46875;99.21875;99.21875;99.21875;99.93489583333333;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.895833333333334;47.591145833333336;64.84375;64.84375;64.84375
Pieza_02_foto470;2;470;0.0;0.0;0.0;0.0;13.585069444444445;24.21875;13.45486111111111;0.0;1.5625;14.0625;57.89930555555556;80.078125;61.501736111111114;42.578125;42.578125;0.0;0.0;7.118055555555555;33.376736111111114;94.40104166666667;100.0;89.58333333333333;76.5625;79.16666666666667;100.0;100.0;75.91145833333333;43.229166666666664;50.520833333333336;56.25;0.0;0.0;30.64236111111111;42.578125;50.04340277777778;70.703125;80.46875;100.0;100.0;100.0;100.0;100.0;95.05208333333333;55.46875;55.46875;0.0;0.0;3.298611111111111;70.35590277777777;79.60069444444444;95.703125;97.13541666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;48.307291666666664;50.78125;100.0;100.0;100.0;100.0;100.0;100.0;92.53472222222223;66.40625;66.40625;66.40625
Pieza_02_foto471;2;471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0859375;30.859375;79.2578125;100.0;100.0;100.0;100.0;0.0;0.0;0.0;91.3671875;90.703125;83.59375;85.6640625;87.109375;88.3984375;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;86.484375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;62.03125;93.75;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;14.921875;35.3125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto472;2;472;0.0;0.0;0.0;0.0;18.75;68.75;68.75;80.11363636363636;100.0;100.0;100.0;100.0;86.57670454545455;50.78125;50.78125;0.0;0.0;0.0;3.835227272727273;86.25710227272727;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;7.457386363636363;41.015625;80.25568181818181;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;4.900568181818182;61.25710227272727;62.03835227272727;86.36363636363636;89.0625;89.0625;95.24147727272727;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.05823863636363;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto473;2;473;0.0;0.0;0.0;0.0;0.0;10.714285714285714;77.34375;77.34375;77.34375;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;13.28125;54.129464285714285;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;15.066964285714286;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;3.90625;78.34821428571429;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;4.073660714285714;39.11830357142857;62.16517857142857;75.390625;96.484375;100.0;100.0;84.765625;84.765625;84.765625;95.64732142857143;100.0
Pieza_02_foto474;2;474;0.0;0.0;0.0;0.0;0.0;43.185763888888886;77.734375;61.588541666666664;53.515625;72.35243055555556;82.03125;77.34375;75.0;75.0;75.0;0.0;0.0;0.0;0.0;1.3020833333333333;45.963541666666664;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;59.939236111111114;66.27604166666667;73.95833333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;3.3854166666666665;93.31597222222223;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;19.010416666666668;28.515625;29.86111111111111;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto475;2;475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.386160714285715;72.265625;72.265625;72.265625;72.265625;81.41741071428571;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.011160714285714;91.35044642857143;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;5.357142857142857;90.68080357142857;94.140625;87.890625;83.203125;83.203125;92.80133928571429;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;54.6875;100.0;100.0;97.54464285714286;95.703125;95.703125;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;6.473214285714286;63.22544642857143;63.671875;31.752232142857142;0.0;0.0;74.49776785714286;100.0;100.0;100.0;100.0
Pieza_02_foto476;2;476;0.0;0.0;0.0;0.0;40.457589285714285;56.640625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;5.357142857142857;75.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;10.993303571428571;53.236607142857146;77.34375;80.58035714285714;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;43.02455357142857;78.96205357142857;96.09375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.607142857142854;69.69866071428571;100.0;100.0;86.328125;80.859375;80.859375;80.859375
Pieza_02_foto477;2;477;0.0;0.0;0.0;0.0;18.917410714285715;49.609375;49.609375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;36.830357142857146;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;2.7901785714285716;84.43080357142857;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;7.421875;82.14285714285714;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;27.287946428571427;75.0;75.0;63.33705357142857;48.4375;48.4375;52.67857142857143;78.125;78.125
Pieza_02_foto478;2;478;0.0;0.0;0.0;0.0;7.03125;15.234375;75.0;75.0;82.14285714285714;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;34.933035714285715;38.671875;77.79017857142857;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;4.352678571428571;39.0625;68.63839285714286;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;7.087053571428571;49.609375;49.609375;69.08482142857143;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0625;94.08482142857143;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto479;2;479;0.0;0.0;0.0;0.0;0.0;0.0;25.130208333333332;79.6875;79.6875;79.6875;87.04427083333333;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;1.3671875;21.744791666666668;71.35416666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;4.752604166666667;76.5625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;27.604166666666668;41.40625;54.427083333333336;78.515625;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.890625;66.2109375;69.921875;69.921875;77.1484375;100.0;100.0
Pieza_02_foto480;2;480;0.0;0.0;0.0;3.076171875;3.515625;30.46875;48.388671875;100.0;100.0;100.0;69.23828125;58.984375;44.23828125;0.0;0.0;0.0;0.0;0.0;76.07421875;92.1875;96.09375;100.0;100.0;100.0;100.0;100.0;100.0;95.8984375;79.296875;79.296875;0.0;0.0;0.0;0.0;0.0;38.134765625;100.0;100.0;100.0;100.0;100.0;100.0;97.314453125;73.779296875;71.484375;0.0;0.0;0.0;0.0;30.029296875;66.845703125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;1.171875;2.34375;13.18359375;19.140625;19.140625;30.6640625;68.017578125;83.59375;83.10546875;79.6875;79.6875
Pieza_02_foto481;2;481;0.0;0.0;0.0;0.0;0.0;0.0;21.09375;33.935546875;17.1875;14.990234375;48.92578125;57.03125;52.83203125;23.4375;23.4375;0.0;0.0;0.0;12.79296875;60.888671875;89.208984375;97.265625;99.658203125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;19.7265625;39.453125;62.646484375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;26.806640625;71.2890625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;3.7109375;7.421875;23.876953125;45.703125;46.09375;85.83984375;100.0;100.0;100.0;67.48046875;43.75
Pieza_02_foto482;2;482;0.0;0.0;0.0;0.0;0.0;3.404017857142857;23.828125;23.828125;30.524553571428573;83.59375;83.59375;83.59375;92.96875;100.0;100.0;0.0;0.0;0.0;0.0;27.734375;64.17410714285714;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;18.136160714285715;25.390625;27.120535714285715;54.6875;60.49107142857143;65.234375;85.10044642857143;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3482142857142856;21.819196428571427;80.078125;100.0;100.0;56.97544642857143;54.6875;54.6875;54.6875;0.0;0.0;0.0;0.0;0.0;0.0;7.589285714285714;29.631696428571427;30.859375;30.859375;95.64732142857143;51.339285714285715;30.133928571428573;21.707589285714285;56.640625
Pieza_02_foto483;2;483;0.0;0.0;0.0;4.296875;44.363839285714285;44.921875;39.341517857142854;35.15625;73.828125;73.828125;50.558035714285715;19.53125;15.513392857142858;0.0;0.0;0.0;0.0;0.0;0.0;13.392857142857142;61.27232142857143;74.44196428571429;80.859375;100.0;100.0;100.0;100.0;98.046875;85.15625;85.15625;0.0;0.0;0.0;22.823660714285715;97.48883928571429;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;19.029017857142858;85.546875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.390625;16.238839285714285;33.984375;33.984375;49.776785714285715;100.0;100.0;91.74107142857143;85.546875;85.546875;85.546875
Pieza_02_foto484;2;484;0.0;0.0;0.0;0.0;0.0;8.76736111111111;66.796875;77.38715277777777;8.203125;8.203125;69.40104166666667;100.0;100.0;83.33333333333333;81.25;0.0;0.0;0.0;2.7777777777777777;26.38888888888889;46.09375;50.78125;98.35069444444444;100.0;76.953125;55.859375;55.859375;85.28645833333333;100.0;100.0;0.0;0.0;0.0;51.388888888888886;85.37326388888889;100.0;100.0;100.0;100.0;100.0;86.80555555555556;70.3125;86.80555555555556;100.0;100.0;0.0;0.0;0.0;5.251736111111111;78.03819444444444;96.875;96.875;98.95833333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.37152777777778;100.0;100.0;79.296875;69.921875;67.66493055555556;50.0;50.0
Pieza_02_foto485;2;485;0.0;0.7552083333333334;8.854166666666666;54.53125;61.588541666666664;44.244791666666664;83.41145833333333;27.864583333333332;0.0;41.692708333333336;100.0;100.0;51.927083333333336;0.0;0.0;0.0;23.255208333333332;100.0;100.0;70.0;0.0;76.19791666666667;86.328125;86.04166666666667;94.375;100.0;100.0;95.88541666666667;84.71354166666667;80.078125;0.0;0.5989583333333334;5.416666666666667;81.45833333333333;82.00520833333333;48.828125;93.203125;100.0;87.109375;59.6875;66.640625;97.8125;100.0;100.0;100.0;0.0;10.963541666666666;50.442708333333336;91.71875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;3.828125;33.59375;36.302083333333336;53.90625;59.375;70.3125;94.73958333333333;46.328125;28.880208333333332;76.953125;100.0;100.0;66.09375;63.671875
Pieza_02_foto486;2;486;0.0;0.0;0.0;2.294921875;18.994140625;21.484375;13.427734375;0.0;0.0;16.40625;36.9140625;46.875;45.3125;40.625;40.625;0.0;0.0;0.0;25.0;100.0;96.2890625;15.8203125;7.8125;16.064453125;70.60546875;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;9.423828125;74.4140625;94.921875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;55.908203125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;22.65625;45.3125;41.650390625;35.546875;35.546875;35.546875;35.546875;48.6328125;51.171875
Pieza_02_foto487;2;487;0.0;0.0;0.0;15.576171875;23.046875;23.046875;40.13671875;50.5859375;54.248046875;68.75;73.681640625;76.953125;74.4140625;40.625;40.625;0.0;0.0;0.0;83.0078125;100.0;99.0234375;92.1875;92.1875;93.1640625;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;39.697265625;60.546875;57.421875;5.078125;19.873046875;58.154296875;100.0;100.0;100.0;100.0;100.0;100.0;0.0;20.5078125;44.53125;44.53125;66.40625;76.904296875;96.484375;97.802734375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;18.75;18.75;15.673828125;14.84375;14.84375;14.84375;95.60546875;100.0;100.0;100.0;100.0
Pieza_02_foto488;2;488;0.0;0.0;0.0;0.0;0.0;0.0;5.208333333333333;11.197916666666666;21.875;21.354166666666668;20.703125;0.0;0.0;0.0;22.960069444444443;0.0;0.0;0.0;65.75520833333333;88.671875;88.671875;98.74131944444444;100.0;100.0;100.0;100.0;96.875;96.875;96.875;98.61111111111111;0.0;0.0;0.0;92.31770833333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;89.36631944444444;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;48.263888888888886;60.9375;54.6875;53.90625;53.689236111111114;51.953125;51.953125;51.953125;83.984375;100.0;69.57465277777777;39.453125
Pieza_02_foto489;2;489;0.0;0.0;0.0;0.0;0.0;11.81640625;18.619791666666668;0.0;12.955729166666666;61.165364583333336;41.927083333333336;5.6640625;2.34375;3.4505208333333335;51.5625;0.0;0.0;10.15625;19.401041666666668;1.5625;24.479166666666668;97.13541666666667;97.65625;91.47135416666667;69.140625;84.5703125;100.0;100.0;100.0;100.0;0.0;0.0;45.963541666666664;100.0;77.44140625;85.64453125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;65.0390625;100.0;93.359375;93.5546875;98.6328125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;7.91015625;14.0625;16.11328125;0.0;6.803385416666667;19.921875;52.213541666666664;67.578125;67.578125;97.29817708333333;100.0;100.0;100.0
Pieza_02_foto490;2;490;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.979166666666664;56.640625;53.125;48.4375;48.4375;37.97743055555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.100694444444443;44.18402777777778;71.13715277777777;80.03472222222223;64.0625;66.27604166666667;69.79166666666667;91.796875;91.796875;0.0;0.0;8.116319444444445;90.36458333333333;91.40625;91.40625;99.04513888888889;74.04513888888889;45.3125;45.3125;88.32465277777777;100.0;100.0;100.0;100.0;0.0;0.0;1.4322916666666667;13.671875;13.671875;90.75520833333333;100.0;99.13194444444444;98.4375;98.4375;99.82638888888889;100.0;94.18402777777777;57.85590277777778;50.390625;0.0;0.0;0.0;0.0;6.944444444444445;33.59375;32.8125;30.078125;30.078125;30.078125;37.58680555555556;100.0;98.61111111111111;30.989583333333332;0.0
Pieza_02_foto491;2;491;0.0;0.0;0.0;0.0;0.0;33.658854166666664;65.625;65.625;37.760416666666664;0.0;0.0;0.0;0.0;9.1796875;21.09375;0.0;0.0;0.0;0.0;5.143229166666667;90.36458333333333;100.0;100.0;83.85416666666667;75.78125;45.3125;30.078125;30.078125;83.91927083333333;100.0;0.0;0.0;0.0;0.0;0.0;9.5703125;93.68489583333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;22.8515625;38.606770833333336;38.671875;71.875;95.3125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.09375;38.671875;38.671875;47.005208333333336;56.25;56.25;55.46875;53.90625
Pieza_02_foto492;2;492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5625;4.6875;4.6875;0.0;0.0;0.0;0.0;0.0;23.697916666666668;30.46875;30.46875;53.3203125;90.234375;90.234375;90.234375;93.48958333333333;100.0;100.0;0.0;0.0;0.0;0.0;12.434895833333334;98.37239583333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;16.666666666666668;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;5.598958333333333;33.59375;33.59375;77.08333333333333;82.8125;82.8125;42.057291666666664;26.171875;26.171875;26.171875;26.171875
Pieza_02_foto493;2;493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.819196428571427;23.046875;28.404017857142858;32.03125;32.03125;37.388392857142854;51.171875;0.0;0.0;0.0;0.0;8.426339285714286;47.32142857142857;81.25;83.53794642857143;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;18.080357142857142;21.09375;38.22544642857143;93.359375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;8.203125;8.203125;21.484375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;14.118303571428571;100.0;100.0;100.0;100.0;90.68080357142857;74.609375;74.609375;74.609375;89.11830357142857;100.0
Pieza_02_foto52;2;52;0.0;0.0;0.0;0.0;63.541666666666664;93.26171875;83.984375;53.548177083333336;48.502604166666664;97.52604166666667;100.0;98.53515625;91.6015625;23.958333333333332;0.0;0.0;0.0;0.0;1.4322916666666667;17.1875;29.166666666666668;65.95052083333333;44.498697916666664;26.106770833333332;65.8203125;85.546875;70.703125;63.4765625;17.903645833333332;0.0;0.0;6.705729166666667;90.75520833333333;98.56770833333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.86588541666667;81.08723958333333;0.0;4.752604166666667;83.65885416666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.98177083333333;59.27734375;0.0;0.0;40.071614583333336;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;84.765625;54.296875
Pieza_02_foto53;2;53;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.35491071428571;81.640625;81.640625;41.015625;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;77.39955357142857;19.084821428571427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.078125;53.404017857142854;52.734375;66.23883928571429;100.0;100.0;100.0;99.83258928571429;95.42410714285714;81.25;59.43080357142857;50.390625;50.390625;28.292410714285715;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;37.44419642857143;0.0;0.0;0.0;0.0;100.0;81.69642857142857;56.640625;56.640625;56.640625;57.86830357142857;100.0;100.0;100.0;100.0;78.40401785714286;31.25;18.303571428571427;0.0;0.0
Pieza_02_foto65;2;65;0.0;0.0;0.0;0.0;15.364583333333334;80.859375;100.0;100.0;80.98958333333333;71.484375;71.484375;63.020833333333336;5.078125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.713541666666666;73.828125;100.0;100.0;86.06770833333333;58.203125;50.78125;13.671875;25.1953125;36.71875;0.0;0.0;0.0;0.0;0.0;0.0;29.947916666666668;86.71875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;4.166666666666667;6.25;38.606770833333336;63.151041666666664;64.453125;42.3828125;32.421875;32.421875;42.643229166666664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.328125;100.0;100.0;86.84895833333333;60.546875;60.546875;65.55989583333333
Pieza_02_foto66;2;66;0.0;0.0;0.0;26.060267857142858;100.0;100.0;62.5;34.375;34.375;53.125;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;19.698660714285715;100.0;100.0;79.79910714285714;62.890625;62.890625;73.49330357142857;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;7.421875;82.86830357142857;100.0;100.0;100.0;100.0;100.0;100.0;100.0;88.33705357142857;48.4375;48.4375;0.0;0.0;0.0;0.0;8.649553571428571;68.13616071428571;86.94196428571429;99.72098214285714;100.0;100.0;100.0;100.0;67.29910714285714;51.171875;51.171875;0.0;0.0;0.0;0.0;0.0;0.0;25.0;93.13616071428571;100.0;100.0;100.0;87.05357142857143;31.082589285714285;0.0;0.0
Pieza_02_foto79;2;79;100.0;100.0;100.0;100.0;100.0;97.55859375;71.044921875;70.3125;75.830078125;100.0;100.0;27.1484375;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;97.65625;77.099609375;76.5625;79.4921875;100.0;96.6796875;54.150390625;19.140625;0.0;0.0;66.796875;66.796875;66.796875;95.849609375;100.0;64.013671875;14.0625;14.16015625;16.40625;73.876953125;79.6875;47.265625;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;78.90625;3.7109375;0.0;24.267578125;28.515625;28.125;25.0;12.939453125;0.0;0.0;100.0;100.0;100.0;100.0;100.0;99.658203125;55.37109375;30.46875;46.875;100.0;100.0;50.048828125;12.451171875;0.0;0.0
Pieza_02_foto80;2;80;100.0;100.0;100.0;100.0;100.0;100.0;92.02008928571429;78.515625;72.265625;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.82366071428571;60.267857142857146;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;98.10267857142857;57.198660714285715;10.602678571428571;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;69.86607142857143;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;91.85267857142857;71.31696428571429;42.075892857142854;29.575892857142858;0.0;0.0
Pieza_02_foto92;2;92;0.0;0.0;0.0;0.0;36.171875;71.875;100.0;100.0;100.0;100.0;100.0;100.0;72.8515625;62.109375;62.109375;0.0;0.0;1.171875;1.5625;0.0;0.0;10.9375;10.9375;10.9375;17.578125;16.40625;8.59375;1.71875;0.0;0.0;0.0;0.0;31.1328125;34.1796875;0.0;0.0;6.6796875;22.265625;16.1328125;8.984375;8.984375;4.4921875;0.0;0.0;0.0;0.0;0.0;14.84375;42.0703125;86.71875;80.078125;57.5;66.796875;69.375;71.09375;41.9921875;19.3359375;0.0;0.0;0.0;0.0;0.0;26.09375;80.859375;94.2578125;94.5703125;41.015625;41.015625;50.5078125;72.65625;100.0;89.8046875;0.0;0.0;0.0
Pieza_02_foto93;2;93;0.0;17.701480263157894;43.89391447368421;11.451480263157896;3.0633223684210527;83.38815789473684;24.486019736842106;29.58470394736842;9.868421052631579;43.421052631578945;96.19654605263158;34.56003289473684;67.4342105263158;100.0;100.0;0.0;30.13980263157895;100.0;56.00328947368421;51.13075657894737;87.82894736842105;87.02713815789474;76.27467105263158;0.0;11.944901315789474;63.1578947368421;29.111842105263158;51.78865131578947;30.057565789473685;1.5625;0.0;11.08141447368421;49.44490131578947;61.8421052631579;100.0;100.0;100.0;99.32154605263158;3.310032894736842;0.0;8.717105263157896;1.069078947368421;0.0;0.0;0.0;0.0;6.0855263157894735;53.145559210526315;28.741776315789473;6.25;62.171052631578945;83.57319078947368;75.71957236842105;5.550986842105263;9.210526315789474;38.63075657894737;0.0;0.0;0.0;0.0;0.0;0.5345394736842105;24.814967105263158;2.5904605263157894;59.08717105263158;13.651315789473685;31.558388157894736;89.76151315789474;75.18503289473684;90.13157894736842;94.69572368421052;13.980263157894736;26.151315789473685;31.517269736842106;5.818256578947368
