img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;h_41;h_42;h_43;h_44;h_45;h_46;h_47;h_48;h_49;h_50;h_51;h_52;h_53;h_54;h_55;h_56;h_57;h_58;h_59;h_60;h_61;h_62;h_63;h_64;h_65;h_66;h_67;h_68;h_69;h_70;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70
Pieza_03_foto61;3;61;73;73;73;73;73;73;73;63;63;63;63;66;70;71;71;71;71;74;78;80;80;80;80;80;80;77;74;65;65;65;69;76;81;84;88;88;88;88;88;88;86;86;86;88;93;93;93;93;96;97;97;97;97;97;97;98;98;98;98;98;98;98;98;98;100;100;101;101;101;101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05555555555555555;0.05555555555555555;0.22002200220022003;0.22002200220022003;0.22002200220022003;0.22002200220022003
Pieza_03_foto75;3;75;44;44;44;44;44;44;47;47;47;47;48;54;57;61;67;69;69;69;69;69;69;69;69;68;61;61;61;61;61;61;67;73;78;80;80;80;80;80;80;78;78;78;78;78;78;78;84;84;84;84;84;84;84;84;84;82;82;82;82;82;82;82;82;82;82;85;85;85;85;85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_03_foto94;3;94;49;49;49;49;49;49;50;50;50;50;50;50;98;132;132;132;132;132;132;130;130;130;130;130;130;130;130;130;130;127;125;125;125;125;125;125;125;125;124;123;122;118;118;118;118;118;118;118;118;118;117;115;114;114;111;111;111;111;111;111;111;110;108;33;32;31;31;30;30;30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto0112;5;112;54;54;54;54;54;54;54;55;56;57;58;60;61;61;63;64;66;68;70;71;73;74;76;77;78;80;82;83;84;85;87;87;88;89;92;93;95;95;95;100;100;100;102;104;106;107;110;111;111;112;112;112;117;117;117;120;125;130;134;135;135;136;136;138;139;139;139;140;141;141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto0118;5;118;76;76;76;76;76;76;76;76;75;75;73;72;72;71;71;71;70;70;70;70;69;69;68;68;68;68;67;67;66;65;65;64;64;64;64;63;63;62;62;62;63;63;63;63;63;63;60;59;59;58;58;58;58;58;58;59;59;59;59;59;59;58;57;57;57;56;56;56;56;56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto0124;5;124;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;60;45;45;45;47;47;47;47;47;47;47;48;48;48;48;49;49;49;49;49;50;51;51;51;52;52;53;53;54;54;54;60;60;60;60;60;60;60;60;60;60;60;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;40.0;40.0;40.0;38.297872340425535;38.297872340425535;38.297872340425535;38.297872340425535;38.297872340425535;38.297872340425535;38.297872340425535;37.5;37.5;37.5;37.5;36.734693877551024;36.734693877551024;36.734693877551024;36.734693877551024;36.734693877551024;36.0;35.294117647058826;35.294117647058826;35.294117647058826;34.61538461538461;34.61538461538461;33.9622641509434;33.9622641509434;33.333333333333336;33.333333333333336;33.333333333333336;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0;30.0
Pieza_05_foto0132;5;132;69;69;69;69;70;70;71;71;71;72;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;26.08695652173913;26.08695652173913;26.08695652173913;26.08695652173913;25.714285714285715;25.714285714285715;25.35211267605634;25.35211267605634;25.35211267605634;25.0;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5
Pieza_05_foto0138;5;138;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685;10.526315789473685
Pieza_05_foto0162;5;162;152;152;152;152;152;152;152;145;145;138;132;132;130;103;103;103;103;104;104;106;106;106;106;106;106;94;94;92;88;77;77;77;78;78;82;82;82;82;82;81;77;76;74;74;74;74;72;68;66;64;60;59;57;54;52;51;49;48;48;46;45;40;36;36;22;22;22;22;22;22;11.842105263157896;11.842105263157896;11.842105263157896;11.842105263157896;11.842105263157896;11.842105263157896;11.842105263157896;12.413793103448276;12.413793103448276;13.043478260869565;13.636363636363637;13.636363636363637;13.846153846153847;17.475728155339805;17.475728155339805;17.475728155339805;17.475728155339805;17.307692307692307;17.307692307692307;16.9811320754717;16.9811320754717;16.9811320754717;16.9811320754717;16.9811320754717;16.9811320754717;19.148936170212767;19.148936170212767;19.565217391304348;20.454545454545453;23.376623376623378;23.376623376623378;23.376623376623378;23.076923076923077;23.076923076923077;21.951219512195124;21.951219512195124;21.951219512195124;21.951219512195124;21.951219512195124;22.22222222222222;23.376623376623378;23.68421052631579;24.324324324324323;24.324324324324323;24.324324324324323;24.324324324324323;25.0;26.470588235294116;27.272727272727273;28.125;30.0;30.508474576271187;31.57894736842105;33.333333333333336;34.61538461538461;35.294117647058826;36.734693877551024;37.5;37.5;39.130434782608695;40.0;45.0;50.0;50.0;81.81818181818181;81.81818181818181;81.81818181818181;81.81818181818181;81.81818181818181;81.81818181818181
Pieza_05_foto0170;5;170;49;49;49;49;49;49;49;49;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;49;49;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;53;48;43;39;34;28;27;24;19;19;19;19;19;36.734693877551024;36.734693877551024;36.734693877551024;36.734693877551024;36.734693877551024;36.734693877551024;36.734693877551024;36.734693877551024;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;37.5;36.734693877551024;36.734693877551024;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;28.571428571428573;33.9622641509434;37.5;41.86046511627907;46.15384615384615;52.94117647058823;64.28571428571429;66.66666666666667;75.0;94.73684210526316;94.73684210526316;94.73684210526316;94.73684210526316;94.73684210526316
