img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80;pw_81;pw_82;pw_83;pw_84;pw_85;pw_86;pw_87;pw_88;pw_89;pw_90;pw_91;pw_92;pw_93;pw_94;pw_95;pw_96;pw_97;pw_98;pw_99;pw_100
Pieza_04_foto33;4;33;0.0;0.0;0.0;0.0;0.0;0.0;1.171875;9.66796875;32.32421875;54.58984375;80.859375;80.859375;79.296875;59.27734375;51.3671875;26.171875;26.171875;26.953125;30.859375;30.859375;0.0;0.0;0.0;0.0;0.0;0.0;9.765625;39.0625;39.0625;39.0625;39.0625;12.01171875;2.44140625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.890625;17.1875;17.1875;17.1875;25.0;44.62890625;44.921875;44.921875;44.921875;38.57421875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.921875;100.0;100.0;100.0;100.0;63.76953125;0.0;0.0;0.0;0.0;0.0;15.8203125;39.453125;39.453125
Pieza_04_foto34;4;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.635416666666666;39.0625;43.359375;43.359375;43.359375;43.359375;43.359375;43.359375;43.359375;43.359375;49.869791666666664;84.50520833333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.78125;17.838541666666668;30.208333333333332;35.546875;35.546875;35.546875;35.546875;35.546875;35.546875;35.546875;35.546875;43.880208333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.765625;40.625;40.625;40.625;40.625;40.234375;26.171875;18.359375;18.359375;18.359375;18.359375;18.359375
Pieza_04_foto56;4;56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.1875;17.1875;17.1875;17.1875;11.23046875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.140625;69.140625;69.140625;69.140625;63.37890625;46.09375;46.09375;46.09375;55.17578125;58.203125;58.203125;62.3046875;63.671875;63.671875;63.671875;35.15625;6.640625;6.640625;6.640625;6.640625;40.234375;40.234375;40.234375;40.234375;40.234375;40.234375;40.234375;40.234375;92.578125;100.0;100.0;100.0;98.6328125;97.265625;97.265625;81.4453125;67.96875;67.96875;67.96875;67.96875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.87890625;1.171875;1.171875;1.171875;0.5859375;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto57;4;57;47.265625;27.34375;0.0;0.0;0.0;3.236607142857143;58.92857142857143;100.0;98.38169642857143;46.875;0.0;0.0;17.912946428571427;91.29464285714286;96.98660714285714;100.0;100.0;50.83705357142857;0.0;0.0;47.265625;34.263392857142854;0.0;0.0;0.0;12.779017857142858;56.19419642857143;58.984375;42.801339285714285;0.0;0.0;0.0;0.0;0.0;1.8415178571428572;18.638392857142858;18.75;10.714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.964285714285715;75.390625;75.390625;40.56919642857143;0.0;0.0;0.0;0.0;0.0;21.428571428571427;83.70535714285714;96.09375;58.761160714285715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.767857142857146;100.0;100.0;96.65178571428571;91.015625;91.015625;91.015625;91.015625;55.245535714285715;50.167410714285715;52.734375;52.176339285714285;0.6696428571428571;0.0;0.0;0.0
Pieza_05_foto0;5;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.4609375;30.859375;30.859375;30.859375;30.2734375;22.36328125;12.6953125;2.44140625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5390625;41.30859375;91.30859375;100.0;100.0;100.0;90.33203125;14.84375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0390625;88.57421875;100.0;100.0;100.0;80.859375;19.921875;19.921875;19.921875;19.921875;6.640625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.3359375;100.0;100.0;100.0;100.0;73.046875;61.328125;61.328125;56.15234375;37.3046875;0.0;0.0
Pieza_05_foto10;5;10;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;41.015625;60.15625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;19.921875;19.921875;19.921875;19.921875;19.921875;19.921875;19.921875;50.390625;96.77734375;100.0;100.0;100.0;92.1875;4.296875;4.296875;4.296875;4.296875;4.296875;4.296875;4.296875;17.96875;17.96875;17.96875;17.96875;17.96875;17.96875;17.96875;63.57421875;91.69921875;100.0;100.0;100.0;100.0;12.890625;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;62.3046875;41.796875;41.796875;41.796875;41.796875;41.796875;41.796875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_05_foto101;5;101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.88671875;100.0;100.0;100.0;100.0;77.734375;70.3125;70.3125;70.3125;64.35546875;49.70703125;26.953125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.859375;5.859375;5.859375;6.4453125;6.640625;6.640625;6.640625;6.0546875;1.3671875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto102;5;102;0.0;0.0;0.0;0.0;29.817708333333332;49.21875;49.21875;35.416666666666664;28.515625;19.010416666666668;0.0;0.0;7.6171875;67.51302083333333;71.875;71.875;71.54947916666667;71.484375;19.270833333333332;0.0;0.0;0.0;0.0;0.0;26.3671875;31.640625;69.27083333333333;89.453125;89.453125;77.47395833333333;53.515625;53.515625;80.859375;100.0;100.0;100.0;100.0;77.21354166666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.278645833333332;100.0;100.0;100.0;100.0;98.11197916666667;15.0390625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.515625;91.08072916666667;100.0;99.21875;95.3125;95.3125;50.716145833333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.588541666666664;62.109375;62.109375;35.026041666666664;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto103;5;103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.05078125;32.03125;32.03125;32.03125;24.31640625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.5;87.5;79.00390625;76.171875;76.171875;76.171875;76.171875;100.0;100.0;100.0;100.0;100.0;44.53125;44.53125;17.48046875;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto104;5;104;0.0;0.0;0.0;0.0;0.0;30.9375;51.5625;51.5625;49.453125;6.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.796875;60.15625;60.15625;48.359375;0.9375;0.390625;0.390625;28.359375;70.3125;70.3125;70.3125;29.84375;0.0;0.0;50.390625;50.390625;50.390625;50.390625;75.390625;75.390625;83.59375;62.265625;48.046875;48.046875;48.046875;48.046875;48.046875;48.046875;79.453125;100.0;100.0;95.0;28.046875;0.0
Pieza_05_foto105;5;105;0.0;0.0;0.0;0.0;0.0;27.1875;45.3125;45.3125;41.015625;6.796875;0.0;0.0;5.859375;84.53125;100.0;100.0;77.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.6875;37.109375;37.109375;37.109375;35.234375;33.984375;58.90625;97.5;100.0;100.0;83.59375;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.125;40.625;40.625;40.625;40.625;40.625;40.625;76.25;100.0;100.0;100.0;41.015625;0.78125;0.78125;0.78125;0.78125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.828125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.359375;96.015625;100.0;100.0;69.140625;34.765625;34.765625;34.765625;34.765625;34.765625
Pieza_05_foto106;5;106;27.734375;27.734375;27.734375;50.859375;71.875;71.875;71.875;64.765625;64.0625;64.0625;78.4375;100.0;100.0;100.0;100.0;100.0;88.59375;60.9375;4.6875;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;22.421875;7.8125;7.8125;7.8125;7.8125;7.8125;6.5625;0.0;0.0;0.0;0.0;64.84375;64.84375;64.84375;64.84375;65.546875;68.359375;68.359375;68.359375;41.796875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto11;5;11;0.0;0.0;0.0;14.285714285714286;100.0;100.0;37.220982142857146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.133928571428573;100.0;100.0;42.857142857142854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.049107142857142;14.0625;10.044642857142858;0.0;0.0;0.0;23.828125;23.828125;23.828125;29.129464285714285;100.0;100.0;59.151785714285715;0.0;0.0;0.0;0.0;0.0;0.0;11.71875;59.375;60.9375;32.142857142857146;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;96.54017857142857;87.890625;87.890625;23.549107142857142;0.0;0.0;0.0;0.0;0.0;0.0;21.428571428571427;25.390625;25.390625;25.390625;17.96875;17.96875;17.96875;17.96875;78.01339285714286;100.0;100.0;100.0;92.46651785714286;16.908482142857142;0.0;0.0;0.0;0.0;0.0;0.0;14.0625;16.796875;16.796875;16.796875
Pieza_05_foto110;5;110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.859375;90.4296875;100.0;100.0;100.0;100.0;100.0;100.0;94.23828125;41.11328125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.72265625;49.21875;86.1328125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;46.19140625;4.58984375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.49609375;56.34765625;100.0;100.0;100.0;86.42578125;73.828125;73.828125;73.53515625;41.40625;27.734375;26.46484375;4.296875;0.0;0.0;39.84375;39.84375;39.84375;39.84375;59.765625;95.01953125;100.0;100.0;100.0;70.99609375;37.20703125;16.40625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;70.80078125;20.8984375;0.68359375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto111;5;111;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;84.375;80.46875;80.46875;80.46875;80.46875;62.578125;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;25.625;7.03125;7.03125;7.03125;7.03125;7.03125;2.8125;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;56.171875;53.125;53.125;53.125;53.125;53.125;21.09375;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;84.6875;80.859375;80.859375;80.859375;80.859375;80.859375;60.46875;0.0;0.0;3.046875;21.015625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;26.171875;0.0;0.0;10.703125;76.171875;76.171875;76.171875;59.765625;48.828125;53.59375;72.65625
Pieza_05_foto112;5;112;100.0;100.0;100.0;97.32142857142857;96.875;96.875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;87.83482142857143;46.484375;46.484375;46.484375;28.013392857142858;0.0;0.0;100.0;100.0;100.0;1.4508928571428572;0.0;1.0044642857142858;95.64732142857143;100.0;81.13839285714286;33.984375;33.984375;55.91517857142857;64.0625;55.02232142857143;22.098214285714285;32.421875;32.421875;4.631696428571429;0.0;0.0;60.546875;60.546875;60.546875;8.258928571428571;11.328125;24.162946428571427;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;91.35044642857143;60.267857142857146;27.232142857142858;0.8370535714285714;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.36830357142857;66.29464285714286;30.636160714285715;2.0089285714285716;0.0;0.0;0.0;0.0;0.0;44.53125;44.53125;44.53125;60.379464285714285;100.0;100.0;80.13392857142857;69.921875;69.921875;69.921875;42.299107142857146;4.910714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto113;5;113;46.484375;46.484375;83.9453125;100.0;100.0;100.0;100.0;84.53125;83.203125;47.6953125;0.0;0.0;0.0;0.0;0.0;0.0;14.5703125;37.109375;14.84375;0.0;0.0;0.0;48.1640625;80.078125;16.953125;7.8125;7.7734375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.71875;83.59375;2.5390625;0.0;0.0;0.0;0.0;0.0;1.25;12.5;7.5;0.0;0.0;0.0;0.0;62.890625;60.1953125;53.90625;6.09375;0.0;84.9609375;100.0;72.578125;69.53125;57.2265625;0.0;0.0;0.0;5.6640625;98.3984375;81.796875;42.96875;42.96875;40.78125;0.0;100.0;60.078125;0.0;0.0;0.0;86.640625;100.0;14.1015625;8.203125;5.546875;0.0;0.0;0.0;0.0;93.671875;100.0;100.0;100.0;100.0;24.8046875
Pieza_05_foto114;5;114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.39453125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.328125;83.984375;100.0;100.0;100.0;71.6796875;38.671875;38.671875;38.671875;38.671875;38.671875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.93359375;76.66015625;100.0;100.0;100.0;74.70703125;7.71484375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.05859375;74.8046875;100.0;100.0;100.0;69.62890625;8.59375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.5390625;94.140625;100.0;100.0;82.91015625;49.90234375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto115;5;115;100.0;96.51692708333333;36.946614583333336;56.673177083333336;100.0;100.0;100.0;100.0;54.264322916666664;24.739583333333332;60.9375;58.072916666666664;56.640625;92.7734375;66.66666666666667;0.0;0.0;0.0;0.0;0.0;100.0;100.0;19.498697916666668;16.731770833333332;100.0;100.0;100.0;100.0;34.537760416666664;0.0;0.0;0.0;0.0;9.114583333333334;6.901041666666667;0.0;0.0;0.0;0.0;0.0;55.078125;55.078125;4.78515625;29.459635416666668;100.0;100.0;70.05208333333333;66.30859375;97.94921875;36.881510416666664;9.9609375;45.3125;43.229166666666664;42.1875;42.1875;2.05078125;0.0;0.0;0.0;0.0;100.0;100.0;76.72526041666667;83.07291666666667;100.0;100.0;100.0;100.0;86.97916666666667;60.9375;93.91276041666667;100.0;83.3984375;60.15625;60.15625;8.040364583333334;0.0;65.26692708333333;35.188802083333336;0.0;18.359375;18.359375;60.481770833333336;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;80.89192708333333;10.709635416666666;0.0;9.66796875;38.671875;38.671875;94.88932291666667;70.41015625;0.0
Pieza_05_foto117;5;117;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;48.515625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.8125;64.0625;46.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.8125;26.953125;20.703125;20.703125;2.578125;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.3125;87.890625;87.8125;39.765625;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;96.40625;82.03125;82.03125;34.453125;2.734375;1.640625;0.0;0.0;0.0
Pieza_05_foto118;5;118;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;70.99609375;6.640625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;30.76171875;18.75;15.234375;7.03125;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;82.12890625;58.203125;37.40234375;32.8125;14.6484375;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;69.53125;7.6171875;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;82.03125;49.90234375;0.0;0.0;0.0
Pieza_05_foto119;5;119;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;94.921875;94.921875;94.921875;94.921875;98.73046875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;54.58984375;16.796875;16.796875;16.796875;16.796875;38.28125;51.953125;51.953125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;72.36328125;17.08984375;16.015625;16.015625;16.015625;16.015625;16.015625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;91.6015625;70.8984375;52.734375;52.734375;52.734375;52.734375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_05_foto12;5;12;0.0;0.0;7.2265625;32.32421875;79.296875;79.296875;79.296875;79.296875;89.6484375;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.6328125;54.39453125;74.609375;74.609375;74.609375;74.609375;87.3046875;100.0;100.0;100.0;100.0;48.4375;48.4375;40.33203125;3.61328125;0.0;0.0;0.0;0.0;0.0;0.0;55.76171875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;65.52734375;17.96875;17.96875;4.4921875;0.0;0.0;0.0;0.0;0.0;0.0;75.78125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;35.83984375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.88671875;21.6796875;80.95703125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;53.515625;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto120;5;120;32.421875;32.421875;32.421875;32.421875;33.59375;37.6953125;43.359375;56.640625;54.1015625;42.1875;32.8125;28.41796875;0.0;0.0;0.0;0.0;24.51171875;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.171875;1.171875;1.171875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.30078125;67.1875;67.1875;67.96875;67.96875;67.96875;67.96875;37.98828125;0.0;0.0;0.0;0.0;69.53125;69.53125;69.53125;68.9453125;14.6484375;12.5;12.5;12.5;46.19140625;100.0;100.0;100.0;100.0;100.0;100.0;95.1171875;80.46875;80.46875;80.46875;80.46875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_05_foto121;5;121;36.328125;36.328125;36.328125;33.3984375;14.453125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;32.8125;32.8125;32.8125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6640625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.64453125;93.359375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5859375;21.09375;91.40625;100.0;100.0;100.0;51.46484375;24.21875;24.21875;24.21875;24.21875;32.421875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.72265625;72.75390625;100.0;100.0;100.0;69.04296875;32.32421875;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto122;5;122;0.0;0.0;0.0;0.0;13.28125;36.71875;36.71875;62.421875;100.0;100.0;100.0;41.015625;41.015625;41.015625;41.015625;35.625;13.28125;11.71875;11.71875;12.65625;2.734375;2.734375;2.734375;17.890625;66.796875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.96875;82.96875;77.578125;77.34375;100.0;100.0;100.0;100.0;100.0;100.0;93.90625;37.421875;10.546875;10.546875;10.546875;10.546875;6.640625;0.78125;0.78125;0.78125;0.3125;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;51.953125;4.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.1875;67.1875;67.1875;56.328125;28.75;16.796875;2.421875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto123;5;123;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.44270833333333;34.309895833333336;32.03125;33.59375;56.25;100.0;100.0;100.0;100.0;100.0;100.0;100.0;96.6796875;93.359375;23.6328125;9.765625;9.765625;9.765625;66.796875;66.796875;55.6640625;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;48.958333333333336;10.546875;3.7760416666666665;1.953125;1.953125;13.671875;16.015625;16.015625;2.2786458333333335;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;86.1328125;82.421875;82.421875;89.0625;95.703125;100.0;100.0;100.0;63.671875;4.1015625;3.90625;3.90625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;56.966145833333336;25.0;25.0;36.9140625;100.0
Pieza_05_foto124;5;124;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;72.16796875;57.373046875;47.65625;47.65625;37.109375;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.87109375;58.447265625;21.77734375;2.294921875;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.560546875;67.431640625;35.44921875;3.564453125;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;83.935546875;64.55078125;60.546875;50.5859375;11.62109375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;87.890625;75.78125;74.560546875;35.7421875;23.291015625;0.927734375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
