img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30
Pieza_03_foto345;3;345;61;61;61;61;61;61;61;61;62;62;62;62;62;61;61;61;61;61;60;60;59;59;58;56;56;57;57;57;57;57;18.891491022638565;18.891491022638565;18.891491022638565;18.891491022638565;18.891491022638565;18.891491022638565;18.891491022638565;18.891491022638565;19.96927803379416;20.31490015360983;20.31490015360983;20.31490015360983;19.81566820276498;18.891491022638565;18.891491022638565;18.891491022638565;18.891491022638565;18.657298985167838;17.5;17.38095238095238;16.142050040355127;15.334947538337369;13.423645320197044;12.287414965986395;12.287414965986395;12.990810359231412;13.533834586466165;13.533834586466165;13.533834586466165;13.533834586466165
Pieza_03_foto361;3;361;65;65;65;65;64;63;63;63;63;63;63;63;63;63;63;63;62;62;61;61;61;61;61;60;60;57;57;55;55;55;10.586080586080586;10.586080586080586;10.586080586080586;10.402930402930403;8.928571428571429;8.503401360544217;8.503401360544217;8.503401360544217;8.503401360544217;8.503401360544217;8.503401360544217;8.503401360544217;8.503401360544217;8.503401360544217;8.503401360544217;7.936507936507937;7.526881720430108;7.526881720430108;6.596409055425449;6.596409055425449;6.596409055425449;6.596409055425449;6.0889929742388755;5.714285714285714;4.285714285714286;3.3834586466165413;2.882205513784461;2.121212121212121;2.121212121212121;2.121212121212121
Pieza_03_foto376;3;376;50;50;50;57;57;65;73;80;83;87;89;89;89;89;89;86;87;88;88;88;87;85;83;82;80;76;74;74;73;71;0.0;0.0;0.0;0.0;0.0;0.0;1.36986301369863;5.3273809523809526;8.290304073436603;11.029009304871375;14.15195291599786;14.15195291599786;14.15195291599786;14.15195291599786;12.680577849117174;11.074197120708748;11.685823754789272;13.095238095238095;13.095238095238095;12.851731601731602;10.974274767378216;9.607843137254902;7.802639127940333;6.968641114982578;4.583333333333333;2.506265664160401;2.0592020592020592;1.8018018018018018;1.1415525114155252;0.8383635144198525
Pieza_03_foto38;3;38;119;119;126;129;129;129;105;113;133;133;133;133;130;130;130;129;129;126;127;130;132;132;132;122;122;122;120;95;103;103;1.2805122048819528;1.2805122048819528;3.6281179138321997;5.980066445182724;5.980066445182724;0.05537098560354374;0.0;0.0632111251580278;8.270676691729323;8.664518438954529;8.664518438954529;7.482993197278912;6.611721611721611;6.611721611721611;6.336996336996337;5.980066445182724;4.983388704318937;4.2517006802721085;4.649418822647169;6.08058608058608;7.954545454545454;7.954545454545454;4.166666666666667;2.3614363778298206;2.3614363778298206;1.9320843091334894;0.0;0.0;0.0;0.0
Pieza_03_foto393;3;393;52;52;52;54;54;54;54;55;55;55;58;59;59;59;59;59;59;58;56;56;56;56;57;57;57;56;55;55;55;55;7.738095238095238;7.738095238095238;7.738095238095238;9.479717813051147;9.920634920634921;9.920634920634921;9.920634920634921;11.082251082251082;11.082251082251082;11.082251082251082;13.711001642036125;16.142050040355127;16.142050040355127;16.142050040355127;16.142050040355127;16.142050040355127;15.617433414043584;13.423645320197044;12.287414965986395;12.287414965986395;12.287414965986395;12.287414965986395;13.116123642439431;13.533834586466165;13.533834586466165;12.287414965986395;11.082251082251082;11.082251082251082;11.082251082251082;11.082251082251082
Pieza_03_foto411;3;411;74;74;74;74;77;77;77;77;77;77;77;77;75;74;78;79;79;79;76;75;68;68;68;68;69;75;75;75;75;75;9.298584298584299;9.298584298584299;9.298584298584299;9.298584298584299;12.368583797155226;12.368583797155226;12.368583797155226;12.368583797155226;12.368583797155226;12.368583797155226;12.368583797155226;11.379097093382807;9.714285714285714;9.298584298584299;12.057387057387057;14.58710066305003;14.58710066305003;13.23086196503918;11.18421052631579;8.253968253968255;4.2366946778711485;4.2366946778711485;4.2366946778711485;4.2366946778711485;4.968944099378882;9.396825396825397;10.285714285714286;10.285714285714286;10.285714285714286;10.285714285714286
Pieza_03_foto445;3;445;59;59;59;59;59;60;62;62;63;64;64;64;62;56;60;63;64;64;65;65;65;64;64;64;63;62;52;52;33;33;4.882970137207425;4.882970137207425;4.882970137207425;4.882970137207425;4.882970137207425;5.714285714285714;7.526881720430108;7.526881720430108;8.503401360544217;9.523809523809524;9.523809523809524;9.300595238095237;4.301075268817204;2.7210884353741496;4.761904761904762;8.503401360544217;9.523809523809524;9.523809523809524;10.476190476190476;10.586080586080586;10.073260073260073;9.523809523809524;9.523809523809524;8.928571428571429;8.276643990929704;3.5714285714285716;0.7326007326007326;0.5494505494505495;0.0;0.0
Pieza_03_foto463;3;463;58;58;58;58;58;57;56;56;56;56;58;61;61;62;64;64;64;64;64;64;64;64;64;63;62;62;62;62;62;61;4.105090311986864;4.105090311986864;4.105090311986864;4.105090311986864;3.6945812807881775;3.007518796992481;2.7210884353741496;2.7210884353741496;2.7210884353741496;2.7210884353741496;3.6945812807881775;6.596409055425449;6.596409055425449;7.027649769585254;9.523809523809524;9.523809523809524;9.523809523809524;9.523809523809524;9.523809523809524;9.523809523809524;9.523809523809524;9.523809523809524;8.928571428571429;8.465608465608465;7.526881720430108;7.526881720430108;7.526881720430108;7.526881720430108;6.989247311827957;6.596409055425449
Pieza_03_foto464;3;464;64;64;65;67;68;68;68;68;67;65;64;62;68;69;71;71;71;71;71;71;71;70;70;70;68;68;69;69;69;69;9.523809523809524;9.523809523809524;10.586080586080586;11.940298507462687;13.550420168067227;14.005602240896359;14.005602240896359;13.305322128851541;12.366737739872068;10.402930402930403;8.333333333333334;7.526881720430108;12.184873949579831;14.561766735679779;17.739771965124078;17.739771965124078;17.739771965124078;17.739771965124078;17.739771965124078;17.739771965124078;17.27028839704896;16.462585034013607;16.462585034013607;15.306122448979592;14.005602240896359;14.005602240896359;15.217391304347826;15.217391304347826;15.217391304347826;15.217391304347826
Pieza_03_foto501;3;501;54;54;54;19;19;52;61;88;97;99;100;101;101;101;101;101;99;98;98;100;100;101;102;102;102;101;101;101;100;99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21645021645021645;4.148257241040747;5.218855218855219;6.023809523809524;6.718528995756719;6.812824139556813;6.812824139556813;6.812824139556813;6.294200848656295;5.339105339105339;4.761904761904762;4.761904761904762;6.095238095238095;6.095238095238095;6.812824139556813;7.563025210084033;7.563025210084033;7.142857142857143;6.812824139556813;6.812824139556813;6.718528995756719;5.714285714285714;5.411255411255412
Pieza_03_foto533;3;533;57;57;58;60;60;60;60;64;64;64;63;60;60;60;62;62;62;62;61;60;60;60;60;60;60;60;60;60;66;66;13.533834586466165;13.533834586466165;14.819376026272579;17.103174603174605;17.5;17.5;17.5;19.90327380952381;23.251488095238095;23.102678571428573;19.047619047619047;17.5;17.5;17.5;19.96927803379416;20.31490015360983;20.31490015360983;19.431643625192013;18.0327868852459;17.5;17.5;17.5;17.5;17.5;17.5;17.5;17.5;17.5;24.567099567099568;26.2987012987013
Pieza_03_foto60;3;60;54;55;55;59;59;59;56;56;65;65;65;68;68;68;68;67;67;70;70;70;70;69;77;77;77;76;76;76;74;72;0.0;0.0;0.0;0.12106537530266344;0.16142050040355124;0.0;0.0;0.0;2.161172161172161;2.3443223443223444;2.3443223443223444;4.2366946778711485;4.2366946778711485;4.2366946778711485;3.8515406162464987;3.5536602700781805;3.5536602700781805;5.510204081632653;5.7482993197278915;5.7482993197278915;5.3061224489795915;4.968944099378882;12.368583797155226;12.368583797155226;11.750154607297464;11.30952380952381;11.30952380952381;11.152882205513784;8.204633204633204;7.440476190476191
Pieza_03_foto61;3;61;73;73;73;63;65;71;71;76;80;80;80;74;65;80;88;88;88;86;89;93;96;97;97;98;98;98;98;100;101;101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03132832080200501;0.7440476190476191;0.7440476190476191;0.0;0.0;0.0;0.625;4.274891774891775;4.572510822510822;4.2478354978354975;3.3499446290143964;4.681647940074907;8.294930875576037;10.267857142857142;11.880216003927345;11.880216003927345;12.560738581146744;12.852283770651118;12.852283770651118;12.852283770651118;14.119047619047619;15.935879302215936;15.935879302215936
Pieza_05_foto0112;5;112;54;54;54;56;59;61;65;70;73;77;79;83;86;88;92;95;96;100;105;110;111;112;117;120;132;135;136;139;139;141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2546897546897546;3.9682539682539684;4.481792717086835;6.097978759849264;6.18362452894827;7.446808510638298
Pieza_05_foto0138;5;138;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;171;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193;24.56140350877193
Pieza_05_foto0162;5;162;152;152;152;145;134;131;103;104;106;106;106;94;88;77;82;82;82;77;74;74;69;64;58;52;49;47;42;36;22;22;27.63157894736842;27.63157894736842;27.63157894736842;28.96551724137931;31.34328358208955;32.06106870229008;40.77669902912621;40.38461538461539;39.62264150943396;39.62264150943396;39.62264150943396;44.680851063829785;47.72727272727273;54.54545454545455;51.21951219512195;51.21951219512195;51.21951219512195;54.54545454545455;56.75675675675676;56.75675675675676;60.869565217391305;65.625;72.41379310344827;80.76923076923077;85.71428571428571;89.36170212765957;88.20861678004535;67.19576719576719;52.38095238095238;52.38095238095238
Pieza_05_foto0178;5;178;137;137;137;138;138;138;133;132;132;131;100;60;60;63;64;65;66;66;66;75;75;75;71;65;63;65;67;67;64;64;30.656934306569344;30.656934306569344;30.656934306569344;30.434782608695652;30.434782608695652;30.434782608695652;31.57894736842105;31.818181818181817;31.818181818181817;32.06106870229008;42.0;70.0;70.0;66.66666666666667;65.625;64.61538461538461;63.63636363636363;63.63636363636363;63.63636363636363;56.0;56.0;56.0;59.15492957746479;64.61538461538461;66.66666666666667;64.61538461538461;62.6865671641791;62.6865671641791;65.625;65.625
Pieza_05_foto0207;5;207;57;57;61;65;67;73;74;78;80;84;89;90;91;97;97;97;100;100;101;104;107;110;113;116;118;125;126;126;126;125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09157509157509157;0.5562972852692479;1.3852813852813852;2.5495153813737885;3.8382594417077174;5.004035512510089;9.047619047619047;10.884353741496598;10.884353741496598;10.430839002267573;10.076190476190476
Pieza_05_foto0220;5;220;228;228;228;228;228;219;219;219;217;215;188;188;191;191;191;187;174;174;174;168;165;162;161;157;155;137;143;143;143;143;18.42105263157895;18.42105263157895;18.42105263157895;18.42105263157895;18.42105263157895;19.17808219178082;19.17808219178082;19.17808219178082;19.35483870967742;19.53488372093023;22.340425531914892;22.340425531914892;21.98952879581152;21.98952879581152;21.98952879581152;22.459893048128343;24.137931034482758;24.137931034482758;24.137931034482758;25.0;25.454545454545453;25.925925925925927;26.08695652173913;26.751592356687897;27.096774193548388;30.656934306569344;29.37062937062937;29.37062937062937;29.37062937062937;29.37062937062937
Pieza_05_foto0234;5;234;58;58;58;63;64;64;63;63;63;59;70;70;70;64;64;64;62;62;62;62;62;58;58;58;65;65;65;66;66;66;4.105090311986864;4.105090311986864;4.105090311986864;7.63416477702192;9.523809523809524;9.523809523809524;8.503401360544217;8.503401360544217;6.235827664399093;4.882970137207425;16.462585034013607;16.462585034013607;11.97278911564626;9.523809523809524;9.523809523809524;8.333333333333334;7.526881720430108;7.526881720430108;7.526881720430108;7.526881720430108;6.912442396313364;4.105090311986864;4.105090311986864;4.105090311986864;10.586080586080586;10.586080586080586;10.586080586080586;11.688311688311689;11.688311688311689;11.688311688311689
Pieza_05_foto0235;5;235;59;59;59;59;59;62;62;62;65;65;65;60;56;57;60;60;60;54;54;53;53;53;53;53;54;54;56;56;56;55;16.142050040355127;16.142050040355127;16.142050040355127;16.142050040355127;16.142050040355127;20.31490015360983;20.31490015360983;20.31490015360983;22.893772893772894;24.761904761904763;23.772893772893774;14.166666666666666;12.287414965986395;12.94903926482874;17.5;17.5;15.277777777777779;9.920634920634921;9.700176366843033;8.80503144654088;8.80503144654088;8.80503144654088;8.80503144654088;8.80503144654088;9.920634920634921;9.920634920634921;12.287414965986395;12.287414965986395;11.564625850340136;11.082251082251082
Pieza_05_foto027;5;27;60;60;64;65;72;73;73;73;73;89;93;95;97;105;109;110;116;126;126;126;127;130;135;138;139;146;154;154;154;155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018315018315018316;0.6349206349206349;1.2422360248447204;1.7129153819801302;4.46836268754077;9.66295609152752;9.66295609152752;9.66295609152752;10.384024577572964
Pieza_05_foto028;5;28;171;171;171;156;151;151;94;96;97;127;127;127;127;125;104;59;60;63;63;65;65;79;79;79;77;69;69;69;60;57;24.56140350877193;24.56140350877193;24.56140350877193;26.923076923076923;27.814569536423843;27.814569536423843;44.680851063829785;43.75;43.29896907216495;33.07086614173228;33.07086614173228;33.07086614173228;33.07086614173228;33.6;40.38461538461539;71.1864406779661;70.0;66.66666666666667;66.66666666666667;64.61538461538461;64.61538461538461;53.164556962025316;53.164556962025316;53.164556962025316;54.54545454545455;60.869565217391305;60.869565217391305;60.869565217391305;70.0;73.6842105263158
Pieza_05_foto04;5;4;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0
Pieza_05_foto067;5;67;212;212;212;212;208;165;166;167;167;89;48;48;47;49;50;49;49;53;53;54;47;49;49;49;50;61;64;124;122;114;19.81132075471698;19.81132075471698;19.81132075471698;19.81132075471698;20.192307692307693;25.454545454545453;25.301204819277107;25.149700598802394;13.65839749073282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.88449848024317;85.71428571428571;85.71428571428571;85.71428571428571;0.0;0.0;0.0;24.942396313364057;34.42622950819672;36.8421052631579
Pieza_05_foto082;5;82;50;50;83;86;89;96;98;105;109;114;114;117;121;128;130;135;138;138;138;143;143;143;152;157;158;161;162;166;167;167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3916040100250627;1.364877161055505;1.8233875828812538;2.898550724637681;3.306878306878307;4.977051061388411;5.70287995437696;5.70287995437696
Pieza_05_foto112;5;112;131;131;129;104;104;104;104;104;104;103;127;127;127;125;122;120;115;111;108;105;102;99;96;92;89;86;82;80;79;79;32.06106870229008;32.06106870229008;32.55813953488372;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.77669902912621;33.07086614173228;33.07086614173228;33.07086614173228;33.6;34.42622950819672;35.0;36.52173913043478;37.83783783783784;38.888888888888886;40.0;41.1764705882353;42.42424242424242;43.75;45.65217391304348;47.19101123595506;48.83720930232558;51.21951219512195;52.5;53.164556962025316;53.164556962025316
Pieza_05_foto162;5;162;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;183;171;171;171;170;170;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;21.0;22.950819672131146;24.56140350877193;24.56140350877193;24.56140350877193;24.705882352941178;24.705882352941178
Pieza_05_foto178;5;178;133;133;133;133;133;133;133;133;133;133;133;133;133;117;117;117;117;118;121;125;125;127;133;133;133;133;133;133;133;133;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;35.8974358974359;35.8974358974359;35.8974358974359;35.8974358974359;35.59322033898305;34.710743801652896;33.6;33.6;33.07086614173228;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105;31.57894736842105
Pieza_05_foto207;5;207;139;139;134;127;116;115;114;112;112;104;101;101;101;101;97;97;97;93;89;89;80;77;75;72;72;64;63;58;52;52;30.215827338129497;30.215827338129497;31.34328358208955;33.07086614173228;36.206896551724135;36.52173913043478;36.8421052631579;37.5;37.5;40.38461538461539;41.584158415841586;41.584158415841586;41.584158415841586;41.584158415841586;43.29896907216495;43.29896907216495;43.29896907216495;45.16129032258065;47.19101123595506;47.19101123595506;52.5;54.54545454545455;56.0;58.333333333333336;58.333333333333336;65.625;66.66666666666667;72.41379310344827;80.76923076923077;80.76923076923077
Pieza_05_foto208;5;208;278;278;279;281;281;281;281;279;258;258;224;224;225;225;226;226;226;229;229;229;306;306;306;306;306;306;306;306;306;306;15.107913669064748;15.107913669064748;15.053763440860216;14.946619217081851;14.946619217081851;14.946619217081851;14.946619217081851;15.053763440860216;16.27906976744186;16.27906976744186;18.75;18.75;18.666666666666668;18.666666666666668;18.58407079646018;18.58407079646018;18.58407079646018;18.34061135371179;18.34061135371179;18.34061135371179;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843
Pieza_05_foto234;5;234;95;95;95;66;65;65;65;65;65;65;65;65;65;66;66;66;66;66;66;66;67;94;94;94;98;98;98;93;93;93;44.21052631578947;44.21052631578947;44.21052631578947;63.63636363636363;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;63.63636363636363;63.63636363636363;63.63636363636363;63.63636363636363;63.63636363636363;63.63636363636363;63.63636363636363;62.6865671641791;44.680851063829785;44.680851063829785;44.680851063829785;42.857142857142854;42.857142857142854;42.857142857142854;45.16129032258065;45.16129032258065;45.16129032258065
Pieza_05_foto235;5;235;53;53;53;53;52;52;52;52;52;52;51;53;53;55;58;58;58;54;54;62;62;62;53;53;53;51;51;51;51;51;79.24528301886792;79.24528301886792;79.24528301886792;79.24528301886792;80.76923076923077;80.76923076923077;80.76923076923077;80.76923076923077;80.76923076923077;80.76923076923077;82.3529411764706;79.24528301886792;79.24528301886792;76.36363636363636;72.41379310344827;72.41379310344827;72.41379310344827;77.77777777777777;77.77777777777777;67.74193548387096;67.74193548387096;67.74193548387096;79.24528301886792;79.24528301886792;79.24528301886792;82.3529411764706;82.3529411764706;82.3529411764706;82.3529411764706;82.3529411764706
Pieza_05_foto27;5;27;149;149;145;144;140;135;132;129;125;123;119;118;60;60;96;96;96;92;91;89;61;61;69;69;69;66;60;58;56;54;28.187919463087248;28.187919463087248;28.96551724137931;29.166666666666668;30.0;31.11111111111111;31.818181818181817;32.55813953488372;33.6;34.146341463414636;35.294117647058826;35.59322033898305;70.0;70.0;43.75;43.75;43.75;45.65217391304348;46.15384615384615;47.19101123595506;68.85245901639344;68.85245901639344;60.869565217391305;60.869565217391305;60.869565217391305;63.63636363636363;70.0;72.41379310344827;75.0;77.77777777777777
Pieza_05_foto28;5;28;324;324;324;307;307;307;307;269;269;235;236;237;238;238;238;238;197;197;197;243;244;245;246;246;246;280;280;311;312;312;12.962962962962964;12.962962962962964;12.962962962962964;13.680781758957655;13.680781758957655;13.680781758957655;13.680781758957655;15.613382899628252;15.613382899628252;17.872340425531913;17.796610169491526;17.72151898734177;17.647058823529413;17.647058823529413;17.647058823529413;17.647058823529413;21.31979695431472;21.31979695431472;21.31979695431472;17.28395061728395;17.21311475409836;17.142857142857142;17.073170731707318;17.073170731707318;17.073170731707318;15.0;15.0;13.504823151125402;13.461538461538462;13.461538461538462
Pieza_05_foto4;5;4;105;105;105;105;105;99;97;93;93;93;84;76;76;76;76;70;70;70;61;58;50;50;48;44;44;44;44;44;34;24;40.0;40.0;40.0;40.0;40.0;42.42424242424242;43.29896907216495;45.16129032258065;45.16129032258065;45.16129032258065;50.0;55.26315789473684;55.26315789473684;55.26315789473684;55.26315789473684;60.0;60.0;60.0;68.85245901639344;72.41379310344827;84.0;84.0;87.5;95.45454545454545;95.45454545454545;95.45454545454545;95.45454545454545;80.84415584415585;69.46778711484593;57.142857142857146
Pieza_05_foto82;5;82;173;173;173;170;169;168;164;160;143;120;120;120;114;109;109;131;131;131;126;108;103;103;102;102;102;100;94;91;56;56;24.277456647398843;24.277456647398843;24.277456647398843;24.705882352941178;24.85207100591716;25.0;25.609756097560975;26.25;29.37062937062937;35.0;35.0;35.0;36.8421052631579;38.53211009174312;38.53211009174312;32.06106870229008;32.06106870229008;32.06106870229008;33.333333333333336;38.888888888888886;40.77669902912621;40.77669902912621;41.1764705882353;41.1764705882353;41.1764705882353;42.0;44.680851063829785;46.15384615384615;75.0;75.0
Pieza_06_foto0123;6;123;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668
Pieza_06_foto0142;6;142;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686;27.45098039215686
Pieza_06_foto0194;6;194;54;54;54;54;54;54;54;55;55;55;55;55;55;55;55;56;56;56;57;57;58;58;58;59;59;59;59;60;60;61;9.920634920634921;9.920634920634921;9.920634920634921;9.920634920634921;9.920634920634921;9.920634920634921;9.920634920634921;11.082251082251082;11.082251082251082;11.082251082251082;11.082251082251082;11.082251082251082;11.082251082251082;11.082251082251082;11.082251082251082;12.287414965986395;12.287414965986395;12.287414965986395;13.533834586466165;13.533834586466165;14.819376026272579;14.819376026272579;14.819376026272579;16.142050040355127;16.142050040355127;16.142050040355127;16.142050040355127;17.5;17.5;18.891491022638565
Pieza_06_foto0213;6;213;62;62;54;55;55;55;58;58;58;62;62;62;61;61;61;61;62;62;62;61;60;53;53;53;58;64;66;66;66;54;20.31490015360983;15.745007680491552;9.920634920634921;10.952380952380953;11.082251082251082;11.082251082251082;14.819376026272579;14.819376026272579;14.819376026272579;20.31490015360983;20.31490015360983;19.431643625192013;18.891491022638565;18.891491022638565;18.891491022638565;18.891491022638565;20.046082949308754;20.31490015360983;19.892473118279568;18.26697892271663;11.666666666666666;8.80503144654088;8.80503144654088;8.80503144654088;12.561576354679802;23.251488095238095;25.82972582972583;26.2987012987013;15.476190476190476;9.920634920634921
Pieza_06_foto055;6;55;56;57;57;57;57;57;59;59;59;56;56;56;55;55;55;55;58;65;65;65;54;54;54;54;62;62;62;54;54;54;12.287414965986395;12.990810359231412;13.533834586466165;13.533834586466165;13.533834586466165;13.533834586466165;16.142050040355127;16.142050040355127;13.720742534301856;12.287414965986395;12.287414965986395;11.819727891156463;11.082251082251082;11.082251082251082;11.082251082251082;11.082251082251082;13.25944170771757;24.175824175824175;24.761904761904763;17.106227106227106;9.920634920634921;9.920634920634921;9.920634920634921;9.920634920634921;20.31490015360983;20.31490015360983;13.248847926267281;9.920634920634921;9.920634920634921;9.920634920634921
Pieza_06_foto061;6;61;123;123;136;136;134;124;124;124;124;66;66;66;67;67;67;67;67;90;90;90;85;79;51;51;51;56;56;56;52;49;34.146341463414636;34.146341463414636;30.88235294117647;30.88235294117647;31.34328358208955;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;63.63636363636363;63.63636363636363;63.63636363636363;62.6865671641791;62.6865671641791;62.6865671641791;62.6865671641791;62.6865671641791;46.666666666666664;46.666666666666664;46.666666666666664;49.411764705882355;53.164556962025316;82.3529411764706;82.3529411764706;82.3529411764706;75.0;75.0;75.0;80.76923076923077;85.71428571428571
Pieza_06_foto123;6;123;144;144;138;137;133;132;129;125;109;109;111;111;111;106;100;97;92;89;79;79;77;59;54;51;49;49;49;48;45;28;29.166666666666668;29.166666666666668;30.434782608695652;30.656934306569344;31.57894736842105;31.818181818181817;32.55813953488372;33.6;38.53211009174312;38.53211009174312;37.83783783783784;37.83783783783784;37.83783783783784;39.62264150943396;42.0;43.29896907216495;45.65217391304348;47.19101123595506;53.164556962025316;53.164556962025316;54.54545454545455;71.1864406779661;77.77777777777777;82.3529411764706;85.71428571428571;85.71428571428571;85.71428571428571;87.5;80.74074074074075;66.66666666666667
Pieza_06_foto142;6;142;135;135;135;135;110;108;81;81;80;80;80;80;49;49;49;81;114;114;114;113;109;107;105;100;97;92;90;85;82;80;31.11111111111111;31.11111111111111;31.11111111111111;31.11111111111111;38.18181818181818;38.888888888888886;51.851851851851855;51.851851851851855;52.5;52.5;52.5;52.5;85.71428571428571;85.71428571428571;85.71428571428571;51.851851851851855;36.8421052631579;36.8421052631579;36.8421052631579;37.16814159292036;38.53211009174312;39.25233644859813;40.0;42.0;43.29896907216495;45.65217391304348;46.666666666666664;49.411764705882355;51.21951219512195;52.5
Pieza_06_foto194;6;194;58;58;57;61;61;61;61;67;67;67;55;55;55;54;54;53;52;52;53;53;53;52;52;52;51;51;51;51;51;51;72.41379310344827;72.41379310344827;73.6842105263158;68.85245901639344;68.85245901639344;68.85245901639344;68.85245901639344;62.6865671641791;62.6865671641791;62.6865671641791;76.36363636363636;76.36363636363636;76.36363636363636;77.77777777777777;77.77777777777777;79.24528301886792;80.76923076923077;80.76923076923077;79.24528301886792;79.24528301886792;79.24528301886792;80.76923076923077;80.76923076923077;80.76923076923077;82.3529411764706;82.3529411764706;82.3529411764706;82.3529411764706;82.3529411764706;82.3529411764706
Pieza_06_foto213;6;213;53;54;64;64;61;61;58;60;60;60;58;58;58;58;58;58;58;58;58;59;59;59;56;55;55;55;55;56;57;59;79.24528301886792;77.77777777777777;65.625;65.625;68.85245901639344;68.85245901639344;72.41379310344827;70.0;70.0;70.0;72.41379310344827;72.41379310344827;72.41379310344827;72.41379310344827;72.41379310344827;72.41379310344827;72.41379310344827;72.41379310344827;72.41379310344827;71.1864406779661;71.1864406779661;71.1864406779661;75.0;76.36363636363636;76.36363636363636;76.36363636363636;76.36363636363636;75.0;73.6842105263158;71.1864406779661
