img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40
Pieza_01_foto137;1;137;64;64;63;61;61;82;82;82;81;78;78;78;78;78;78;78;78;76;75;75;75;73;73;74;74;74;74;74;74;74;71;70;70;68;67;67;67;67;67;67;0.0;0.0;0.0;0.0;0.0;8.574695121951219;8.574695121951219;8.498475609756097;5.941358024691358;4.847756410256411;4.847756410256411;4.847756410256411;4.847756410256411;4.847756410256411;4.847756410256411;4.847756410256411;4.407051282051282;2.960526315789474;2.6666666666666665;2.6666666666666665;2.125;1.5410958904109588;1.5410958904109588;1.9847972972972974;2.0692567567567566;2.0692567567567566;2.0692567567567566;2.0692567567567566;2.0692567567567566;1.1824324324324325;0.528169014084507;0.4017857142857143;0.13392857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto138;1;138;86;86;86;86;85;85;85;82;82;81;81;81;80;80;80;80;80;81;81;81;80;80;79;79;76;76;76;76;76;76;77;77;77;77;76;75;75;75;75;75;3.633720930232558;3.633720930232558;3.633720930232558;3.270348837209302;2.9779411764705883;2.9779411764705883;2.2794117647058822;1.3719512195121952;1.1432926829268293;0.9645061728395061;0.9645061728395061;0.8101851851851852;0.625;0.625;0.625;0.625;0.625;0.9645061728395061;0.9645061728395061;0.8101851851851852;0.625;0.46875;0.3560126582278481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.040584415584415584;0.040584415584415584;0.040584415584415584;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto152;1;152;62;62;62;62;62;60;60;57;59;59;59;59;59;59;59;59;61;61;61;61;61;61;59;59;60;60;60;60;61;62;62;62;62;62;64;64;64;64;64;64;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;53.333333333333336;53.333333333333336;56.14035087719298;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;52.459016393442624;52.459016393442624;52.459016393442624;52.459016393442624;52.459016393442624;52.459016393442624;54.23728813559322;54.23728813559322;53.333333333333336;53.333333333333336;53.333333333333336;53.333333333333336;52.459016393442624;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;50.0;50.0;50.0;50.0;50.0;50.0
Pieza_01_foto153;1;153;60;60;60;60;60;60;64;64;64;64;64;64;61;61;64;65;65;65;65;65;65;65;65;66;66;67;67;68;68;68;68;68;68;68;68;68;68;67;67;67;53.333333333333336;53.333333333333336;53.333333333333336;53.333333333333336;53.333333333333336;53.333333333333336;50.0;50.0;50.0;50.0;50.0;50.0;52.459016393442624;52.459016393442624;50.0;49.23076923076923;49.23076923076923;49.23076923076923;49.23076923076923;49.23076923076923;49.23076923076923;49.23076923076923;49.23076923076923;48.484848484848484;48.484848484848484;47.76119402985075;47.76119402985075;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.76119402985075;47.76119402985075;47.76119402985075
Pieza_01_foto184;1;184;67;67;67;67;67;67;67;67;60;60;59;59;59;59;59;59;59;59;60;60;61;61;61;61;63;63;63;63;63;63;63;63;63;64;64;64;64;63;62;62;47.76119402985075;47.76119402985075;47.76119402985075;47.76119402985075;47.76119402985075;47.76119402985075;47.76119402985075;47.76119402985075;53.333333333333336;53.333333333333336;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;53.333333333333336;53.333333333333336;52.459016393442624;52.459016393442624;52.459016393442624;52.459016393442624;50.79365079365079;50.79365079365079;50.79365079365079;50.79365079365079;50.79365079365079;50.79365079365079;50.79365079365079;50.79365079365079;50.79365079365079;50.0;50.0;50.0;50.0;50.79365079365079;51.61290322580645;51.61290322580645
Pieza_01_foto185;1;185;58;58;58;58;59;59;59;55;55;55;54;54;55;55;55;54;54;59;60;60;60;60;62;62;62;62;59;59;59;61;61;61;61;60;58;58;58;62;62;62;55.172413793103445;55.172413793103445;55.172413793103445;55.172413793103445;54.23728813559322;54.23728813559322;54.23728813559322;58.18181818181818;58.18181818181818;58.18181818181818;59.25925925925926;59.25925925925926;58.18181818181818;58.18181818181818;58.18181818181818;59.25925925925926;59.25925925925926;54.23728813559322;53.333333333333336;53.333333333333336;53.333333333333336;53.333333333333336;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;54.23728813559322;54.23728813559322;54.23728813559322;52.459016393442624;52.459016393442624;52.459016393442624;52.459016393442624;53.333333333333336;55.172413793103445;55.172413793103445;55.172413793103445;51.61290322580645;51.61290322580645;51.61290322580645
Pieza_01_foto219;1;219;73;73;73;73;68;68;73;73;73;73;73;75;75;75;75;129;129;129;129;63;63;63;63;63;64;64;64;61;61;60;67;67;67;67;59;58;58;54;54;54;43.83561643835616;43.83561643835616;43.83561643835616;43.83561643835616;47.05882352941177;47.05882352941177;43.83561643835616;43.83561643835616;43.83561643835616;43.83561643835616;43.83561643835616;42.666666666666664;42.666666666666664;42.666666666666664;42.666666666666664;24.8062015503876;24.8062015503876;24.8062015503876;24.8062015503876;50.79365079365079;50.79365079365079;50.79365079365079;50.79365079365079;50.79365079365079;50.0;50.0;50.0;52.459016393442624;52.459016393442624;53.333333333333336;47.76119402985075;47.76119402985075;47.76119402985075;47.76119402985075;54.23728813559322;55.172413793103445;55.172413793103445;59.25925925925926;59.25925925925926;59.25925925925926
Pieza_01_foto255;1;255;67;67;67;67;68;68;68;68;68;75;75;75;75;71;69;65;64;64;65;67;67;67;71;71;71;68;61;61;61;58;58;57;55;55;62;62;62;62;59;59;47.76119402985075;47.76119402985075;47.76119402985075;47.76119402985075;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;42.666666666666664;42.666666666666664;42.666666666666664;42.666666666666664;45.070422535211264;46.3768115942029;49.23076923076923;50.0;50.0;49.23076923076923;47.76119402985075;47.76119402985075;47.76119402985075;45.070422535211264;45.070422535211264;45.070422535211264;47.05882352941177;52.459016393442624;52.459016393442624;52.459016393442624;55.172413793103445;55.172413793103445;56.14035087719298;58.18181818181818;58.18181818181818;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;54.23728813559322;54.23728813559322
Pieza_01_foto277;1;277;54;54;54;55;55;56;56;56;57;58;58;59;59;59;60;60;60;60;60;60;60;60;60;62;62;62;62;61;61;61;62;62;62;62;62;62;62;62;63;63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05296610169491525;0.05296610169491525;0.05296610169491525;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.8064516129032258;0.8064516129032258;0.8064516129032258;0.7560483870967742;0.4610655737704918;0.4610655737704918;0.4610655737704918;0.8064516129032258;0.8064516129032258;0.8064516129032258;0.8064516129032258;0.8064516129032258;0.8064516129032258;0.8064516129032258;0.8064516129032258;1.2400793650793651;1.2400793650793651
Pieza_01_foto295;1;295;129;129;129;129;126;120;120;120;56;56;58;58;59;65;65;65;65;58;58;58;57;57;114;114;114;114;114;113;111;111;54;59;59;59;59;59;75;94;94;94;24.8062015503876;24.8062015503876;24.8062015503876;24.8062015503876;25.396825396825395;26.666666666666668;26.666666666666668;26.666666666666668;57.142857142857146;57.142857142857146;55.172413793103445;55.172413793103445;54.23728813559322;49.23076923076923;49.23076923076923;49.23076923076923;49.23076923076923;55.172413793103445;55.172413793103445;55.172413793103445;56.14035087719298;56.14035087719298;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.07017543859649;28.31858407079646;28.82882882882883;28.82882882882883;59.25925925925926;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;42.666666666666664;34.04255319148936;34.04255319148936;34.04255319148936
Pieza_01_foto318;1;318;57;57;57;57;58;58;58;58;57;57;57;57;57;57;57;57;58;58;59;59;60;60;60;60;60;60;62;62;63;63;63;64;64;64;64;64;64;64;64;64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05296610169491525;0.05296610169491525;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.20833333333333334;0.8064516129032258;0.8064516129032258;1.2400793650793651;1.2400793650793651;1.2400793650793651;1.708984375;1.7578125;1.7578125;1.7578125;1.7578125;1.7578125;1.7578125;1.7578125;1.7578125
Pieza_01_foto319;1;319;91;91;91;91;91;86;86;86;89;89;89;89;82;67;67;67;71;79;79;79;82;83;83;83;83;83;83;83;86;90;90;90;90;89;88;88;89;89;89;89;7.726648351648351;7.726648351648351;7.726648351648351;7.726648351648351;5.1510989010989015;3.633720930232558;3.633720930232558;3.633720930232558;5.793539325842697;5.933988764044944;5.933988764044944;3.1601123595505616;1.1432926829268293;0.0;0.0;0.0;0.0;0.3560126582278481;0.3560126582278481;0.3560126582278481;1.3719512195121952;1.8448795180722892;1.8448795180722892;1.8448795180722892;1.8448795180722892;1.8448795180722892;1.8448795180722892;1.8448795180722892;3.379360465116279;6.111111111111111;6.805555555555555;6.805555555555555;6.631944444444445;5.477528089887641;5.113636363636363;5.113636363636363;5.933988764044944;5.933988764044944;5.933988764044944;5.933988764044944
Pieza_01_foto342;1;342;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;54;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926
Pieza_01_foto344;1;344;62;62;62;62;66;66;66;66;67;67;67;67;63;62;62;61;61;61;61;61;61;61;65;65;65;61;61;68;68;68;68;66;64;66;66;66;66;63;60;60;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;48.484848484848484;48.484848484848484;48.484848484848484;48.484848484848484;47.76119402985075;47.76119402985075;47.76119402985075;47.76119402985075;50.79365079365079;51.61290322580645;51.61290322580645;52.459016393442624;52.459016393442624;52.459016393442624;52.459016393442624;52.459016393442624;52.459016393442624;52.459016393442624;49.23076923076923;49.23076923076923;49.23076923076923;52.459016393442624;52.459016393442624;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;48.484848484848484;50.0;48.484848484848484;48.484848484848484;48.484848484848484;48.484848484848484;50.79365079365079;53.333333333333336;53.333333333333336
Pieza_01_foto368;1;368;56;56;57;59;59;68;68;68;64;63;63;63;63;62;62;63;63;63;63;63;63;66;66;66;66;62;60;57;57;58;58;58;58;61;64;64;64;65;65;65;0.0;0.0;0.0;0.05296610169491525;0.05296610169491525;4.595588235294118;4.595588235294118;3.9981617647058822;1.46484375;1.2400793650793651;1.2400793650793651;1.2400793650793651;0.9920634920634921;0.8064516129032258;0.8064516129032258;1.2400793650793651;1.2400793650793651;1.2400793650793651;1.2400793650793651;1.2400793650793651;1.2400793650793651;2.840909090909091;3.0303030303030303;3.0303030303030303;2.414772727272727;0.5040322580645161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4610655737704918;1.7578125;1.7578125;1.7578125;2.355769230769231;2.355769230769231;2.355769230769231
Pieza_01_foto369;1;369;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;81;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617;39.50617283950617
Pieza_01_foto38;1;38;54;54;56;56;60;60;60;60;59;59;59;59;58;59;61;61;63;63;64;64;74;74;74;74;74;74;74;74;71;61;62;64;64;64;64;63;65;66;66;66;59.25925925925926;59.25925925925926;57.142857142857146;57.142857142857146;53.333333333333336;53.333333333333336;53.333333333333336;53.333333333333336;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322;55.172413793103445;54.23728813559322;52.459016393442624;52.459016393442624;50.79365079365079;50.79365079365079;50.0;50.0;43.24324324324324;43.24324324324324;43.24324324324324;43.24324324324324;43.24324324324324;43.24324324324324;43.24324324324324;43.24324324324324;45.070422535211264;52.459016393442624;51.61290322580645;50.0;50.0;50.0;50.0;50.79365079365079;49.23076923076923;48.484848484848484;48.484848484848484;48.484848484848484
Pieza_01_foto39;1;39;69;69;69;69;69;62;62;62;57;57;59;68;68;69;69;69;67;66;65;65;68;68;68;68;66;66;71;73;73;73;67;67;67;67;69;70;70;70;70;70;46.3768115942029;46.3768115942029;46.3768115942029;46.3768115942029;46.3768115942029;51.61290322580645;51.61290322580645;51.61290322580645;56.14035087719298;56.14035087719298;54.23728813559322;47.05882352941177;47.05882352941177;46.3768115942029;46.3768115942029;46.3768115942029;47.76119402985075;48.484848484848484;49.23076923076923;49.23076923076923;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;48.484848484848484;48.484848484848484;45.070422535211264;43.83561643835616;43.83561643835616;43.83561643835616;47.76119402985075;47.76119402985075;47.76119402985075;47.76119402985075;46.3768115942029;45.714285714285715;45.714285714285715;45.714285714285715;45.714285714285715;45.714285714285715
Pieza_01_foto416;1;416;77;77;77;79;82;82;82;82;82;82;80;80;81;81;81;81;57;57;57;77;78;79;81;83;88;91;91;91;89;89;89;89;89;86;70;57;56;56;56;56;0.040584415584415584;0.040584415584415584;0.040584415584415584;0.3560126582278481;1.3719512195121952;1.3719512195121952;1.3719512195121952;1.3719512195121952;1.3719512195121952;0.9146341463414634;0.625;0.625;0.9645061728395061;0.9645061728395061;0.9645061728395061;0.0;0.0;0.0;0.0;0.040584415584415584;0.16025641025641027;0.3560126582278481;0.8101851851851852;1.6566265060240963;4.332386363636363;7.726648351648351;7.726648351648351;6.971153846153846;5.933988764044944;5.933988764044944;5.933988764044944;5.933988764044944;4.810393258426966;2.0348837209302326;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto437;1;437;53;53;52;52;53;54;54;54;55;55;55;55;66;90;90;90;90;90;62;62;62;62;62;64;65;70;77;77;77;77;75;72;72;67;67;67;66;64;64;64;60.37735849056604;60.37735849056604;61.53846153846154;61.53846153846154;60.37735849056604;59.25925925925926;59.25925925925926;59.25925925925926;58.18181818181818;58.18181818181818;58.18181818181818;58.18181818181818;48.484848484848484;35.55555555555556;35.55555555555556;35.55555555555556;35.55555555555556;35.55555555555556;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;50.0;49.23076923076923;45.714285714285715;41.55844155844156;41.55844155844156;41.55844155844156;41.55844155844156;42.666666666666664;44.44444444444444;44.44444444444444;47.76119402985075;47.76119402985075;47.76119402985075;48.484848484848484;50.0;50.0;50.0
Pieza_01_foto460;1;460;83;83;83;83;85;85;85;85;80;78;80;85;85;85;86;86;86;86;63;61;61;61;83;86;89;89;89;89;89;89;86;86;91;91;91;90;89;89;90;90;1.8448795180722892;1.8448795180722892;1.8448795180722892;1.8448795180722892;2.9779411764705883;2.9779411764705883;2.9779411764705883;1.5073529411764706;0.3125;0.16025641025641027;0.5078125;2.9779411764705883;2.9779411764705883;2.9779411764705883;3.3430232558139537;3.633720930232558;3.633720930232558;0.0;0.0;0.0;0.0;0.0;1.8448795180722892;3.052325581395349;5.86376404494382;5.933988764044944;5.933988764044944;5.933988764044944;5.933988764044944;4.950842696629214;3.633720930232558;3.633720930232558;7.726648351648351;7.726648351648351;7.657967032967033;6.319444444444445;5.933988764044944;5.933988764044944;6.805555555555555;6.805555555555555
Pieza_01_foto461;1;461;53;53;53;56;58;58;58;58;58;58;58;56;56;57;57;57;57;57;58;58;58;64;64;65;65;65;67;67;67;72;72;72;72;72;72;72;69;62;61;61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7578125;1.7578125;2.355769230769231;2.355769230769231;2.355769230769231;3.7779850746268657;3.7779850746268657;3.7779850746268657;7.638888888888889;8.506944444444445;8.506944444444445;8.506944444444445;8.506944444444445;8.506944444444445;7.465277777777778;2.6268115942028984;0.6048387096774194;0.4610655737704918;0.4610655737704918
Pieza_01_foto521;1;521;58;58;58;57;56;56;56;67;70;70;70;70;69;57;57;56;56;56;64;64;64;64;63;58;57;57;56;56;56;56;56;56;55;55;55;59;67;67;67;67;55.172413793103445;55.172413793103445;55.172413793103445;56.14035087719298;57.142857142857146;57.142857142857146;57.142857142857146;47.76119402985075;45.714285714285715;45.714285714285715;45.714285714285715;45.714285714285715;46.3768115942029;56.14035087719298;56.14035087719298;57.142857142857146;57.142857142857146;57.142857142857146;50.0;50.0;50.0;50.0;50.79365079365079;55.172413793103445;56.14035087719298;56.14035087719298;57.142857142857146;57.142857142857146;57.142857142857146;57.142857142857146;57.142857142857146;57.142857142857146;58.18181818181818;58.18181818181818;58.18181818181818;54.23728813559322;47.76119402985075;47.76119402985075;47.76119402985075;47.76119402985075
Pieza_01_foto522;1;522;60;60;60;60;61;61;61;55;55;55;55;61;61;65;65;65;65;58;53;53;53;75;75;81;81;81;59;59;57;57;57;57;56;55;55;56;59;59;59;59;53.333333333333336;53.333333333333336;53.333333333333336;53.333333333333336;52.459016393442624;52.459016393442624;52.459016393442624;58.18181818181818;58.18181818181818;58.18181818181818;58.18181818181818;52.459016393442624;52.459016393442624;49.23076923076923;49.23076923076923;49.23076923076923;49.23076923076923;55.172413793103445;60.37735849056604;60.37735849056604;60.37735849056604;42.666666666666664;42.666666666666664;39.50617283950617;39.50617283950617;39.50617283950617;54.23728813559322;54.23728813559322;56.14035087719298;56.14035087719298;56.14035087719298;56.14035087719298;57.142857142857146;58.18181818181818;58.18181818181818;57.142857142857146;54.23728813559322;54.23728813559322;54.23728813559322;54.23728813559322
Pieza_01_foto545;1;545;60;60;60;60;60;70;79;80;81;81;81;82;82;82;82;86;93;93;93;93;89;86;86;86;86;60;60;60;60;60;60;87;87;87;86;86;86;86;86;86;0.0;0.0;0.0;0.0;0.0;0.0;0.3560126582278481;0.625;0.9259259259259259;0.9645061728395061;0.9645061728395061;1.3719512195121952;1.3719512195121952;1.3719512195121952;1.3719512195121952;2.3255813953488373;9.375;9.711021505376344;9.711021505376344;8.971774193548388;4.564606741573034;3.633720930232558;3.633720930232558;3.633720930232558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.346264367816092;4.346264367816092;4.130747126436781;3.633720930232558;3.633720930232558;3.633720930232558;3.633720930232558;3.633720930232558;3.633720930232558
Pieza_01_foto76;1;76;58;58;58;58;60;60;60;63;65;65;65;63;63;63;64;65;65;65;68;68;69;69;69;70;70;70;70;69;69;69;69;68;68;73;73;73;73;73;73;73;55.172413793103445;55.172413793103445;55.172413793103445;55.172413793103445;53.333333333333336;53.333333333333336;53.333333333333336;50.79365079365079;49.23076923076923;49.23076923076923;49.23076923076923;50.79365079365079;50.79365079365079;50.79365079365079;50.0;49.23076923076923;49.23076923076923;49.23076923076923;47.05882352941177;47.05882352941177;46.3768115942029;46.3768115942029;46.3768115942029;45.714285714285715;45.714285714285715;45.714285714285715;45.714285714285715;46.3768115942029;46.3768115942029;46.3768115942029;46.3768115942029;47.05882352941177;47.05882352941177;43.83561643835616;43.83561643835616;43.83561643835616;43.83561643835616;43.83561643835616;43.83561643835616;43.83561643835616
Pieza_01_foto77;1;77;63;63;63;62;62;62;62;62;62;60;60;60;60;67;67;67;64;64;64;64;64;64;64;68;68;68;68;68;68;68;68;67;67;68;68;69;69;69;69;69;50.79365079365079;50.79365079365079;50.79365079365079;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;53.333333333333336;53.333333333333336;53.333333333333336;53.333333333333336;47.76119402985075;47.76119402985075;47.76119402985075;50.0;50.0;50.0;50.0;50.0;50.0;50.0;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.05882352941177;47.76119402985075;47.76119402985075;47.05882352941177;47.05882352941177;46.3768115942029;46.3768115942029;46.3768115942029;46.3768115942029;46.3768115942029
Pieza_01_foto98;1;98;69;69;69;66;66;66;65;64;62;61;61;61;61;59;59;63;63;63;63;63;62;61;61;61;61;60;59;59;57;57;57;57;56;55;55;52;52;52;51;51;5.480072463768116;5.480072463768116;3.9855072463768115;3.0303030303030303;3.0303030303030303;2.6515151515151514;2.2596153846153846;1.171875;0.6048387096774194;0.4610655737704918;0.4610655737704918;0.4610655737704918;0.15368852459016394;0.05296610169491525;0.05296610169491525;1.0912698412698412;1.2400793650793651;1.2400793650793651;1.2400793650793651;0.9920634920634921;0.6048387096774194;0.4610655737704918;0.4610655737704918;0.4610655737704918;0.3073770491803279;0.20833333333333334;0.05296610169491525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto028;2;28;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;98;98;98;99;100;108;108;108;108;108;108;108;108;108;108;108;108;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;32.6530612244898;32.6530612244898;32.6530612244898;32.323232323232325;32.0;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963;29.62962962962963
Pieza_02_foto066;2;66;65;65;65;65;64;62;62;62;65;65;75;76;76;77;79;79;80;81;82;85;85;85;85;85;86;86;86;86;85;85;85;85;85;85;85;85;85;85;85;85;49.23076923076923;49.23076923076923;49.23076923076923;49.23076923076923;50.0;51.61290322580645;51.61290322580645;51.61290322580645;49.23076923076923;49.23076923076923;42.666666666666664;42.10526315789474;42.10526315789474;41.55844155844156;40.50632911392405;40.50632911392405;40.0;39.50617283950617;39.02439024390244;37.64705882352941;37.64705882352941;37.64705882352941;37.64705882352941;37.64705882352941;37.2093023255814;37.2093023255814;37.2093023255814;37.2093023255814;37.64705882352941;37.64705882352941;37.64705882352941;37.64705882352941;37.64705882352941;37.64705882352941;37.64705882352941;37.64705882352941;37.64705882352941;37.64705882352941;37.64705882352941;37.64705882352941
Pieza_02_foto28;2;28;163;163;163;180;180;180;180;170;170;170;170;66;66;67;69;69;69;69;66;64;60;59;59;62;62;62;64;64;139;139;139;130;90;90;92;92;92;143;143;143;19.631901840490798;19.631901840490798;19.631901840490798;17.77777777777778;17.77777777777778;17.77777777777778;17.77777777777778;18.823529411764707;18.823529411764707;18.823529411764707;18.823529411764707;48.484848484848484;48.484848484848484;47.76119402985075;46.3768115942029;46.3768115942029;46.3768115942029;46.3768115942029;48.484848484848484;50.0;53.333333333333336;54.23728813559322;54.23728813559322;51.61290322580645;51.61290322580645;51.61290322580645;50.0;50.0;23.02158273381295;23.02158273381295;23.02158273381295;24.615384615384617;35.55555555555556;35.55555555555556;34.78260869565217;34.78260869565217;34.78260869565217;22.377622377622377;22.377622377622377;22.377622377622377
Pieza_02_foto66;2;66;81;81;81;81;80;79;79;79;79;79;79;79;80;80;80;80;79;79;79;79;79;76;76;75;74;74;72;71;71;69;66;61;56;56;56;62;62;62;62;62;7.561728395061729;7.561728395061729;7.561728395061729;7.523148148148148;6.09375;5.69620253164557;5.69620253164557;5.69620253164557;5.69620253164557;5.69620253164557;5.69620253164557;5.69620253164557;6.4453125;6.6015625;6.6015625;6.5234375;5.69620253164557;5.69620253164557;5.69620253164557;5.69620253164557;4.272151898734177;3.330592105263158;2.960526315789474;2.3333333333333335;2.0692567567567566;1.4780405405405406;0.8680555555555556;0.704225352112676;0.44014084507042256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_03_foto0113;3;113;76;76;76;56;56;60;67;72;72;72;72;70;70;70;70;71;74;74;74;74;74;74;74;72;72;71;71;71;71;72;72;72;72;69;66;63;63;63;63;63;42.10526315789474;42.10526315789474;42.10526315789474;57.142857142857146;57.142857142857146;53.333333333333336;47.76119402985075;44.44444444444444;44.44444444444444;44.44444444444444;44.44444444444444;45.714285714285715;45.714285714285715;45.714285714285715;45.714285714285715;45.070422535211264;43.24324324324324;43.24324324324324;43.24324324324324;43.24324324324324;43.24324324324324;43.24324324324324;43.24324324324324;44.44444444444444;44.44444444444444;45.070422535211264;45.070422535211264;45.070422535211264;45.070422535211264;44.44444444444444;44.44444444444444;44.44444444444444;44.44444444444444;46.3768115942029;48.484848484848484;50.79365079365079;50.79365079365079;50.79365079365079;50.79365079365079;50.79365079365079
Pieza_03_foto0138;3;138;82;82;83;84;86;86;86;86;85;84;84;82;82;82;81;79;55;55;72;72;72;69;64;64;64;76;76;76;76;75;75;62;62;62;62;62;62;38;38;38;39.02439024390244;39.02439024390244;38.55421686746988;38.095238095238095;37.2093023255814;37.2093023255814;37.2093023255814;37.2093023255814;37.64705882352941;38.095238095238095;38.095238095238095;39.02439024390244;39.02439024390244;39.02439024390244;39.50617283950617;40.50632911392405;58.18181818181818;58.18181818181818;44.44444444444444;44.44444444444444;44.44444444444444;46.3768115942029;50.0;50.0;50.0;42.10526315789474;42.10526315789474;42.10526315789474;42.10526315789474;42.666666666666664;42.666666666666664;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;51.61290322580645;84.21052631578948;84.21052631578948;84.21052631578948
