img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;h_41;h_42;h_43;h_44;h_45;h_46;h_47;h_48;h_49;h_50;h_51;h_52;h_53;h_54;h_55;h_56;h_57;h_58;h_59;h_60;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60
Pieza_05_foto208;5;208;278;278;278;278;278;279;280;281;281;281;281;281;281;280;279;258;258;258;258;258;224;224;224;224;224;225;225;225;226;226;226;226;226;226;228;229;229;229;229;229;229;306;306;306;306;306;306;306;306;306;306;306;306;306;306;306;306;306;306;306;7.553956834532374;7.553956834532374;7.553956834532374;7.553956834532374;7.553956834532374;7.526881720430108;7.5;7.473309608540926;7.473309608540926;7.473309608540926;7.473309608540926;7.473309608540926;7.473309608540926;7.5;7.526881720430108;8.13953488372093;8.13953488372093;8.13953488372093;8.13953488372093;8.13953488372093;9.375;9.375;9.375;9.375;9.375;9.333333333333334;9.333333333333334;9.333333333333334;9.29203539823009;9.29203539823009;9.29203539823009;9.29203539823009;9.29203539823009;9.29203539823009;9.210526315789474;9.170305676855895;9.170305676855895;9.170305676855895;9.170305676855895;9.170305676855895;9.170305676855895;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215;6.862745098039215
Pieza_05_foto234;5;234;95;95;95;95;95;95;66;66;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;67;67;94;94;94;94;94;98;98;98;98;98;97;93;93;93;93;93;93;22.105263157894736;22.105263157894736;22.105263157894736;22.105263157894736;22.105263157894736;22.105263157894736;31.818181818181817;31.818181818181817;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;32.30769230769231;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.34328358208955;31.34328358208955;22.340425531914892;22.340425531914892;22.340425531914892;22.340425531914892;22.340425531914892;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;21.649484536082475;22.580645161290324;22.580645161290324;22.580645161290324;22.580645161290324;22.580645161290324;22.580645161290324
Pieza_05_foto235;5;235;53;53;53;53;53;53;53;53;52;52;52;52;52;52;52;52;52;52;52;51;51;51;53;53;53;53;53;55;58;58;58;58;58;54;54;54;54;54;59;62;62;62;62;62;53;53;53;53;53;53;51;51;51;51;51;51;51;51;51;51;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;41.1764705882353;41.1764705882353;41.1764705882353;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;38.18181818181818;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;35.59322033898305;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;33.87096774193548;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353
Pieza_05_foto27;5;27;149;149;149;148;145;144;144;142;140;138;135;132;132;130;129;128;125;125;123;122;119;118;118;118;60;60;60;60;60;96;96;96;96;96;92;92;91;91;89;89;61;61;61;61;69;69;69;69;69;66;66;65;60;58;58;58;56;54;54;54;14.093959731543624;14.093959731543624;14.093959731543624;14.18918918918919;14.482758620689655;14.583333333333334;14.583333333333334;14.788732394366198;15.0;15.217391304347826;15.555555555555555;15.909090909090908;15.909090909090908;16.153846153846153;16.27906976744186;16.40625;16.8;16.8;17.073170731707318;17.21311475409836;17.647058823529413;17.796610169491526;17.796610169491526;17.796610169491526;35.0;35.0;35.0;35.0;35.0;21.875;21.875;21.875;21.875;21.875;22.82608695652174;22.82608695652174;23.076923076923077;23.076923076923077;23.59550561797753;23.59550561797753;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;30.434782608695652;30.434782608695652;30.434782608695652;30.434782608695652;30.434782608695652;31.818181818181817;31.818181818181817;32.30769230769231;35.0;36.206896551724135;36.206896551724135;36.206896551724135;37.5;38.888888888888886;38.888888888888886;38.888888888888886
Pieza_05_foto28;5;28;324;324;324;324;324;307;307;307;307;307;307;307;307;269;269;269;269;237;235;235;235;236;237;237;237;238;238;238;238;238;238;197;197;197;197;197;197;197;201;243;243;244;245;245;245;246;246;246;246;246;278;280;280;280;311;311;311;312;312;312;6.481481481481482;6.481481481481482;6.481481481481482;6.481481481481482;6.481481481481482;6.840390879478828;6.840390879478828;6.840390879478828;6.840390879478828;6.840390879478828;6.840390879478828;6.840390879478828;6.840390879478828;7.806691449814126;7.806691449814126;7.806691449814126;7.806691449814126;8.860759493670885;8.936170212765957;8.936170212765957;8.936170212765957;8.898305084745763;8.860759493670885;8.860759493670885;8.860759493670885;8.823529411764707;8.823529411764707;8.823529411764707;8.823529411764707;8.823529411764707;8.823529411764707;10.65989847715736;10.65989847715736;10.65989847715736;10.65989847715736;10.65989847715736;10.65989847715736;10.65989847715736;10.447761194029852;8.641975308641975;8.641975308641975;8.60655737704918;8.571428571428571;8.571428571428571;8.571428571428571;8.536585365853659;8.536585365853659;8.536585365853659;8.536585365853659;8.536585365853659;7.553956834532374;7.5;7.5;7.5;6.752411575562701;6.752411575562701;6.752411575562701;6.730769230769231;6.730769230769231;6.730769230769231
Pieza_05_foto4;5;4;105;105;105;105;105;105;105;105;105;105;99;99;97;94;93;93;93;93;93;84;84;83;76;76;76;76;76;76;76;71;70;70;70;70;70;70;61;58;58;56;50;50;50;50;48;46;44;44;44;44;44;44;44;44;44;34;34;25;24;24;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;21.21212121212121;21.21212121212121;21.649484536082475;22.340425531914892;22.580645161290324;22.580645161290324;22.580645161290324;22.580645161290324;22.580645161290324;25.0;25.0;25.301204819277107;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;29.577464788732396;30.0;30.0;30.0;30.0;30.0;30.0;34.42622950819672;36.206896551724135;36.206896551724135;37.5;42.0;42.0;42.0;42.0;43.75;45.65217391304348;47.72727272727273;47.72727272727273;47.72727272727273;47.72727272727273;47.72727272727273;47.72727272727273;47.72727272727273;47.72727272727273;47.72727272727273;61.76470588235294;61.76470588235294;84.0;87.5;87.5
Pieza_05_foto82;5;82;173;173;173;173;173;172;170;169;169;169;168;165;164;163;160;158;143;120;120;120;120;120;120;120;114;109;109;109;109;109;131;131;131;131;131;127;126;123;108;106;103;103;103;102;102;102;102;102;102;102;100;95;94;92;91;56;56;56;56;56;12.138728323699421;12.138728323699421;12.138728323699421;12.138728323699421;12.138728323699421;12.209302325581396;12.352941176470589;12.42603550295858;12.42603550295858;12.42603550295858;12.5;12.727272727272727;12.804878048780488;12.883435582822086;13.125;13.291139240506329;14.685314685314685;17.5;17.5;17.5;17.5;17.5;17.5;17.5;18.42105263157895;19.26605504587156;19.26605504587156;19.26605504587156;19.26605504587156;19.26605504587156;16.03053435114504;16.03053435114504;16.03053435114504;16.03053435114504;16.03053435114504;16.53543307086614;16.666666666666668;17.073170731707318;19.444444444444443;19.81132075471698;20.388349514563107;20.388349514563107;20.388349514563107;20.58823529411765;20.58823529411765;20.58823529411765;20.58823529411765;20.58823529411765;20.58823529411765;20.58823529411765;21.0;22.105263157894736;22.340425531914892;22.82608695652174;23.076923076923077;37.5;37.5;37.5;37.5;37.5
Pieza_06_foto0123;6;123;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334
Pieza_06_foto0142;6;142;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843;13.72549019607843
Pieza_06_foto0194;6;194;54;54;54;54;54;54;54;54;54;54;54;54;54;54;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;55;56;56;56;56;56;57;57;57;57;58;58;58;58;58;58;59;59;59;59;59;59;59;59;60;60;60;60;61;61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.078064012490242;0.078064012490242
Pieza_06_foto0213;6;213;62;62;62;60;54;54;54;55;55;55;55;55;58;58;58;58;58;58;62;62;62;62;62;61;61;61;61;61;61;61;61;61;61;62;62;62;62;62;61;61;60;53;53;53;53;53;53;53;53;58;64;64;64;66;66;66;66;54;54;54;0.30721966205837176;0.30721966205837176;0.07680491551459294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30721966205837176;0.30721966205837176;0.30721966205837176;0.30721966205837176;0.15360983102918588;0.078064012490242;0.078064012490242;0.078064012490242;0.078064012490242;0.078064012490242;0.078064012490242;0.078064012490242;0.078064012490242;0.078064012490242;0.078064012490242;0.30721966205837176;0.30721966205837176;0.30721966205837176;0.30721966205837176;0.15360983102918588;0.078064012490242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1904761904761905;1.1904761904761905;1.1904761904761905;2.5974025974025974;2.5974025974025974;2.5974025974025974;0.8658008658008658;0.0;0.0;0.0
Pieza_06_foto055;6;55;56;56;56;57;57;57;57;57;57;57;57;57;59;59;59;59;59;56;56;56;56;56;56;56;55;55;55;55;55;55;55;55;55;58;64;65;65;65;65;65;54;54;54;54;54;54;54;54;62;62;62;62;62;54;54;54;54;54;54;54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0416666666666667;1.8315018315018314;1.8315018315018314;1.8315018315018314;1.8315018315018314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30721966205837176;0.30721966205837176;0.30721966205837176;0.30721966205837176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_06_foto061;6;61;123;123;123;123;136;136;136;136;134;127;124;124;124;124;124;124;124;123;66;66;66;66;66;66;67;67;67;67;67;67;67;67;67;67;90;90;90;90;90;88;85;82;79;51;51;51;51;51;51;51;54;56;56;56;56;56;52;49;49;49;17.073170731707318;17.073170731707318;17.073170731707318;17.073170731707318;15.441176470588236;15.441176470588236;15.441176470588236;15.441176470588236;15.671641791044776;16.53543307086614;16.93548387096774;16.93548387096774;16.93548387096774;16.93548387096774;16.93548387096774;16.93548387096774;16.93548387096774;17.073170731707318;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.863636363636363;24.705882352941178;25.609756097560975;26.582278481012658;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;38.888888888888886;37.5;37.5;37.5;37.5;37.5;40.38461538461539;42.857142857142854;42.857142857142854;42.857142857142854
Pieza_06_foto123;6;123;144;144;144;144;138;137;137;135;133;133;132;130;129;127;125;123;109;109;109;109;109;111;111;111;111;111;106;103;100;98;97;94;92;90;89;86;79;79;79;78;77;74;59;59;54;52;51;49;49;49;49;49;49;49;48;47;45;43;28;28;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;15.217391304347826;15.328467153284672;15.328467153284672;15.555555555555555;15.789473684210526;15.789473684210526;15.909090909090908;16.153846153846153;16.27906976744186;16.53543307086614;16.8;17.073170731707318;19.26605504587156;19.26605504587156;19.26605504587156;19.26605504587156;19.26605504587156;18.91891891891892;18.91891891891892;18.91891891891892;18.91891891891892;18.91891891891892;19.81132075471698;20.388349514563107;21.0;21.428571428571427;21.649484536082475;22.340425531914892;22.82608695652174;23.333333333333332;23.59550561797753;24.41860465116279;26.582278481012658;26.582278481012658;26.582278481012658;26.923076923076923;27.272727272727273;28.37837837837838;35.59322033898305;35.59322033898305;38.888888888888886;40.38461538461539;41.1764705882353;42.857142857142854;42.857142857142854;42.857142857142854;42.857142857142854;42.857142857142854;42.857142857142854;42.857142857142854;43.75;44.680851063829785;46.666666666666664;48.83720930232558;75.0;75.0
Pieza_06_foto142;6;142;135;135;135;135;135;135;135;110;110;109;108;81;81;81;81;80;80;80;80;80;80;80;80;49;49;49;49;49;49;49;81;81;114;114;114;114;114;114;113;111;109;108;107;106;105;103;100;98;97;95;92;90;90;89;85;84;82;80;80;80;15.555555555555555;15.555555555555555;15.555555555555555;15.555555555555555;15.555555555555555;15.555555555555555;15.555555555555555;19.09090909090909;19.09090909090909;19.26605504587156;19.444444444444443;25.925925925925927;25.925925925925927;25.925925925925927;25.925925925925927;26.25;26.25;26.25;26.25;26.25;26.25;26.25;26.25;42.857142857142854;42.857142857142854;42.857142857142854;42.857142857142854;42.857142857142854;42.857142857142854;42.857142857142854;25.925925925925927;25.925925925925927;18.42105263157895;18.42105263157895;18.42105263157895;18.42105263157895;18.42105263157895;18.42105263157895;18.58407079646018;18.91891891891892;19.26605504587156;19.444444444444443;19.626168224299064;19.81132075471698;20.0;20.388349514563107;21.0;21.428571428571427;21.649484536082475;22.105263157894736;22.82608695652174;23.333333333333332;23.333333333333332;23.59550561797753;24.705882352941178;25.0;25.609756097560975;26.25;26.25;26.25
Pieza_06_foto194;6;194;58;58;58;57;57;57;57;61;61;61;61;61;61;61;67;67;67;67;67;58;55;55;55;55;55;54;54;54;54;53;53;52;52;52;52;52;53;53;53;53;53;52;52;52;52;52;52;51;51;51;51;51;51;51;51;51;51;51;51;51;36.206896551724135;36.206896551724135;36.206896551724135;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;31.34328358208955;36.206896551724135;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;39.62264150943396;39.62264150943396;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353
Pieza_06_foto213;6;213;53;53;53;54;64;64;64;64;61;61;61;58;58;58;59;60;60;60;60;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;58;59;59;59;59;59;56;56;55;55;55;55;55;55;55;55;55;56;56;56;57;59;59;39.62264150943396;39.62264150943396;39.62264150943396;38.888888888888886;32.8125;32.8125;32.8125;32.8125;34.42622950819672;34.42622950819672;34.42622950819672;36.206896551724135;36.206896551724135;36.206896551724135;35.59322033898305;35.0;35.0;35.0;35.0;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;36.206896551724135;35.59322033898305;35.59322033898305;35.59322033898305;35.59322033898305;35.59322033898305;37.5;37.5;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;38.18181818181818;37.5;37.5;37.5;36.8421052631579;35.59322033898305;35.59322033898305
Pieza_06_foto55;6;55;51;51;51;51;51;51;51;51;59;59;59;59;59;51;51;51;51;51;51;51;51;61;61;61;61;61;61;55;52;52;52;52;52;52;52;52;52;53;53;53;53;53;53;53;56;56;56;56;56;54;54;54;54;54;54;54;54;54;54;54;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;35.59322033898305;35.59322033898305;35.59322033898305;35.59322033898305;35.59322033898305;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;41.1764705882353;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;34.42622950819672;38.18181818181818;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;37.5;37.5;37.5;37.5;37.5;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886
Pieza_06_foto61;6;61;132;132;132;132;132;132;132;132;132;144;144;144;144;143;143;143;143;143;143;144;144;144;144;144;144;144;152;152;152;152;152;152;152;152;146;146;146;146;146;136;136;136;136;137;137;137;137;152;152;152;152;152;152;152;152;152;152;152;152;152;15.909090909090908;15.909090909090908;15.909090909090908;15.909090909090908;15.909090909090908;15.909090909090908;15.909090909090908;15.909090909090908;15.909090909090908;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.685314685314685;14.685314685314685;14.685314685314685;14.685314685314685;14.685314685314685;14.685314685314685;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;14.383561643835616;14.383561643835616;14.383561643835616;14.383561643835616;14.383561643835616;15.441176470588236;15.441176470588236;15.441176470588236;15.441176470588236;15.328467153284672;15.328467153284672;15.328467153284672;15.328467153284672;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421;13.81578947368421
Pieza_07_foto0;7;0;189;189;189;189;189;189;189;189;189;173;172;170;170;170;170;106;105;103;101;97;95;95;95;95;95;95;95;95;95;90;90;90;90;90;90;90;90;90;89;89;89;89;89;89;91;91;91;91;91;88;88;88;88;135;189;189;189;189;189;189;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;12.138728323699421;12.209302325581396;12.352941176470589;12.352941176470589;12.352941176470589;12.352941176470589;19.81132075471698;20.0;20.388349514563107;20.792079207920793;21.649484536082475;22.105263157894736;22.105263157894736;22.105263157894736;22.105263157894736;22.105263157894736;22.105263157894736;22.105263157894736;22.105263157894736;22.105263157894736;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.333333333333332;23.59550561797753;23.59550561797753;23.59550561797753;23.59550561797753;23.59550561797753;23.59550561797753;23.076923076923077;23.076923076923077;23.076923076923077;23.076923076923077;23.076923076923077;23.863636363636363;23.863636363636363;23.863636363636363;23.863636363636363;15.555555555555555;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111;11.11111111111111
Pieza_07_foto00;7;0;135;135;135;135;144;144;144;144;144;144;144;144;127;126;126;124;123;121;120;118;116;114;113;109;109;109;109;103;103;103;102;102;101;99;98;81;78;78;78;78;78;76;76;76;76;75;74;70;53;53;53;53;53;53;53;53;52;50;47;47;15.555555555555555;15.555555555555555;15.555555555555555;15.555555555555555;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;14.583333333333334;16.53543307086614;16.666666666666668;16.666666666666668;16.93548387096774;17.073170731707318;17.355371900826448;17.5;17.796610169491526;18.103448275862068;18.42105263157895;18.58407079646018;19.26605504587156;19.26605504587156;19.26605504587156;19.26605504587156;20.388349514563107;20.388349514563107;20.388349514563107;20.58823529411765;20.58823529411765;20.792079207920793;21.21212121212121;21.428571428571427;25.925925925925927;26.923076923076923;26.923076923076923;26.923076923076923;26.923076923076923;26.923076923076923;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;28.0;28.37837837837838;30.0;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;39.62264150943396;40.38461538461539;42.0;44.680851063829785;44.680851063829785
Pieza_07_foto01;7;1;279;279;279;278;278;278;278;277;275;273;257;257;257;257;257;257;257;256;255;250;245;245;245;245;245;244;241;240;238;235;234;231;225;224;223;222;220;219;217;213;213;212;210;209;207;205;204;200;196;195;195;194;193;189;187;186;185;184;184;184;7.526881720430108;7.526881720430108;7.526881720430108;7.553956834532374;7.553956834532374;7.553956834532374;7.553956834532374;7.581227436823105;7.636363636363637;7.6923076923076925;8.171206225680933;8.171206225680933;8.171206225680933;8.171206225680933;8.171206225680933;8.171206225680933;8.171206225680933;8.203125;8.235294117647058;8.4;8.571428571428571;8.571428571428571;8.571428571428571;8.571428571428571;8.571428571428571;8.60655737704918;8.71369294605809;8.75;8.823529411764707;8.936170212765957;8.974358974358974;9.090909090909092;9.333333333333334;9.375;9.417040358744394;9.45945945945946;9.545454545454545;9.58904109589041;9.67741935483871;9.859154929577464;9.859154929577464;9.90566037735849;10.0;10.047846889952153;10.144927536231885;10.24390243902439;10.294117647058824;10.5;10.714285714285714;10.76923076923077;10.76923076923077;10.824742268041238;10.880829015544041;11.11111111111111;11.229946524064172;11.290322580645162;11.35135135135135;11.41304347826087;11.41304347826087;11.41304347826087
Pieza_07_foto015;7;15;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;101;101;101;101;101;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;19.444444444444443;20.792079207920793;20.792079207920793;20.792079207920793;20.792079207920793;20.792079207920793
