img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25
Pieza_03_foto411;3;411;0.0;28.02220394736842;74.609375;95.99095394736842;100.0;0.0;46.13486842105263;100.0;100.0;100.0;0.0;44.120065789473685;100.0;100.0;100.0;0.0;8.881578947368421;100.0;100.0;100.0;0.0;28.680098684210527;79.48190789473684;48.78700657894737;74.21875
Pieza_03_foto412;3;412;0.0;53.414351851851855;12.037037037037036;62.84722222222222;42.21643518518518;1.880787037037037;100.0;96.81712962962963;97.43923611111111;100.0;0.0;97.36689814814815;100.0;100.0;100.0;0.0;85.19965277777777;100.0;100.0;100.0;0.0;56.4525462962963;86.83449074074075;100.0;77.03993055555556
Pieza_03_foto429;3;429;0.0;3.404017857142857;64.53683035714286;48.88392857142857;44.53125;35.88169642857143;50.279017857142854;83.95647321428571;100.0;100.0;0.0;16.685267857142858;45.591517857142854;100.0;100.0;0.0;2.1763392857142856;78.40401785714286;100.0;100.0;0.0;0.0;79.6875;59.5703125;53.90625
Pieza_03_foto430;3;430;81.58482142857143;95.08928571428571;100.0;100.0;100.0;14.35546875;81.48716517857143;37.290736607142854;77.91573660714286;35.10044642857143;0.0;63.61607142857143;0.0;9.835379464285714;3.4877232142857144;5.46875;68.359375;0.0;28.083147321428573;0.0;100.0;95.63337053571429;74.76283482142857;95.06138392857143;70.32645089285714
Pieza_03_foto444;3;444;0.0;0.0;6.606657608695652;55.078125;62.72078804347826;0.0;0.0;53.75339673913044;100.0;100.0;0.5095108695652174;40.302309782608695;99.30366847826087;100.0;100.0;1.0190217391304348;52.03804347826087;92.62907608695652;100.0;100.0;0.0;0.0;6.657608695652174;69.921875;57.421875
Pieza_03_foto445;3;445;0.0;17.20610119047619;100.0;97.24702380952381;91.05282738095238;0.0;36.886160714285715;100.0;100.0;100.0;0.0;24.23735119047619;100.0;100.0;100.0;0.0;43.191964285714285;100.0;100.0;100.0;0.0;6.026785714285714;52.994791666666664;97.99107142857143;100.0
Pieza_03_foto463;3;463;0.0;0.0;81.33680555555556;100.0;100.0;0.0;0.0;77.21354166666667;100.0;100.0;0.0;11.176215277777779;100.0;100.0;100.0;0.0;14.561631944444445;100.0;100.0;100.0;0.0;3.7109375;98.48090277777777;100.0;100.0
Pieza_03_foto464;3;464;0.0;5.6884765625;92.8955078125;100.0;100.0;0.0;6.6650390625;93.7744140625;100.0;100.0;0.0;29.052734375;98.388671875;100.0;100.0;0.0;31.7626953125;99.560546875;96.484375;99.7802734375;0.0;21.484375;96.875;75.0;98.4375
Pieza_03_foto483;3;483;0.0;0.0;19.28125;3.46875;0.0;0.0;56.8125;99.453125;95.21875;93.484375;0.0;79.328125;100.0;100.0;100.0;0.0;64.5;100.0;100.0;100.0;0.0;54.328125;100.0;91.953125;56.765625
Pieza_03_foto484;3;484;0.0;0.0;21.83388157894737;46.09375;52.34375;0.0;0.0;75.98684210526316;100.0;100.0;0.0;15.625;93.62664473684211;100.0;100.0;0.0;25.370065789473685;100.0;100.0;100.0;0.0;26.398026315789473;89.0625;100.0;100.0
Pieza_03_foto501;3;501;0.0;0.0;43.26171875;79.00390625;100.0;3.1684027777777777;71.84244791666667;97.34157986111111;100.0;100.0;8.072916666666666;100.0;100.0;100.0;93.19661458333333;9.711371527777779;100.0;100.0;100.0;58.49609375;7.497829861111111;80.09982638888889;86.55598958333333;30.967881944444443;92.37196180555556
Pieza_03_foto502;3;502;0.0;14.735243055555555;97.43923611111111;53.298611111111114;52.34375;0.0;41.970486111111114;100.0;100.0;100.0;0.0;38.020833333333336;81.16319444444444;100.0;100.0;0.0;3.2552083333333335;45.768229166666664;89.75694444444444;100.0;0.0;37.78211805555556;83.50694444444444;68.75;96.59288194444444
Pieza_03_foto518;3;518;0.0;4.255756578947368;31.332236842105264;56.640625;48.25246710526316;0.0;10.958059210526315;98.49917763157895;100.0;100.0;0.0;43.83223684210526;100.0;100.0;100.0;0.0;39.041940789473685;100.0;100.0;71.50493421052632;0.0;14.226973684210526;84.53947368421052;100.0;100.0
Pieza_03_foto519;3;519;0.0;2.24609375;33.6181640625;41.40625;41.40625;0.0;11.9873046875;100.0;100.0;100.0;0.0;15.7470703125;100.0;100.0;100.0;0.0;21.1181640625;100.0;100.0;100.0;0.0;25.9765625;100.0;100.0;100.0
Pieza_03_foto533;3;533;0.0;14.111328125;99.072265625;73.4130859375;61.328125;0.0;33.4228515625;100.0;100.0;100.0;0.0;31.6650390625;100.0;100.0;100.0;0.0;25.0;100.0;100.0;100.0;0.0;36.6943359375;100.0;100.0;100.0
Pieza_03_foto592;3;592;100.0;100.0;100.0;72.65625;32.03125;78.90625;88.134765625;100.0;41.162109375;0.0;0.0;21.4599609375;79.1259765625;25.244140625;0.0;46.484375;55.46875;82.5439453125;18.408203125;0.0;37.890625;62.8173828125;89.501953125;81.5673828125;39.0625
Pieza_03_foto593;3;593;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.35197368421052;41.96134868421053;25.0;100.0;100.0;67.4342105263158;0.0;0.0;100.0;100.0;75.88404605263158;31.661184210526315;0.0;100.0;100.0;77.54934210526316;80.38651315789474;95.3125
Pieza_03_foto594;3;594;0.0;0.0;31.0546875;44.775390625;44.921875;44.140625;38.5009765625;89.013671875;100.0;100.0;9.765625;9.4970703125;80.46875;100.0;100.0;47.265625;59.08203125;100.0;97.7294921875;87.890625;0.0;5.419921875;33.0322265625;33.935546875;0.0
Pieza_03_foto595;3;595;71.09375;71.09375;74.78298611111111;69.24913194444444;64.453125;37.890625;52.84288194444444;100.0;100.0;100.0;35.98090277777778;25.846354166666668;96.22395833333333;19.35763888888889;14.453125;33.11631944444444;22.22222222222222;86.15451388888889;35.15625;1.0850694444444444;59.765625;72.50434027777777;100.0;89.04079861111111;68.33767361111111
Pieza_03_foto596;3;596;0.0;0.0;0.0;0.0;0.0;0.0;47.879464285714285;40.401785714285715;0.0;0.0;8.203125;94.64285714285714;90.51339285714286;73.4375;73.4375;11.858258928571429;100.0;76.59040178571429;42.7734375;35.9375;3.6551339285714284;18.75;3.3482142857142856;0.0;0.0
Pieza_03_foto60;3;60;0.0;0.0;28.90625;70.0657894736842;67.1875;0.0;0.0;67.3314144736842;100.0;100.0;0.0;0.7606907894736842;93.70888157894737;100.0;100.0;0.0;20.682565789473685;98.47861842105263;100.0;100.0;0.0;33.34703947368421;100.0;100.0;100.0
Pieza_03_foto61;3;61;0.0;0.0;77.0;74.4375;50.0;0.0;9.84375;88.578125;60.46875;91.40625;0.0;34.015625;89.9375;100.0;100.0;0.0;81.609375;100.0;100.0;100.0;3.046875;96.53125;100.0;100.0;100.0
Pieza_03_foto74;3;74;0.0;0.0;84.31919642857143;31.26860119047619;22.023809523809526;1.6741071428571428;63.671875;94.41964285714286;97.32142857142857;94.97767857142857;69.12202380952381;93.75;96.72619047619048;100.0;100.0;87.36979166666667;36.81175595238095;85.3422619047619;100.0;100.0;0.0;17.819940476190474;58.426339285714285;71.26116071428571;100.0
Pieza_03_foto75;3;75;0.0;0.13950892857142858;58.858816964285715;16.796875;4.547991071428571;0.0;23.563058035714285;100.0;34.90513392857143;70.18694196428571;0.0;54.63169642857143;100.0;100.0;31.947544642857142;0.0;82.26841517857143;100.0;100.0;86.60714285714286;0.0;82.89620535714286;22.572544642857142;31.877790178571427;22.474888392857142
Pieza_03_foto86;3;86;0.0;46.354166666666664;76.46949404761905;63.20684523809524;7.8125;0.0;57.51488095238095;100.0;84.74702380952381;84.84002976190476;0.0;6.808035714285714;98.58630952380952;99.62797619047619;99.62797619047619;0.0;45.77752976190476;51.320684523809526;98.95833333333333;100.0;0.0;46.298363095238095;41.964285714285715;62.90922619047619;70.703125
Pieza_03_foto87;3;87;0.0;34.5630787037037;86.25578703703704;88.94675925925925;2.879050925925926;0.0;58.839699074074076;29.34027777777778;23.640046296296298;0.0;0.0;86.80555555555556;30.497685185185187;17.766203703703702;0.0;0.0;66.69560185185185;0.0;0.0;9.635416666666666;0.0;32.19039351851852;1.0850694444444444;0.0;0.0
Pieza_03_foto94;3;94;0.341796875;2.74658203125;9.4482421875;43.42041015625;58.4716796875;7.8125;76.7333984375;67.8955078125;46.61865234375;100.0;0.0;85.9130859375;100.0;100.0;100.0;0.0;60.7421875;100.0;100.0;100.0;0.0;21.30126953125;40.9423828125;37.255859375;69.83642578125
Pieza_03_foto99;3;99;0.0;11.12060546875;36.03515625;59.0576171875;100.0;0.0;60.21728515625;79.89501953125;97.27783203125;100.0;11.63330078125;88.4521484375;58.0810546875;91.8212890625;100.0;2.197265625;58.2275390625;68.07861328125;72.64404296875;98.9013671875;22.69287109375;62.20703125;34.46044921875;0.0;39.4287109375
Pieza_04_foto105;4;105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1494140625;30.46875;0.0;0.0;52.2216796875;67.28515625;100.0;31.8115234375;0.0
Pieza_04_foto106;4;106;0.0;5.794270833333333;42.76258680555556;48.48090277777778;88.83463541666667;9.27734375;74.95659722222223;84.66796875;66.97048611111111;0.0;30.088975694444443;63.57421875;77.45225694444444;39.53993055555556;0.0;7.877604166666667;50.130208333333336;39.30121527777778;60.49262152777778;0.0;27.78862847222222;31.532118055555557;67.02473958333333;83.35503472222223;2.2786458333333335
Pieza_04_foto11;4;11;0.0;0.0;0.0;0.703125;17.578125;0.0;12.71875;24.703125;81.09375;100.0;0.0;53.921875;95.859375;99.25;90.625;0.0;0.0;54.46875;94.90625;71.484375;0.0;0.0;0.0;15.78125;6.640625
Pieza_04_foto116;4;116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.529017857142857;70.06138392857143;73.21428571428571;11.662946428571429
Pieza_04_foto12;4;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.3113425925926;37.84722222222222;0.0;0.0;47.439236111111114;67.36111111111111;77.92245370370371;0.0;0.0;59.765625;49.88425925925926;42.751736111111114;0.5931712962962963;0.0;0.0;0.0;30.541087962962962;6.597222222222222
Pieza_04_foto130;4;130;40.69767441860465;41.08829941860465;67.23292151162791;45.430595930232556;39.52579941860465;24.0734011627907;2.9069767441860463;26.308139534883722;19.122456395348838;23.428415697674417;30.53234011627907;80.56867732558139;4.178779069767442;25.109011627906977;18.1140988372093;34.547601744186046;100.0;64.93459302325581;34.71111918604651;8.402979651162791;5.350654069767442;72.82885174418605;90.10719476744185;69.32231104651163;0.45421511627906974
Pieza_04_foto131;4;131;25.111607142857142;93.05245535714286;85.9375;11.579241071428571;0.0;5.6640625;26.925223214285715;22.65625;1.2555803571428572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto143;4;143;0.0;0.0;44.614955357142854;50.948660714285715;53.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto154;4;154;0.0;8.203125;46.484375;64.892578125;100.0;50.0;69.6044921875;78.515625;83.447265625;84.375;100.0;100.0;100.0;12.5;18.75;100.0;100.0;79.7607421875;2.490234375;0.0;100.0;72.1435546875;5.4443359375;0.0;0.0
Pieza_04_foto155;4;155;0.0;10.759320175438596;2.8782894736842106;19.72313596491228;90.30975877192982;34.86156798245614;83.27850877192982;71.25137061403508;50.35635964912281;100.0;56.859923245614034;36.76672149122807;100.0;51.56935307017544;100.0;3.5978618421052633;72.00520833333333;94.42845394736842;62.57538377192982;100.0;0.0;71.07319078947368;51.06907894736842;23.14281798245614;77.33004385964912
Pieza_04_foto168;4;168;23.3125;68.546875;0.0;74.953125;40.234375;30.46875;13.375;0.0;52.46875;0.0;0.0;19.953125;0.828125;0.0;0.0;10.34375;68.21875;0.734375;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto179;4;179;56.808035714285715;37.44419642857143;4.380580357142857;0.08370535714285714;0.0;31.25;42.075892857142854;64.0625;43.80580357142857;33.203125;38.28125;40.122767857142854;35.267857142857146;36.66294642857143;40.234375;17.96875;46.177455357142854;61.328125;0.0;0.0;0.0;0.0;0.0;25.753348214285715;49.21875
Pieza_04_foto182;4;182;0.0;53.84908536585366;98.27553353658537;29.27782012195122;92.1970274390244;10.089557926829269;87.34756097560975;90.90129573170732;100.0;100.0;41.80640243902439;92.5685975609756;72.5514481707317;100.0;100.0;11.137576219512194;74.08536585365853;81.7358993902439;100.0;100.0;0.0;8.955792682926829;5.249618902439025;59.97522865853659;78.6204268292683
Pieza_04_foto183;4;183;57.03125;71.875;80.14322916666667;84.30989583333333;78.94965277777777;100.0;100.0;59.375;12.5;0.0;100.0;100.0;58.7890625;22.24392361111111;54.296875;100.0;100.0;100.0;84.20138888888889;64.453125;83.984375;58.11631944444444;50.412326388888886;85.85069444444444;61.111111111111114
Pieza_04_foto33;4;33;0.0;2.7099609375;62.158203125;54.0283203125;28.7109375;0.0;12.20703125;32.2998046875;0.6103515625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.51953125;26.0009765625;43.3349609375;0.0;0.0;36.23046875;90.9423828125;0.0;23.681640625
Pieza_04_foto34;4;34;0.0;4.241071428571429;43.359375;43.359375;90.68080357142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8649553571428571;32.449776785714285;35.546875;56.30580357142857;0.0;10.3515625;40.541294642857146;20.033482142857142;59.737723214285715
Pieza_04_foto56;4;56;0.0;0.0;0.0;0.0;0.0;17.1875;0.5859375;0.0;0.0;0.0;69.140625;49.392361111111114;60.9375;31.98784722222222;6.640625;40.234375;51.86631944444444;99.39236111111111;80.72916666666667;67.96875;0.0;0.1953125;0.9114583333333334;0.0;0.0
Pieza_04_foto57;4;57;17.408854166666668;51.171875;23.0859375;95.5859375;8.528645833333334;19.0234375;37.721354166666664;2.1223958333333335;9.778645833333334;1.875;0.0;0.0;0.0;0.0;0.0;0.0;48.606770833333336;0.0;60.6640625;0.0;1.3151041666666667;91.18489583333333;84.24479166666667;37.799479166666664;0.0
Pieza_05_foto0;5;0;0.0;0.0;0.0;0.0;0.0;0.0;21.044921875;24.0478515625;0.6103515625;0.0;0.0;33.7890625;97.5830078125;3.7109375;0.0;0.0;3.759765625;97.1435546875;35.15625;6.640625;0.0;0.0;86.083984375;73.92578125;23.3642578125
Pieza_05_foto10;5;10;41.015625;41.015625;90.0390625;100.0;100.0;19.921875;27.5390625;99.1943359375;26.26953125;4.296875;17.96875;29.3701171875;97.9248046875;28.22265625;0.0;100.0;100.0;100.0;61.474609375;41.796875;100.0;100.0;100.0;100.0;100.0
Pieza_05_foto101;5;101;0.0;38.71299342105263;87.5;55.5921052631579;0.0;0.0;1.850328947368421;6.352796052631579;2.6110197368421053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto102;5;102;1.1574074074074074;41.550925925925924;12.934027777777779;71.71585648148148;4.282407407407407;2.34375;65.69733796296296;70.08101851851852;94.9363425925926;0.0;0.0;0.0;39.395254629629626;80.70023148148148;0.0;0.0;0.0;59.910300925925924;64.56886574074075;0.0;0.0;0.0;42.10069444444444;1.4178240740740742;0.0
Pieza_05_foto103;5;103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.7626953125;30.1025390625;0.0;0.0;82.5439453125;82.12890625;100.0;26.6357421875;0.0
Pieza_05_foto104;5;104;0.0;41.38926630434783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.11752717391305;11.379076086956522;55.400815217391305;0.0;53.65149456521739;67.1875;48.046875;88.14538043478261;1.4436141304347827
Pieza_05_foto105;5;105;0.0;32.36607142857143;7.068452380952381;85.02604166666667;2.4925595238095237;0.0;29.464285714285715;49.64657738095238;80.46875;0.0;0.0;34.82142857142857;57.589285714285715;67.05729166666667;0.78125;0.0;0.0;30.673363095238095;100.0;100.0;0.0;0.0;39.13690476190476;64.69494047619048;34.765625
Pieza_05_foto106;5;106;38.51902173913044;68.2914402173913;89.0625;81.35190217391305;0.0;100.0;99.16779891304348;7.8125;3.464673913043478;0.0;64.84375;59.45991847826087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto11;5;11;3.5714285714285716;59.305245535714285;0.0;0.0;0.0;7.533482142857143;60.714285714285715;0.0;6.277901785714286;2.5111607142857144;25.153459821428573;64.78794642857143;0.0;33.0078125;8.035714285714286;100.0;96.10770089285714;27.859933035714285;0.0;24.400111607142858;17.96875;94.50334821428571;27.34375;0.0;16.11328125
Pieza_05_foto110;5;110;0.0;0.0;80.322265625;100.0;33.837890625;0.0;16.2353515625;96.533203125;100.0;12.6953125;0.0;41.2109375;90.0634765625;54.1259765625;7.6904296875;39.84375;88.6962890625;56.15234375;0.0;0.0;100.0;100.0;48.095703125;0.0;0.0
Pieza_05_foto111;5;111;100.0;100.0;88.83928571428571;60.88169642857143;0.0;100.0;100.0;24.739583333333332;4.6875;0.0;100.0;100.0;60.546875;35.379464285714285;0.0;100.0;100.0;84.50520833333333;60.60267857142857;16.238839285714285;100.0;100.0;20.517113095238095;68.86160714285714;61.30952380952381
Pieza_05_foto112;5;112;99.16666666666667;98.75;100.0;57.916666666666664;4.986979166666667;70.33854166666667;59.21875;47.317708333333336;36.341145833333336;0.0;45.065104166666664;67.52604166666667;100.0;68.59375;0.0;100.0;100.0;92.6171875;9.388020833333334;0.0;51.927083333333336;84.3359375;34.322916666666664;0.0;0.0
Pieza_05_foto113;5;113;71.37536337209302;94.05886627906976;18.83175872093023;5.114462209302325;10.356104651162791;32.49454941860465;4.896438953488372;0.0;0.0;0.0;0.0;35.546875;0.0;4.941860465116279;0.0;42.578125;69.59484011627907;19.7765261627907;55.21438953488372;17.478197674418606;37.227470930232556;47.828851744186046;2.0530523255813953;72.94694767441861;47.62899709302326
Pieza_05_foto114;5;114;0.0;0.0;62.087673611111114;100.0;100.0;0.0;0.0;76.73611111111111;52.82118055555556;38.671875;0.0;1.5407986111111112;94.44444444444444;7.573784722222222;0.0;0.0;18.858506944444443;84.04947916666667;0.0;0.0;0.0;54.817708333333336;51.736111111111114;0.0;0.0
Pieza_05_foto115;5;115;73.6328125;98.2109375;48.109375;45.0625;0.0;60.6953125;99.3359375;0.953125;3.84375;0.0;38.65625;84.7265625;42.9375;25.8046875;0.0;90.3515625;100.0;86.0390625;38.8203125;24.109375;51.328125;100.0;85.6171875;18.15625;45.828125
Pieza_05_foto117;5;117;100.0;100.0;73.45610119047619;0.0;0.0;100.0;100.0;62.648809523809526;0.0;0.0;100.0;100.0;51.87872023809524;2.5855654761904763;0.0;100.0;100.0;100.0;82.32886904761905;0.0;100.0;100.0;96.57738095238095;36.588541666666664;0.0
Pieza_05_foto118;5;118;100.0;100.0;47.9235197368421;0.0;0.0;100.0;100.0;64.04194078947368;3.700657894736842;0.0;100.0;100.0;100.0;42.14638157894737;0.0;100.0;100.0;100.0;10.978618421052632;0.0;100.0;100.0;100.0;43.56496710526316;0.0
Pieza_05_foto119;5;119;100.0;100.0;100.0;96.19140625;98.4130859375;100.0;100.0;100.0;26.2451171875;39.74609375;100.0;100.0;100.0;51.3671875;16.015625;100.0;100.0;100.0;90.625;52.734375;100.0;100.0;100.0;100.0;100.0
Pieza_05_foto12;5;12;17.59982638888889;81.59722222222223;88.88888888888889;0.0;0.0;25.62934027777778;77.43055555555556;94.27083333333333;25.911458333333332;0.0;23.502604166666668;100.0;100.0;12.434895833333334;0.0;27.95138888888889;100.0;96.85329861111111;0.0;0.0;4.188368055555555;87.26128472222223;99.08854166666667;1.6927083333333333;0.0
Pieza_05_foto120;5;120;32.46527777777778;46.44097222222222;22.981770833333332;27.669270833333332;100.0;0.0;0.0;0.0;0.2604166666666667;1.171875;0.0;7.400173611111111;67.62152777777777;31.09809027777778;0.0;63.541666666666664;19.986979166666668;100.0;90.234375;80.46875;100.0;100.0;100.0;100.0;100.0
Pieza_05_foto121;5;121;33.01809210526316;0.0;47.36842105263158;71.71052631578948;47.676809210526315;0.0;0.0;48.5608552631579;100.0;100.0;0.0;0.0;69.26398026315789;100.0;100.0;0.0;0.9457236842105263;90.625;26.62417763157895;32.421875;0.0;29.15296052631579;73.9720394736842;0.0;0.0
Pieza_05_foto122;5;122;0.0;45.033482142857146;77.5297619047619;34.523809523809526;12.5;9.375;93.69419642857143;100.0;99.96279761904762;79.37127976190476;100.0;75.13020833333333;10.546875;0.7068452380952381;0.0;100.0;32.533482142857146;0.0;0.0;0.0;63.113839285714285;9.709821428571429;0.0;0.0;0.0
Pieza_05_foto123;5;123;100.0;100.0;100.0;88.578125;43.0625;100.0;98.671875;26.46875;46.59375;0.0;100.0;80.59375;4.890625;10.15625;0.0;100.0;100.0;100.0;93.859375;89.859375;87.484375;34.65625;100.0;77.671875;60.859375
Pieza_05_foto124;5;124;100.0;100.0;100.0;71.10523897058823;19.94485294117647;100.0;100.0;100.0;88.5454963235294;5.6640625;100.0;100.0;100.0;30.824908088235293;0.0;100.0;98.38005514705883;53.607536764705884;0.06893382352941177;0.0;95.72610294117646;45.025275735294116;0.0;0.0;0.0
Pieza_05_foto125;5;125;100.0;21.829044117647058;0.1953125;95.30101102941177;100.0;97.34604779411765;3.170955882352941;17.417279411764707;100.0;100.0;92.58961397058823;4.021139705882353;61.53492647058823;100.0;100.0;32.1920955882353;44.255514705882355;85.30560661764706;100.0;72.48391544117646;0.0;85.48943014705883;62.557444852941174;94.19806985294117;30.721507352941178
Pieza_05_foto128;5;128;0.0;3.955078125;34.375;45.3857421875;18.0908203125;0.0;6.25;100.0;100.0;25.7080078125;0.0;6.73828125;100.0;100.0;16.8701171875;0.0;24.0478515625;92.8466796875;32.03125;3.759765625;0.0;39.501953125;50.927734375;0.0;0.0
Pieza_05_foto129;5;129;100.0;100.0;38.783482142857146;6.138392857142857;0.0;100.0;91.46205357142857;44.363839285714285;6.333705357142857;0.0;100.0;100.0;98.27008928571429;54.129464285714285;0.0;49.609375;48.38169642857143;16.517857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto130;5;130;98.828125;98.974609375;100.0;51.123046875;47.314453125;0.0;14.4775390625;100.0;7.3974609375;0.0;50.0;56.25;100.0;2.4169921875;0.0;51.5625;61.2060546875;100.0;8.0810546875;0.0;100.0;72.265625;98.2666015625;25.146484375;0.0
Pieza_05_foto131;5;131;0.0;7.742059426229508;13.069928278688524;52.6063012295082;0.0;0.0;27.74077868852459;37.05174180327869;28.125;0.0;13.242827868852459;44.787397540983605;18.85886270491803;18.70517418032787;0.0;5.097336065573771;63.99205942622951;32.338627049180324;5.795338114754099;15.304815573770492;61.82761270491803;74.25076844262296;54.252049180327866;0.0;31.743084016393443
Pieza_05_foto132;5;132;0.0;0.0;6.361607142857143;65.58314732142857;10.965401785714286;0.0;16.2109375;86.90011160714286;56.375558035714285;28.836495535714285;6.682477678571429;52.19029017857143;91.19698660714286;26.409040178571427;41.768973214285715;11.104910714285714;72.71205357142857;76.92522321428571;100.0;70.21484375;3.02734375;43.150111607142854;47.670200892857146;90.0390625;78.48772321428571
Pieza_05_foto133;5;133;0.0;0.0;42.27430555555556;100.0;100.0;0.0;0.0;57.66059027777778;100.0;100.0;0.0;0.0;78.55902777777777;100.0;100.0;44.921875;3.3637152777777777;96.2890625;100.0;100.0;4.665798611111111;19.70486111111111;100.0;100.0;42.49131944444444
Pieza_05_foto134;5;134;40.625;94.4633152173913;47.65625;88.70584239130434;28.99116847826087;0.0;85.10529891304348;0.0;90.67595108695652;55.078125;0.0;72.24864130434783;14.53804347826087;87.02445652173913;19.140625;0.0;62.09239130434783;50.16983695652174;93.07065217391305;100.0;0.0;60.83559782608695;73.02989130434783;50.78125;69.66711956521739
Pieza_05_foto138;5;138;62.7025462962963;92.70833333333333;54.788773148148145;32.320601851851855;0.0;24.04513888888889;71.61458333333333;23.958333333333332;0.0;0.0;9.895833333333334;54.80324074074074;14.916087962962964;0.0;0.0;1.5190972222222223;94.79166666666667;89.87268518518519;49.21875;0.0;46.585648148148145;100.0;49.97106481481482;0.23148148148148148;0.0
Pieza_05_foto139;5;139;100.0;100.0;51.08695652173913;61.260190217391305;0.0;100.0;100.0;8.322010869565217;0.0;0.0;100.0;100.0;13.111413043478262;15.777853260869565;0.0;100.0;83.08423913043478;27.751358695652176;83.47486413043478;0.0;61.31114130434783;52.83627717391305;53.37975543478261;99.33763586956522;56.55570652173913
Pieza_05_foto14;5;14;100.0;70.068359375;49.4140625;88.5498046875;0.0;100.0;100.0;100.0;41.40625;0.0;81.640625;81.640625;98.8525390625;20.751953125;0.0;43.359375;43.359375;96.4599609375;23.7548828125;0.0;100.0;100.0;100.0;33.30078125;30.2490234375
Pieza_05_foto140;5;140;86.66087962962963;100.0;98.16261574074075;83.83969907407408;39.10590277777778;88.36805555555556;66.29050925925925;53.24074074074074;9.736689814814815;0.0;85.40219907407408;33.51417824074074;5.367476851851852;0.0;0.0;97.10648148148148;93.12065972222223;57.49421296296296;62.557870370370374;25.202546296296298;24.283854166666668;93.61979166666667;72.43200231481481;36.154513888888886;9.20138888888889
Pieza_05_foto141;5;141;100.0;19.548233695652176;0.0;78.34578804347827;0.0;100.0;58.25407608695652;11.480978260869565;79.92527173913044;0.0;100.0;100.0;32.744565217391305;14.31725543478261;0.0;100.0;100.0;100.0;65.0475543478261;14.14741847826087;90.8118206521739;18.359375;39.67391304347826;93.58016304347827;88.23029891304348
Pieza_05_foto142;5;142;28.061810661764707;14.510569852941176;93.5546875;90.89499080882354;59.59903492647059;57.85845588235294;53.825827205882355;99.42555147058823;92.16452205882354;5.233226102941177;94.7265625;100.0;89.63120404411765;55.34811580882353;0.0;82.14613970588235;98.90854779411765;96.81755514705883;11.793428308823529;0.0;45.39866727941177;34.294577205882355;19.89889705882353;0.0;0.0
Pieza_05_foto143;5;143;0.0;22.94921875;64.9658203125;64.5751953125;72.314453125;0.0;9.9853515625;24.609375;24.51171875;31.54296875;0.0;0.4638671875;46.7529296875;86.81640625;32.421875;0.0;19.287109375;86.0595703125;60.0830078125;90.33203125;45.3125;62.744140625;97.16796875;64.8681640625;94.091796875
Pieza_05_foto144;5;144;37.921875;44.53125;50.78125;92.125;100.0;81.640625;74.828125;95.78125;100.0;100.0;9.078125;61.109375;94.46875;100.0;100.0;92.875;100.0;100.0;100.0;100.0;8.609375;84.1875;100.0;100.0;100.0
Pieza_05_foto15;5;15;0.0;38.720703125;100.0;80.2734375;0.0;0.0;12.1337890625;100.0;97.36328125;3.2470703125;0.0;0.5859375;91.9921875;100.0;15.0390625;0.0;0.0;87.4755859375;100.0;26.953125;0.0;0.0;85.888671875;100.0;30.46875
Pieza_05_foto155;5;155;91.40625;70.84263392857143;76.953125;12.025669642857142;0.0;53.45982142857143;39.564732142857146;78.125;16.071428571428573;0.0;63.309151785714285;53.76674107142857;82.421875;20.033482142857142;0.0;100.0;100.0;100.0;19.363839285714285;14.453125;100.0;100.0;100.0;61.66294642857143;0.0
