img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80
Pieza_03_foto596;3;596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5625;12.03125;12.5;12.5;12.5;12.5;24.375;41.71875;43.28125;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;46.40625;35.0;9.375;9.375;9.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.59375;15.0;15.78125;52.34375;67.5;67.5;67.5;67.5;67.5;67.5;67.5;67.5;67.5;67.5;67.5;67.5;67.5;67.5;67.5;67.5;60.9375;60.9375;60.9375;60.9375;54.6875;42.03125;42.03125;42.03125;42.03125;42.03125
Pieza_03_foto60;3;60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.328125;33.75;42.265625;44.0625;50.703125;58.359375;80.78125;88.046875;88.4375;88.4375;88.4375;88.4375;88.4375;88.4375;88.4375;88.4375;87.65625;86.875;86.875;86.875;86.875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.71875;37.890625;38.828125;55.0;69.765625;80.0;94.0625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto61;3;61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5520833333333335;4.427083333333333;11.25;25.052083333333332;30.78125;55.833333333333336;69.32291666666667;71.77083333333333;83.69791666666667;96.19791666666667;100.0;100.0;96.875;84.89583333333333;73.4375;73.4375;73.4375;73.4375;73.4375;73.4375;69.89583333333333;62.8125;62.8125;80.0;80.0;80.0;80.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.427083333333333;22.083333333333332;62.135416666666664;70.46875;74.73958333333333;86.92708333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_03_foto74;3;74;6.5625;6.5625;6.5625;6.5625;6.5625;6.5625;6.5625;6.5625;6.5625;24.6875;24.6875;30.546875;48.28125;48.28125;48.28125;48.28125;48.28125;48.28125;48.28125;48.28125;48.28125;62.1875;74.765625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;82.5;81.71875;80.9375;80.9375;80.9375;80.9375;80.9375;76.171875;57.1875;57.1875;58.75;58.75;58.75;58.75;58.75;58.75;58.75;44.84375;44.84375;44.84375;44.84375;36.953125;29.0625;29.0625;29.0625;29.0625;29.0625;35.546875;50.15625;50.3125;72.5;72.5;72.5;72.5;72.578125;72.65625;79.453125;79.53125;79.53125;79.53125;79.53125;79.53125;79.53125;79.53125;79.53125;80.234375;82.734375;87.96875;100.0;100.0
Pieza_03_foto75;3;75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7708333333333333;7.291666666666667;8.854166666666666;10.416666666666666;25.260416666666668;36.09375;38.4375;61.09375;63.489583333333336;66.09375;67.70833333333333;73.4375;88.4375;100.0;100.0;100.0;100.0;100.0;59.947916666666664;30.833333333333332;29.791666666666668;29.6875;29.6875;29.6875;29.6875;29.6875;35.15625;37.96875;18.4375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.302083333333332;71.61458333333333;84.27083333333333;100.0;100.0;100.0;100.0;100.0;79.84375;79.84375;79.84375;74.53125;63.90625;63.90625;63.90625;63.90625;63.90625;63.90625;63.90625;66.09375;66.09375;66.09375;66.09375;80.9375;80.9375;80.9375;80.9375;80.9375;80.83333333333333;70.26041666666667
Pieza_03_foto86;3;86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.71875;16.40625;16.40625;16.40625;24.296875;42.03125;46.328125;59.375;62.65625;85.546875;88.671875;92.8125;92.8125;92.8125;92.8125;89.21875;89.21875;89.21875;89.21875;89.21875;89.21875;89.21875;89.21875;89.21875;89.21875;89.21875;89.21875;76.09375;76.09375;71.015625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.484375;33.984375;43.4375;43.4375;43.4375;43.4375;43.4375;43.4375;43.4375;42.1875;57.578125;64.84375;58.828125;53.984375;55.15625;55.15625;55.15625;55.15625;55.15625;56.09375;66.171875;74.84375;81.171875;86.875;86.875;86.875;86.875;86.875;86.875
Pieza_03_foto87;3;87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.166666666666668;27.5;27.5;49.114583333333336;58.541666666666664;62.760416666666664;77.60416666666667;85.72916666666667;100.0;89.11458333333333;73.75;60.9375;54.114583333333336;37.5;37.34375;37.34375;37.34375;37.34375;37.34375;37.34375;50.416666666666664;54.479166666666664;53.90625;53.90625;53.90625;53.90625;23.28125;10.364583333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.53125;68.28125;69.6875;70.98958333333333;71.40625;71.40625;57.239583333333336;17.96875;15.3125;6.5625;2.65625;2.65625;2.65625;5.0;9.6875;10.260416666666666;12.760416666666666;12.8125;12.8125;12.8125;12.8125;12.34375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_03_foto94;3;94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.09375;47.0703125;61.09375;61.09375;60.859375;60.78125;36.015625;35.9375;37.4609375;39.7265625;40.1953125;52.9296875;62.2265625;65.15625;65.15625;43.75;38.359375;22.1875;22.1875;22.1875;46.796875;68.7890625;83.4765625;91.25;91.25;87.0703125;85.625;85.625;85.625;81.7578125;80.46875;80.46875;80.46875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1328125;11.40625;26.1328125;46.9140625;66.171875;76.0546875;81.328125;82.34375;82.34375;82.34375;77.96875;73.59375;73.59375;73.59375;73.671875;73.90625;73.90625;74.453125;75.0;75.0;75.0;75.0;75.0;75.859375;85.5078125;88.28125;88.28125;88.28125;88.28125;88.28125;88.28125;88.28125
Pieza_03_foto99;3;99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5859375;2.3046875;21.953125;34.453125;41.640625;52.65625;67.109375;72.3828125;58.828125;52.03125;52.03125;52.03125;49.375;49.6875;50.1953125;50.3125;50.3125;50.3125;73.125;73.125;81.1328125;85.3125;85.3125;96.328125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;11.09375;49.3359375;55.859375;59.6875;61.875;55.9765625;52.96875;67.578125;82.1875;82.1875;82.9296875;85.15625;85.15625;81.5625;70.78125;54.3359375;38.5546875;31.71875;31.71875;31.71875;31.71875;33.359375;48.9453125;58.984375;59.0625;59.0625;59.0625;59.0625;59.0625;59.0625;62.7734375;76.09375;86.6015625;100.0;100.0
Pieza_04_foto105;4;105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.09375;21.09375;21.09375;21.09375;20.859375;20.625;20.625;20.625;20.625;20.625;24.0625;27.5;27.5;27.5;27.5;50.078125;52.1875;52.1875;52.1875;52.1875;52.1875;52.1875;52.1875;52.1875;30.546875;24.0625;20.15625;18.4375;8.59375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto106;4;106;0.0;0.0;0.0;0.0;0.0;11.9140625;12.1875;25.546875;36.796875;38.671875;40.1171875;41.40625;41.40625;32.65625;32.65625;47.8125;56.6015625;65.8984375;74.84375;73.75;63.90625;63.90625;57.7734375;51.015625;53.4375;54.453125;67.3046875;70.46875;70.46875;60.7421875;48.046875;42.0703125;49.453125;50.3125;55.9375;36.7578125;35.78125;35.78125;35.78125;35.78125;28.28125;28.28125;28.28125;28.28125;28.28125;27.578125;10.9765625;0.7421875;2.96875;2.96875;29.4921875;50.859375;59.21875;56.40625;59.6484375;45.0;52.65625;60.078125;59.609375;62.5;59.0625;53.59375;56.25;59.8046875;57.578125;66.40625;85.15625;85.15625;85.15625;85.15625;92.578125;75.46875;52.8515625;45.3125;45.2734375;24.609375;8.203125;0.0;0.0;0.0
Pieza_04_foto11;4;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.666666666666666;25.572916666666668;25.78125;25.78125;25.78125;25.78125;25.78125;25.78125;25.78125;25.78125;27.916666666666668;32.1875;32.1875;32.1875;32.1875;32.1875;33.802083333333336;37.03125;51.614583333333336;58.90625;58.90625;58.90625;58.90625;58.90625;67.03125;67.03125;67.03125;67.03125;67.03125;67.03125;67.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3854166666666665;6.25;6.25;6.25;6.25;6.25;6.25;10.78125;45.9375;45.9375;45.9375;45.9375;45.9375;45.9375;45.9375;53.28125;67.96875;67.96875;67.96875;67.96875;67.96875;65.9375;58.229166666666664;47.5;47.5;47.5;47.5;47.5;47.5;47.5
Pieza_04_foto116;4;116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.5625;20.0;22.03125;22.96875;23.90625;24.375;25.15625;26.5625;28.59375;31.25;31.25;31.25;31.25;31.25
Pieza_04_foto12;4;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8125;2.8125;2.8125;2.8125;2.8125;2.1875;0.0;0.0;0.0;16.510416666666668;23.59375;29.375;32.96875;50.260416666666664;56.5625;57.1875;57.1875;57.1875;57.1875;57.1875;53.489583333333336;40.364583333333336;28.020833333333332;16.510416666666668;6.5625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.5;24.635416666666668;31.5625;38.385416666666664;57.65625;59.84375;55.9375;48.697916666666664;40.46875;40.0;39.375;39.375;39.375;41.71875;36.302083333333336;28.125;30.625;31.875;31.875;31.875;35.729166666666664;46.302083333333336;57.8125;60.15625;60.0;51.979166666666664;45.572916666666664;22.083333333333332;3.8020833333333335;0.0;0.0
Pieza_04_foto130;4;130;33.4375;33.4375;33.3125;32.09375;21.375;19.59375;31.90625;38.8125;43.5625;42.1875;42.0625;49.5625;46.96875;41.1875;36.6875;8.46875;0.0;0.0;12.21875;46.5;62.71875;62.8125;62.8125;47.15625;15.3125;15.3125;15.3125;15.3125;15.3125;15.3125;15.3125;15.3125;37.0;90.03125;100.0;100.0;57.75;28.78125;3.40625;0.0;0.0;0.0;0.0;0.0;2.34375;25.5;56.4375;69.21875;69.21875;72.3125;85.90625;85.9375;85.9375;88.75;100.0;91.59375;83.59375;83.59375;83.59375;83.59375;83.59375;76.34375;65.15625;44.40625;24.53125;24.53125;20.78125;19.84375;19.84375;19.84375;24.46875;64.4375;97.4375;100.0;67.9375;24.25;0.0;0.0;0.0;0.0
Pieza_04_foto131;4;131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.40625;11.71875;17.5;32.34375;33.125;33.125;33.125;34.375;40.3125;42.03125;44.21875;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;51.09375;47.03125;33.90625;33.90625;33.90625;33.90625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto143;4;143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.21875;19.21875;19.21875;19.21875;19.21875;19.21875;19.21875;19.21875;19.21875;19.21875;19.21875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto154;4;154;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;45.703125;51.40625;51.40625;51.40625;59.0625;70.0;70.0;70.0;70.0;70.0;70.0;70.0;70.0;70.0;70.0;48.125;59.453125;56.328125;56.09375;60.3125;70.625;73.75;73.75;73.75;73.75;73.75;85.46875;85.46875;85.46875;85.46875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.703125;81.09375;80.234375;78.59375;75.234375;70.859375;64.84375;61.71875;58.75;55.78125;50.46875;40.546875;29.6875;27.96875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.28125;3.28125;3.28125;3.28125
Pieza_04_foto155;4;155;9.53125;9.53125;9.53125;27.455357142857142;33.191964285714285;41.183035714285715;41.40625;41.40625;42.65625;34.263392857142854;32.611607142857146;37.65625;37.65625;40.3125;44.55357142857143;46.629464285714285;60.200892857142854;65.46875;54.21875;54.21875;54.21875;39.486607142857146;37.03125;37.03125;35.49107142857143;33.4375;35.625;49.35267857142857;48.90625;45.870535714285715;35.46875;35.46875;52.767857142857146;82.76785714285714;100.0;100.0;100.0;100.0;100.0;100.0;21.71875;21.71875;21.71875;10.15625;2.7232142857142856;0.0;0.0;10.959821428571429;16.25;28.415178571428573;59.308035714285715;86.85267857142857;83.41517857142857;80.55803571428571;87.16517857142857;100.0;100.0;94.64285714285714;86.71875;86.71875;86.71875;80.3125;57.8125;53.794642857142854;39.575892857142854;22.410714285714285;9.352678571428571;18.549107142857142;56.25;57.098214285714285;60.33482142857143;61.785714285714285;73.16964285714286;75.78125;82.70089285714286;100.0;100.0;96.29464285714286;93.28125;93.28125
Pieza_04_foto168;4;168;19.375;19.375;19.375;19.375;19.375;19.375;21.458333333333332;29.6875;37.1875;47.447916666666664;52.1875;50.0;40.260416666666664;30.78125;17.03125;10.052083333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.479166666666667;59.739583333333336;69.21875;69.21875;69.21875;69.21875;69.21875;25.15625;16.09375;16.09375;16.09375;16.09375;16.09375;16.09375;0.0;0.0;0.0;0.0;0.0;3.90625;12.34375;13.489583333333334;14.635416666666666;18.59375;36.614583333333336;45.15625;44.114583333333336;42.916666666666664;41.71875;39.21875;20.885416666666668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_04_foto179;4;179;35.625;35.625;35.625;35.625;35.625;35.625;35.625;35.625;35.625;35.3125;34.84375;34.53125;34.0625;33.75;33.28125;32.65625;32.03125;31.875;31.5625;30.46875;26.5625;26.40625;30.625;31.09375;34.53125;34.375;34.21875;35.625;34.375;27.65625;27.5;27.34375;27.1875;27.03125;27.03125;26.875;26.71875;26.5625;26.40625;26.25;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.5;22.65625;22.8125;22.96875;23.125;23.28125;40.3125;49.6875;52.5;52.65625;52.8125;52.96875;41.5625;41.40625;41.40625;41.40625;41.25;41.25;41.25;41.40625;41.40625;41.40625;41.5625;37.34375
Pieza_04_foto182;4;182;12.65625;12.65625;12.65625;12.65625;14.53125;18.375;23.625;36.125;43.8125;44.0625;57.78125;76.875;77.03125;96.1875;98.3125;97.1875;97.1875;94.1875;78.9375;80.28125;81.40625;81.40625;93.71875;100.0;83.03125;71.71875;71.71875;71.71875;70.28125;69.53125;69.53125;69.53125;82.46875;85.78125;91.46875;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;13.84375;33.0;40.0;40.0;41.0;41.25;52.0;68.125;62.5;58.75;55.0;55.0;55.0;55.59375;46.46875;45.625;45.625;45.625;66.5;68.125;75.90625;81.09375;82.59375;83.59375;90.15625;100.0;100.0;100.0;100.0;100.0;93.625;84.0625;84.0625;84.0625
Pieza_04_foto183;4;183;82.8125;82.8125;82.8125;82.8125;82.8125;82.8125;82.8125;82.8125;82.8125;82.8125;83.671875;88.515625;90.625;90.625;90.625;90.625;90.625;90.625;90.625;91.484375;92.34375;92.34375;71.015625;46.71875;39.84375;39.84375;39.84375;39.84375;40.15625;40.15625;40.15625;40.15625;40.78125;35.234375;38.90625;38.90625;35.9375;32.96875;32.96875;32.96875;93.59375;93.59375;93.59375;93.59375;93.59375;93.59375;93.59375;93.59375;93.59375;93.59375;93.59375;80.3125;80.3125;80.3125;80.3125;80.3125;80.3125;80.15625;80.0;80.0;80.0;80.0;80.0;67.5;60.78125;60.78125;62.265625;65.46875;80.78125;80.78125;80.78125;80.78125;68.515625;78.125;77.421875;73.828125;70.78125;70.15625;70.15625;70.15625
Pieza_04_foto33;4;33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.75;17.96875;21.015625;26.5625;30.546875;36.40625;38.515625;47.96875;47.96875;38.671875;35.625;34.296875;31.09375;25.234375;22.1875;21.640625;19.453125;10.46875;10.46875;10.46875;10.46875;10.46875;11.09375;12.34375;12.34375;12.34375;12.34375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0625;37.1875;46.875;46.875;46.875;46.875;46.875;46.875;46.875;53.125;51.25;35.46875;17.96875;17.96875;17.96875;17.96875;17.96875;17.96875;17.96875;12.890625;0.0;0.0;0.0;12.65625;15.78125;15.78125;15.78125;15.78125
Pieza_04_foto34;4;34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.5625;12.1875;17.34375;17.34375;17.34375;17.34375;17.34375;17.34375;17.34375;17.34375;17.34375;17.34375;17.34375;17.34375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.71875;13.75;17.1875;20.15625;23.90625;26.09375;27.5;28.28125;29.21875;30.46875;30.46875;30.46875;30.46875;30.46875;30.46875;30.46875
Pieza_04_foto56;4;56;16.09375;16.09375;16.09375;16.09375;16.09375;16.09375;16.09375;16.09375;16.09375;6.71875;0.0;0.0;0.0;0.0;0.0;0.0;1.640625;3.28125;3.28125;3.28125;3.28125;3.28125;4.375;5.46875;5.46875;5.46875;5.46875;5.46875;5.46875;5.46875;5.46875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;34.53125;53.515625;60.46875;60.46875;60.46875;60.46875;60.46875;60.46875;60.46875;60.46875;58.90625;58.90625;58.90625;58.90625;58.90625;57.96875;29.84375;29.84375;29.84375;29.84375;29.84375;29.84375;29.84375;29.84375;29.84375
Pieza_04_foto57;4;57;37.8125;37.8125;37.8125;24.270833333333332;8.020833333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.947916666666666;27.34375;58.90625;63.59375;63.59375;63.59375;63.59375;46.979166666666664;27.291666666666668;16.458333333333332;0.0;0.0;0.0;0.0;0.0;0.0;10.104166666666666;28.28125;37.8125;38.59375;38.59375;40.78125;47.395833333333336;47.5;47.5;47.5;47.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.260416666666667;26.354166666666668;52.1875;70.15625;70.15625;70.15625;70.15625;70.15625;57.03125;36.40625;36.40625;36.40625;36.40625;36.40625;36.40625;36.40625;36.40625;36.40625;36.40625;28.229166666666668;17.5;17.5;29.114583333333332;39.6875;54.166666666666664;59.53125;59.53125;59.53125;45.260416666666664;29.53125;0.0
Pieza_05_foto0;5;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.78125;14.21875;20.0;32.34375;32.34375;32.34375;32.34375;32.34375;32.34375;31.875;31.71875;26.171875;25.46875;18.671875;5.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.390625;15.625;29.453125;57.65625;88.671875;100.0;100.0;100.0;100.0;100.0;98.28125;86.015625;66.5625;41.875;32.5;32.5;32.5;32.5;32.5;32.5;28.359375;21.09375;14.0625;0.0;0.0;0.0;0.0
Pieza_05_foto10;5;10;24.375;24.375;24.375;24.375;24.375;24.375;24.375;24.375;24.375;24.375;24.375;24.375;24.375;24.375;41.328125;42.65625;67.1875;91.71875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;93.75;42.03125;41.71875;41.71875;41.71875;41.71875;41.71875;41.71875;41.71875;41.71875;41.71875;41.71875;41.71875;41.71875;41.71875;87.1875;87.1875;87.1875;87.1875;87.1875;87.1875;87.1875;87.1875;87.1875;87.1875;87.1875;87.1875;87.1875;87.1875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;83.125;56.71875;56.71875;56.71875;56.71875;56.71875;56.71875;56.71875;56.71875;56.71875;56.71875;56.71875;56.71875;56.71875
Pieza_05_foto101;5;101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.109375;42.34375;42.34375;42.34375;42.34375;42.34375;42.34375;42.5;42.65625;36.71875;30.78125;30.78125;30.78125;30.78125;30.78125;30.78125;30.3125;29.21875;23.359375;21.171875;18.59375;14.84375;6.71875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto102;5;102;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.604166666666666;32.34375;32.34375;32.34375;39.322916666666664;55.46875;52.708333333333336;47.1875;47.1875;47.1875;47.1875;30.0;21.40625;21.40625;21.40625;24.53125;45.625;65.15625;85.26041666666667;88.75;88.75;88.75;88.75;88.75;88.64583333333333;88.59375;79.21875;50.364583333333336;15.416666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.427083333333333;47.65625;61.354166666666664;79.89583333333333;84.84375;84.84375;82.91666666666667;64.47916666666667;58.125;58.125;58.125;58.125;55.364583333333336;23.697916666666668;1.40625;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto103;5;103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;35.0;35.0;35.0;32.734375;30.46875;30.46875;30.46875;30.46875;30.46875;30.46875;30.46875;30.46875;30.46875;48.828125;52.8125;52.8125;52.8125;52.8125;52.8125;52.8125;52.8125;52.8125;46.640625;17.8125;17.8125;17.8125;17.8125;13.984375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto104;5;104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.3125;20.625;20.625;20.625;20.625;20.625;20.625;20.625;20.625;15.078125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.15625;20.15625;20.15625;20.15625;20.15625;20.15625;20.15625;20.15625;20.15625;20.15625;30.15625;30.15625;30.15625;30.15625;30.15625;54.140625;57.5;57.5;50.390625;43.28125;43.28125;43.28125;43.28125;43.28125;31.484375;19.921875;19.375;19.375;19.375;19.375;19.375;19.375;19.375;19.375;47.34375;47.578125;68.125;68.125;68.125;68.125
Pieza_05_foto105;5;105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.703125;23.203125;32.96875;32.96875;32.96875;32.96875;32.96875;32.96875;32.96875;32.96875;23.203125;17.421875;13.59375;13.59375;13.59375;13.59375;29.375;52.734375;58.75;58.75;77.109375;93.28125;100.0;100.0;100.0;100.0;96.25;63.59375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.25;16.25;16.25;16.25;16.25;16.25;16.25;16.25;16.25;16.25;16.25;16.25;16.25;16.25;16.25;40.625;86.953125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;82.1875;73.90625;58.359375;54.21875
Pieza_05_foto106;5;106;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;71.09375;76.5625;88.75;88.75;88.75;88.75;88.75;88.75;88.75;88.75;87.890625;85.625;85.625;85.625;77.8125;63.90625;28.75;28.75;28.75;35.9375;43.125;43.125;43.125;43.125;43.125;43.125;43.125;43.125;43.125;43.125;43.125;43.125;41.875;5.9375;5.9375;5.9375;5.9375;5.9375;5.9375;5.9375;5.9375;5.9375;5.9375;5.9375;5.9375;7.34375;7.34375;7.34375;7.34375;7.34375;7.34375;7.34375;7.34375;6.328125;1.171875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
