img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20
Pieza_06_foto013;6;13;27;71;71;74;82;82;79;78;78;81;85;85;85;60;69;71;71;71;72;72;0.0;17.407570422535212;28.52112676056338;29.750844594594593;41.5967987804878;40.853658536585364;38.09335443037975;37.03926282051282;37.03926282051282;40.0462962962963;44.981617647058826;45.955882352941174;17.46323529411765;15.182291666666666;26.17753623188406;28.52112676056338;28.52112676056338;28.52112676056338;28.993055555555557;29.70920138888889
Pieza_06_foto0142;6;142;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125;41.830065359477125
Pieza_06_foto0144;6;144;77;77;74;71;70;67;65;86;96;96;96;96;96;96;96;78;47;72;72;72;83.11688311688312;83.11688311688312;86.48648648648648;90.14084507042253;91.42857142857143;95.5223880597015;98.46153846153847;74.4186046511628;66.66666666666667;66.66666666666667;66.66666666666667;66.66666666666667;66.66666666666667;66.66666666666667;66.66666666666667;81.02964743589743;71.9747340425532;73.65451388888889;88.88888888888889;88.88888888888889
Pieza_06_foto0173;6;173;117;117;117;117;117;117;117;117;111;111;111;111;110;110;97;97;52;52;53;53;54.7008547008547;54.7008547008547;54.7008547008547;54.7008547008547;54.7008547008547;54.7008547008547;54.7008547008547;54.7008547008547;57.65765765765766;57.65765765765766;57.65765765765766;57.65765765765766;58.18181818181818;58.18181818181818;65.97938144329896;56.50773195876289;81.25;81.25;82.72405660377359;82.8125
Pieza_06_foto0194;6;194;54;54;54;54;55;55;55;55;55;55;56;57;57;58;58;59;59;60;60;61;39.61226851851852;39.61226851851852;39.61226851851852;39.61226851851852;40.28409090909091;41.02272727272727;41.02272727272727;41.02272727272727;41.02272727272727;41.02272727272727;42.43861607142857;42.81798245614035;43.85964912280702;45.28556034482759;45.28556034482759;46.63665254237288;46.71610169491525;47.395833333333336;48.151041666666664;49.59016393442623
Pieza_06_foto0208;6;208;133;133;133;133;133;133;133;133;93;133;133;133;133;133;133;133;133;133;133;133;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797;68.81720430107526;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797;48.1203007518797
Pieza_06_foto0213;6;213;62;60;55;55;58;59;62;62;61;61;62;62;62;60;53;53;64;66;66;54;50.882056451612904;41.432291666666664;40.99431818181818;41.02272727272727;45.28556034482759;45.630296610169495;51.033266129032256;50.05040322580645;49.59016393442623;49.59016393442623;50.05040322580645;51.033266129032256;49.69758064516129;40.3125;38.20754716981132;38.20754716981132;50.146484375;56.34469696969697;50.30776515151515;39.61226851851852
Pieza_06_foto055;6;55;56;57;57;57;59;59;56;56;55;55;56;65;65;54;54;60;62;62;54;54;42.43861607142857;43.85964912280702;43.85964912280702;43.85964912280702;46.71610169491525;43.855932203389834;42.43861607142857;41.908482142857146;41.02272727272727;41.02272727272727;41.378348214285715;54.03846153846154;52.47596153846154;39.61226851851852;39.61226851851852;42.604166666666664;51.033266129032256;41.96068548387097;39.61226851851852;39.61226851851852
Pieza_06_foto061;6;61;123;136;136;126;124;124;66;67;67;67;67;90;90;86;78;51;56;56;56;49;52.03252032520325;47.05882352941177;47.05882352941177;50.79365079365079;51.61290322580645;51.61290322580645;96.96969696969697;95.5223880597015;95.5223880597015;95.5223880597015;95.5223880597015;71.11111111111111;71.11111111111111;74.4186046511628;66.68669871794872;79.6875;81.61272321428571;87.5;80.83147321428571;76.5625
Pieza_06_foto062;6;62;66;66;65;64;64;64;62;61;62;62;59;59;61;61;61;57;57;57;57;57;96.96969696969697;96.96969696969697;98.46153846153847;100.0;100.0;99.462890625;96.24495967741936;95.3125;96.64818548387096;95.94254032258064;92.1875;92.1875;92.49487704918033;95.3125;92.95594262295081;89.0625;89.0625;89.0625;89.0625;89.0625
Pieza_06_foto078;6;78;56;56;56;56;55;54;54;55;55;52;52;52;52;55;55;55;51;50;50;50;87.5;87.5;87.5;87.36049107142857;84.9715909090909;84.375;84.375;85.71022727272727;83.21022727272727;81.25;81.25;81.25;81.25;81.25;85.9375;82.8409090909091;78.18627450980392;78.125;78.125;78.125
Pieza_06_foto079;6;79;69;69;70;70;72;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;92.7536231884058;92.7536231884058;91.42857142857143;91.42857142857143;88.88888888888889;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206
Pieza_06_foto083;6;83;53;86;86;86;84;83;82;81;130;145;145;144;143;143;140;140;139;139;138;138;82.8125;71.02107558139535;74.4186046511628;74.4186046511628;76.19047619047619;77.10843373493977;78.04878048780488;79.01234567901234;49.23076923076923;44.13793103448276;44.13793103448276;44.44444444444444;44.75524475524475;44.75524475524475;45.714285714285715;45.714285714285715;46.0431654676259;46.0431654676259;46.3768115942029;46.3768115942029
Pieza_06_foto12;6;12;72;72;71;57;55;55;54;54;78;79;79;79;77;77;77;76;75;78;83;83;88.88888888888889;88.88888888888889;84.13292253521126;87.03399122807018;85.9375;85.53977272727273;84.375;84.375;72.03525641025641;81.0126582278481;81.0126582278481;81.0126582278481;83.11688311688312;83.11688311688312;83.11688311688312;84.21052631578948;85.33333333333333;82.05128205128206;77.10843373493977;77.10843373493977
Pieza_06_foto123;6;123;144;144;136;133;128;123;111;111;111;103;96;89;79;77;59;52;49;49;47;28;44.44444444444444;44.44444444444444;47.05882352941177;48.1203007518797;50.0;52.03252032520325;57.65765765765766;57.65765765765766;57.65765765765766;62.13592233009709;66.66666666666667;71.91011235955057;81.0126582278481;81.29058441558442;85.69915254237289;77.01322115384616;76.5625;76.46683673469387;70.07978723404256;43.75
Pieza_06_foto13;6;13;66;66;66;65;64;66;66;66;65;65;61;62;62;58;60;60;62;62;62;51;96.96969696969697;96.96969696969697;96.96969696969697;98.46153846153847;100.0;96.96969696969697;96.96969696969697;96.96969696969697;98.46153846153847;96.32211538461539;95.3125;96.37096774193549;94.25403225806451;90.625;92.91666666666667;93.75;93.97681451612904;96.875;86.89516129032258;79.6875
Pieza_06_foto142;6;142;135;135;135;108;81;80;80;80;49;81;114;114;114;109;106;102;96;90;84;80;47.407407407407405;47.407407407407405;47.407407407407405;59.25925925925926;79.01234567901234;80.0;80.0;69.453125;76.5625;60.78317901234568;56.14035087719298;56.14035087719298;56.14035087719298;58.71559633027523;60.37735849056604;62.745098039215684;66.66666666666667;71.11111111111111;76.19047619047619;80.0
Pieza_06_foto144;6;144;190;190;190;176;52;51;74;127;47;114;105;45;79;121;121;118;111;104;99;97;33.68421052631579;33.68421052631579;33.68421052631579;31.14346590909091;81.25;79.6875;0.0;0.0;55.91755319148936;52.17927631578947;51.94940476190476;70.3125;72.42879746835443;52.892561983471076;52.892561983471076;54.23728813559322;57.65765765765766;61.53846153846154;64.64646464646465;65.97938144329896
Pieza_06_foto173;6;173;144;144;133;132;133;133;118;105;104;101;92;96;96;144;144;144;144;144;144;144;44.44444444444444;44.44444444444444;48.1203007518797;48.484848484848484;48.1203007518797;48.1203007518797;54.23728813559322;60.95238095238095;61.53846153846154;63.366336633663366;69.56521739130434;66.66666666666667;66.66666666666667;44.44444444444444;44.44444444444444;44.44444444444444;44.44444444444444;44.44444444444444;44.44444444444444;44.44444444444444
Pieza_06_foto181;6;181;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;61;59;36;36;35;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.69357638888889;92.9047131147541;87.04978813559322;56.25;54.99131944444444;54.6875
Pieza_06_foto194;6;194;58;57;61;61;67;67;67;55;54;54;53;53;53;53;52;52;51;51;51;51;90.625;89.0625;92.31557377049181;95.3125;92.65391791044776;95.5223880597015;83.76865671641791;85.9375;84.375;83.50694444444444;81.33844339622641;81.25;82.8125;81.9870283018868;81.25;80.22836538461539;79.6875;79.6875;79.6875;79.6875
Pieza_06_foto208;6;208;58;58;58;58;57;55;54;53;52;52;53;53;53;52;53;53;53;59;59;59;90.625;90.625;90.625;89.92456896551724;89.0625;85.88068181818181;83.13078703703704;82.8125;81.25;81.25;81.86910377358491;82.8125;81.27948113207547;81.25;81.75117924528301;82.8125;82.8125;84.32203389830508;92.1875;92.1875
Pieza_06_foto213;6;213;53;64;64;61;60;60;60;58;58;58;58;58;59;59;56;55;55;55;57;59;82.8125;94.23828125;98.1201171875;92.31557377049181;90.72916666666667;93.75;91.19791666666667;90.625;90.625;90.625;90.625;90.625;91.12817796610169;92.08156779661017;87.19308035714286;85.9375;85.9375;85.9375;87.47258771929825;92.00211864406779
Pieza_06_foto27;6;27;108;108;108;108;108;108;108;79;80;80;48;48;81;82;82;81;108;108;108;108;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;81.0126582278481;80.0;75.625;75.0;75.0;76.85185185185185;78.04878048780488;78.04878048780488;79.01234567901234;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926
Pieza_06_foto43;6;43;45;45;44;44;43;43;43;41;41;40;40;41;41;41;41;42;42;41;40;40;70.3125;69.72222222222223;68.75;68.75;67.1875;67.1875;66.38808139534883;64.0625;62.5;62.5;62.5;63.605182926829265;64.0625;64.0625;64.0625;65.06696428571429;65.625;62.728658536585364;62.5;62.5
Pieza_06_foto55;6;55;51;51;59;59;57;51;51;61;61;53;52;52;53;53;56;56;54;54;54;54;79.6875;79.6875;82.65360169491525;92.1875;80.89364035087719;79.6875;79.6875;91.98258196721312;92.49487704918033;81.30896226415095;81.25;81.25;82.19339622641509;82.8125;84.65401785714286;87.47209821428571;84.375;84.375;84.375;84.375
Pieza_06_foto61;6;61;132;132;132;144;144;143;144;144;152;152;152;152;146;136;137;152;152;152;152;152;48.484848484848484;48.484848484848484;48.484848484848484;44.44444444444444;44.44444444444444;44.75524475524475;44.44444444444444;44.44444444444444;42.10526315789474;42.10526315789474;42.10526315789474;42.10526315789474;43.83561643835616;47.05882352941177;46.715328467153284;42.10526315789474;42.10526315789474;42.10526315789474;42.10526315789474;42.10526315789474
Pieza_06_foto62;6;62;51;51;51;51;52;55;55;55;54;54;57;57;55;57;58;58;58;59;61;61;35.416666666666664;35.416666666666664;35.416666666666664;35.416666666666664;36.80889423076923;40.17045454545455;41.02272727272727;39.94318181818182;39.61226851851852;39.61226851851852;42.790570175438596;43.28399122807018;41.02272727272727;43.55811403508772;45.28556034482759;45.28556034482759;45.28556034482759;45.92161016949152;48.5655737704918;49.59016393442623
Pieza_06_foto78;6;78;54;54;54;54;60;60;59;55;55;55;55;60;60;57;57;58;59;59;62;62;39.61226851851852;39.61226851851852;39.61226851851852;39.61226851851852;47.161458333333336;48.072916666666664;42.266949152542374;41.02272727272727;41.02272727272727;41.02272727272727;41.02272727272727;47.96875;47.135416666666664;43.85964912280702;43.85964912280702;44.827586206896555;46.71610169491525;46.71610169491525;50.83165322580645;51.033266129032256
Pieza_07_foto0;7;0;189;189;189;173;170;106;100;95;95;95;90;90;90;89;91;91;90;189;189;189;33.86243386243386;33.86243386243386;33.86243386243386;36.994219653179194;37.64705882352941;60.37735849056604;64.0;67.36842105263158;67.36842105263158;67.36842105263158;71.11111111111111;71.11111111111111;71.11111111111111;71.91011235955057;70.32967032967034;70.32967032967034;71.11111111111111;33.86243386243386;33.86243386243386;33.86243386243386
Pieza_07_foto00;7;0;135;144;144;144;127;124;119;114;109;103;102;98;78;78;76;74;53;53;53;47;47.407407407407405;44.44444444444444;44.44444444444444;44.44444444444444;50.39370078740158;51.61290322580645;53.78151260504202;56.14035087719298;58.71559633027523;62.13592233009709;62.745098039215684;65.3061224489796;82.05128205128206;82.05128205128206;84.21052631578948;80.67989864864865;82.8125;82.8125;79.77594339622641;73.4375
Pieza_07_foto01;7;1;279;278;278;273;257;257;254;245;244;240;233;224;220;213;209;204;195;193;186;184;22.939068100358423;23.02158273381295;23.02158273381295;23.44322344322344;24.90272373540856;24.90272373540856;25.19685039370079;26.122448979591837;26.229508196721312;26.666666666666668;27.467811158798284;28.571428571428573;29.09090909090909;30.046948356807512;30.62200956937799;31.372549019607842;32.82051282051282;33.16062176165803;34.40860215053763;34.78260869565217
Pieza_07_foto011;7;11;60;60;60;60;60;54;53;52;52;49;49;47;45;44;42;40;38;60;60;60;93.75;93.75;93.75;93.75;90.9375;83.65162037037037;82.72405660377359;81.25;79.23677884615384;76.5625;74.74489795918367;73.10505319148936;69.20138888888889;68.03977272727273;63.61607142857143;61.875;59.375;85.15625;93.75;93.75
Pieza_07_foto013;7;13;78;78;78;69;69;70;70;71;71;70;70;70;67;67;68;78;78;78;78;78;82.05128205128206;82.05128205128206;82.05128205128206;92.7536231884058;92.7536231884058;91.42857142857143;91.42857142857143;90.14084507042253;90.14084507042253;91.42857142857143;91.42857142857143;91.42857142857143;95.5223880597015;95.5223880597015;94.11764705882354;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206;82.05128205128206
Pieza_07_foto014;7;14;55;55;55;55;55;49;48;47;45;45;44;42;41;39;38;36;36;33;36;36;85.9375;85.9375;85.9375;85.9375;82.1875;76.5625;75.0;71.50930851063829;70.3125;70.20833333333333;68.21732954545455;65.625;61.85213414634146;60.9375;56.49671052631579;56.25;55.859375;51.5625;51.5625;56.25
Pieza_07_foto015;7;15;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;101;101;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;59.25925925925926;63.366336633663366;63.366336633663366
Pieza_07_foto016;7;16;77;77;77;77;77;77;71;65;65;65;64;64;64;77;77;77;77;77;77;77;83.11688311688312;83.11688311688312;83.11688311688312;83.11688311688312;83.11688311688312;83.11688311688312;90.14084507042253;98.46153846153847;98.46153846153847;98.46153846153847;100.0;100.0;100.0;83.11688311688312;83.11688311688312;83.11688311688312;83.11688311688312;83.11688311688312;83.11688311688312;83.11688311688312
Pieza_07_foto017;7;17;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;72;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889
Pieza_07_foto021;7;21;62;63;75;75;75;75;75;75;75;75;63;63;60;57;53;46;45;40;40;35;96.875;97.99107142857143;85.16666666666667;85.33333333333333;85.33333333333333;85.33333333333333;85.33333333333333;85.33333333333333;85.33333333333333;84.85416666666667;98.4375;96.2797619047619;91.69270833333333;85.85526315789474;75.4127358490566;71.875;68.36805555555556;62.5;62.5;54.6875
Pieza_07_foto022;7;22;116;117;117;116;110;107;102;93;91;87;82;76;72;63;63;60;56;48;48;46;55.172413793103445;54.7008547008547;54.7008547008547;55.172413793103445;58.18181818181818;59.81308411214953;62.745098039215684;68.81720430107526;70.32967032967034;73.5632183908046;78.04878048780488;84.21052631578948;88.8671875;98.4375;96.23015873015873;91.19791666666667;83.0078125;75.0;73.73046875;71.875
Pieza_07_foto023;7;23;97;97;97;96;96;105;105;105;93;91;89;86;80;72;70;68;67;64;47;47;65.97938144329896;65.97938144329896;65.97938144329896;66.66666666666667;66.66666666666667;60.95238095238095;60.95238095238095;60.95238095238095;68.81720430107526;70.32967032967034;71.91011235955057;74.4186046511628;80.0;88.88888888888889;91.42857142857143;94.11764705882354;95.5223880597015;86.0107421875;73.4375;73.4375
Pieza_07_foto024;7;24;72;72;64;58;58;57;58;58;57;56;55;55;53;51;51;50;49;72;72;72;88.88888888888889;88.88888888888889;94.8974609375;90.625;90.35560344827586;89.0625;90.27478448275862;90.03232758620689;88.73355263157895;86.18861607142857;85.9375;84.28977272727273;81.39740566037736;79.6875;79.6875;76.90625;76.5625;76.84461805555556;88.88888888888889;88.88888888888889
Pieza_07_foto025;7;25;160;160;160;160;152;160;160;160;160;160;160;160;160;160;160;160;160;160;160;160;40.0;40.0;40.0;40.0;42.10526315789474;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0;40.0
Pieza_07_foto026;7;26;207;207;207;207;207;187;182;176;170;168;163;161;153;144;135;134;127;120;107;107;30.917874396135264;30.917874396135264;30.917874396135264;30.917874396135264;30.917874396135264;34.224598930481285;35.16483516483517;36.36363636363637;37.64705882352941;38.095238095238095;39.263803680981596;39.75155279503105;41.830065359477125;44.44444444444444;47.407407407407405;47.76119402985075;50.39370078740158;53.333333333333336;59.81308411214953;59.81308411214953
Pieza_07_foto07;7;7;48;48;48;48;48;48;48;48;48;48;48;48;48;48;42;41;48;48;48;48;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;75.0;65.8203125;65.47619047619048;64.0625;66.34114583333333;75.0;75.0;75.0
Pieza_07_foto08;7;8;54;54;54;54;54;54;54;44;44;44;43;43;54;54;54;54;54;54;54;54;84.375;84.375;84.375;84.375;84.375;84.375;77.14120370370371;68.75;68.75;68.75;67.1875;67.1875;73.20601851851852;84.375;84.375;84.375;84.375;84.375;84.375;84.375
Pieza_07_foto09;7;9;37;58;58;90;90;90;90;61;62;90;90;90;90;90;72;75;75;77;78;78;57.8125;57.8125;90.625;65.69444444444444;71.11111111111111;71.11111111111111;67.77777777777777;94.4672131147541;96.32056451612904;70.24305555555556;71.11111111111111;71.11111111111111;71.11111111111111;71.11111111111111;88.88888888888889;85.33333333333333;85.33333333333333;83.11688311688312;82.05128205128206;82.05128205128206
Pieza_07_foto1;7;1;52;55;62;66;73;78;82;90;95;101;109;115;115;123;125;134;140;147;147;147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05733944954128441;0.7880434782608695;0.8695652173913043;2.8963414634146343;4.05;7.940764925373134;11.5625;16.4328231292517;17.006802721088434;17.006802721088434
Pieza_07_foto10;7;10;60;60;60;60;60;60;60;60;36;60;60;60;60;60;54;60;60;60;60;60;95.23809523809524;95.23809523809524;95.23809523809524;95.23809523809524;95.23809523809524;95.23809523809524;95.23809523809524;67.93650793650794;56.08465608465608;60.18518518518518;95.23809523809524;95.23809523809524;95.23809523809524;93.65079365079364;85.71428571428571;91.11111111111111;95.23809523809524;95.23809523809524;95.23809523809524;95.23809523809524
Pieza_07_foto15;7;15;132;132;132;132;123;112;105;105;100;94;94;87;82;81;72;63;61;58;50;41;48.484848484848484;48.484848484848484;48.484848484848484;48.484848484848484;52.03252032520325;57.142857142857146;60.95238095238095;60.95238095238095;64.0;68.08510638297872;68.08510638297872;73.5632183908046;78.04878048780488;79.01234567901234;88.58506944444444;98.28869047619048;93.34016393442623;86.63793103448276;71.40625;64.0625
Pieza_07_foto16;7;16;98;98;98;98;98;86;59;59;54;42;48;48;63;98;98;98;98;98;98;98;65.3061224489796;65.3061224489796;65.3061224489796;65.3061224489796;65.3061224489796;73.2376453488372;92.1875;91.20762711864407;68.86574074074075;65.625;72.29817708333333;75.0;83.7797619047619;65.21045918367346;65.3061224489796;65.3061224489796;65.3061224489796;65.3061224489796;65.3061224489796;65.3061224489796
Pieza_07_foto17;7;17;72;72;72;72;72;72;72;48;48;47;48;49;58;58;72;72;72;72;72;72;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;69.87847222222223;75.0;74.83723958333333;73.4375;74.67447916666667;75.0;84.64439655172414;90.625;80.94618055555556;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889;88.88888888888889
Pieza_07_foto18;7;18;114;114;114;114;108;108;114;114;105;95;100;100;99;67;62;58;51;45;45;44;56.14035087719298;56.14035087719298;56.14035087719298;56.14035087719298;59.25925925925926;59.25925925925926;56.14035087719298;56.14035087719298;60.95238095238095;67.36842105263158;64.0;64.0;64.64646464646465;93.23694029850746;91.12903225806451;82.35452586206897;74.01960784313725;70.3125;70.03472222222223;68.75
Pieza_07_foto19;7;19;71;71;94;96;97;104;104;104;104;104;104;104;104;104;104;104;104;50;50;50;90.14084507042253;90.14084507042253;68.08510638297872;66.66666666666667;65.97938144329896;61.53846153846154;61.53846153846154;61.53846153846154;61.53846153846154;61.53846153846154;61.53846153846154;61.53846153846154;61.53846153846154;61.53846153846154;61.53846153846154;61.53846153846154;59.01442307692308;78.125;78.125;78.125
Pieza_07_foto23;7;23;126;126;126;112;111;110;109;108;62;61;58;58;61;110;110;63;63;126;126;126;50.79365079365079;50.79365079365079;50.79365079365079;57.142857142857146;57.65765765765766;58.18181818181818;58.71559633027523;58.62268518518518;96.79939516129032;70.92725409836065;79.33728448275862;90.625;93.98053278688525;57.62784090909091;58.03977272727273;98.4375;98.4375;50.570436507936506;50.79365079365079;50.79365079365079
Pieza_07_foto24;7;24;80;80;59;57;57;57;57;57;55;55;54;54;54;54;54;53;54;74;80;80;80.0;75.87890625;90.54555084745763;89.0625;88.07565789473684;88.02083333333333;89.0625;88.13048245614036;85.9375;84.9715909090909;84.375;84.375;84.375;84.375;83.62268518518519;82.8125;83.53587962962963;76.98479729729729;80.0;80.0
Pieza_07_foto25;7;25;112;112;112;112;97;97;94;49;49;47;47;46;90;92;92;92;91;112;112;112;57.142857142857146;57.142857142857146;57.142857142857146;57.142857142857146;65.97938144329896;65.97938144329896;66.15691489361703;76.5625;75.51020408163265;73.4375;72.20744680851064;71.875;70.17361111111111;69.56521739130434;69.56521739130434;69.56521739130434;70.32967032967034;57.142857142857146;57.142857142857146;57.142857142857146
Pieza_07_foto7;7;7;132;132;132;125;125;125;69;69;45;43;94;95;95;125;125;132;132;132;132;132;48.484848484848484;48.484848484848484;48.484848484848484;51.2;51.2;51.2;92.7536231884058;70.8106884057971;68.92361111111111;67.1875;57.380319148936174;67.36842105263158;67.36842105263158;51.2;51.2;48.484848484848484;48.484848484848484;48.484848484848484;48.484848484848484;48.484848484848484
Pieza_07_foto9;7;9;144;144;136;131;125;115;111;104;97;93;79;75;68;59;59;57;43;40;29;27;44.44444444444444;44.44444444444444;47.05882352941177;48.85496183206107;51.2;55.65217391304348;57.65765765765766;61.53846153846154;65.97938144329896;68.81720430107526;81.0126582278481;85.33333333333333;91.81985294117646;92.1875;91.68432203389831;78.48135964912281;65.15261627906976;62.265625;45.3125;42.1875
Pieza_08_foto012;8;12;96;96;95;90;89;88;87;92;92;84;84;84;84;79;61;87;88;88;62;62;66.66666666666667;66.66666666666667;67.36842105263158;71.11111111111111;71.91011235955057;72.72727272727273;73.5632183908046;69.56521739130434;69.56521739130434;76.19047619047619;76.19047619047619;76.19047619047619;76.19047619047619;78.04588607594937;92.52049180327869;73.13218390804597;72.72727272727273;72.12357954545455;96.875;96.875
Pieza_08_foto013;8;13;76;76;75;75;77;79;79;79;69;70;70;70;65;61;59;59;59;59;59;58;84.21052631578948;84.21052631578948;85.33333333333333;85.33333333333333;83.11688311688312;81.0126582278481;81.0126582278481;81.0126582278481;92.7536231884058;91.42857142857143;91.42857142857143;91.42857142857143;97.25961538461539;91.13729508196721;91.07521186440678;92.1875;92.1875;92.1875;90.91631355932203;90.625
Pieza_08_foto017;8;17;69;69;69;66;62;65;65;65;65;65;62;63;63;62;68;68;60;62;62;62;92.7536231884058;92.7536231884058;92.7536231884058;96.51988636363636;95.4133064516129;94.63942307692308;98.46153846153847;94.35096153846153;95.5048076923077;98.26923076923077;96.875;98.04067460317461;97.6686507936508;96.875;93.45128676470588;92.09558823529412;93.75;95.91733870967742;96.875;96.875
Pieza_08_foto018;8;18;61;61;64;65;65;62;61;61;60;60;61;61;61;59;59;56;54;54;59;59;95.3125;95.3125;98.5107421875;98.46153846153847;96.875;95.94254032258064;95.3125;94.05737704918033;93.75;93.75;93.98053278688525;95.3125;93.00717213114754;92.1875;92.08156779661017;84.5703125;84.375;84.375;85.51377118644068;92.1875
Pieza_08_foto019;8;19;91;91;91;90;88;85;82;83;86;88;88;88;86;86;86;85;86;86;78;55;70.32967032967034;70.32967032967034;70.32967032967034;71.11111111111111;72.72727272727273;75.29411764705883;78.04878048780488;77.10843373493977;74.4186046511628;72.72727272727273;72.72727272727273;72.72727272727273;74.4186046511628;74.4186046511628;74.4186046511628;75.29411764705883;74.4186046511628;74.4186046511628;77.18349358974359;85.9375
Pieza_08_foto07;8;7;85;85;81;78;77;73;71;70;69;67;65;60;60;60;59;59;59;59;59;59;75.29411764705883;75.29411764705883;79.01234567901234;82.05128205128206;83.11688311688312;87.67123287671232;90.14084507042253;91.42857142857143;92.7536231884058;95.5223880597015;93.36538461538461;93.75;93.75;91.45833333333333;90.70444915254237;92.1875;92.1875;92.1875;92.1875;92.1875
Pieza_08_foto12;8;12;65;65;91;91;90;84;83;87;87;87;88;95;95;90;92;93;93;98;99;100;3.4615384615384617;3.4615384615384617;24.673763736263737;24.708104395604394;22.67361111111111;4.036458333333333;16.94277108433735;20.761494252873565;20.761494252873565;18.929597701149426;19.886363636363637;29.013157894736842;26.792763157894736;23.76736111111111;25.27173913043478;26.864919354838708;26.881720430107528;31.792091836734695;32.89141414141414;34.515625
Pieza_08_foto13;8;13;61;62;62;62;62;62;64;68;73;73;73;73;55;82;82;80;78;78;79;79;17.315573770491802;17.96875;18.371975806451612;18.371975806451612;18.371975806451612;17.691532258064516;18.8720703125;24.172794117647058;29.73030821917808;30.90753424657534;30.90753424657534;20.997431506849313;11.363636363636363;42.0922256097561;40.5297256097561;38.26171875;37.03926282051282;37.03926282051282;38.29113924050633;38.29113924050633
Pieza_08_foto14;8;14;55;55;55;55;55;55;57;57;56;56;57;58;59;59;59;59;65;67;73;73;23.892045454545453;23.892045454545453;23.892045454545453;23.892045454545453;23.892045454545453;23.892045454545453;26.343201754385966;25.82236842105263;25.111607142857142;25.111607142857142;25.849780701754387;27.262931034482758;28.840042372881356;28.840042372881356;28.840042372881356;28.840042372881356;33.82211538461539;38.64272388059702;46.767979452054796;47.28167808219178
Pieza_08_foto15;8;15;54;55;56;56;56;56;60;62;62;63;66;66;67;67;69;70;70;77;77;77;22.685185185185187;23.09659090909091;25.111607142857142;25.111607142857142;25.111607142857142;25.111607142857142;28.046875;32.66129032258065;32.66129032258065;33.95337301587302;36.36363636363637;37.878787878787875;38.85261194029851;39.202425373134325;41.77989130434783;42.52232142857143;43.214285714285715;47.9099025974026;52.780032467532465;52.780032467532465
